"","ciri2_ids","dcc_ids"
"501","chr1:257191149-257192683","chr14:71861197-71884876"
"502","chr8:78908446-78910847","chr2:226925637-226926225"
"503","chr6:21301779-21308087","chr1:260498142-260507970"
"504","chr19:17493068-17494680","chr17:84900262-84922765"
"505","chr4:96739878-96787475","chr13:113832448-113844645"
"506","chr8:94283953-94292111","chr13:95193009-95208329"
"507","chr10:71515700-71519615","chr5:136437825-136471341"
"508","chr1:20945434-20962540","chr10:55419844-55436069"
"509","chr2:123163417-123170775","chr9:93799182-94027647"
"510","chr10:110495072-110508344","chr12:48509737-48531389"
"511","chr5:113794314-113803150","chr2:206964921-206976810"
"512","chr4:49207203-49287862","chr1:78369712-78370333"
"513","chr14:79973875-79987917","chr7:76229137-76229533"
"514","chr8:64139289-64145423","chr9:113634097-113636969"
"515","chr1:104785950-104795565","chr8:90470886-90483077"
"516","chr19:33010738-33073342","chr2:258868022-258932200"
"517","chr8:79330088-79347376","chr2:57320683-57321619"
"518","chr4:62265575-62272586","chr4:183498456-183537970"
"519","chr18:24381676-24395203","chr5:69951194-69956147"
"520","chr7:59566764-59587384","chr6:4259110-4315062"
"521","chr7:134656908-134667817","chr1:57512146-57512199"
"522","chr18:14654702-14663398","chr4:66193731-66232564"
"523","chr3:21878521-21904269","chr4:176836840-176879489"
"524","chr8:45691134-45743143","chr2:150838385-150846727"
"525","chr15:55151603-55178994","chrY:366439-370065"
"526","chr1:193104517-193114307","chr15:23605382-23606634"
"527","chr9:112317485-112353641","chr18:2038036-2047808"
"528","chr7:18427969-18430356","chr1:104583436-104583493"
"529","chr17:24052253-24058139","chr2:187058268-187389434"
"530","chr1:174609600-174613577","chr20:19752204-19780300"
"531","chr6:49198513-49249731","chr5:129413066-129528945"
"532","chr3:1988750-1998592","chr3:166743545-166746478"
"533","chr2:237830424-237851960","chr13:69086856-69089260"
"534","chr1:134799596-134811320","chrMT:11145-11240"
"535","chr11:31723564-31733245","chr9:112023471-112027242"
"536","chr4:49207203-49220556","chr3:81134588-81159096"
"537","chrX:984901-1000481","chr1:218880619-218883236"
"538","chr17:84900262-84922765","chr9:37099083-37117919"
"539","chr5:50318351-50319000","chr9:75222546-75230161"
"540","chr2:172312783-172322184","chr3:59074112-59085401"
"541","chr10:91140959-91159440","chr16:83050847-83058847"
"542","chr5:60591600-60597799","chr1:84060848-84061187"
"543","chr15:36934315-36940208","chr2:174336857-174342089"
"544","chr9:73752937-73773659","chr3:133108204-133122763"
"545","chr15:59249769-59250976","chr5:148050939-148054556"
"546","chr18:17404077-17502228","chr5:70552374-70557544"
"547","chr14:7186515-7190518","chr17:79740146-79777211"
"548","chr20:13906484-13921285","chr20:26499544-26507687"
"549","chr10:776697-792256","chr6:9405093-9434931"
"550","chr11:86824053-86834088","chr4:58367537-58485447"
"551","chr9:50929639-50942793","chr12:30068980-30083826"
"552","chr9:114989920-114998842","chr4:176830200-176879489"
"553","chr14:5870915-5943886","chr1:167239233-167240124"
"554","chr3:51187491-51198927","chr1:154439745-154447475"
"555","chr11:89316354-89332868","chr1:140131618-140158228"
"556","chr18:2005294-2013322","chr10:110495072-110500097"
"557","chr11:74759325-74786639","chr1:175714102-175714982"
"558","chr1:204960841-204961691","chr10:37172654-37178344"
"559","chr15:48165423-48172696","chr18:63792894-63793032"
"560","chr5:119207376-119225330","chrMT:8022-8082"
"561","chr7:95160663-95185992","chr11:68722906-68730129"
"562","chr4:96739878-96745521","chr1:214562895-214581660"
"563","chr1:185233419-185234547","chr1:225202103-225202303"
"564","chr4:151118221-151124504","chr8:26290097-26294259"
"565","chr12:8189807-8220963","chr14:23630512-23654497"
"566","chr5:90817794-90827570","chr4:66193731-66200637"
"567","chr1:278698312-278749829","chr1:48151604-48151634"
"568","chr4:10687758-10694249","chr20:20529114-20882268"
"569","chr12:39627016-39635912","chr2:224356779-224363213"
"570","chr4:168499186-168517342","chr11:79361488-79399831"
"571","chr9:27486557-27511176","chr6:4278307-4315062"
"572","chr1:251246098-251253724","chr1:11904516-11904799"
"573","chrX:114016360-114105957","chr3:160872822-160873119"
"574","chr1:154439745-154447475","chr6:125568127-125594377"
"575","chr17:79609613-79612177","chr18:63784568-63844188"
"576","chr5:139438595-139440842","chr17:2912741-3073820"
"577","chr9:10742897-10743276","chr3:151412089-151413314"
"578","chr17:5546407-5571375","chr3:1988750-1998592"
"579","chr7:51410270-51416139","chr8:33191465-33192821"
"580","chr8:124353233-124355370","chr15:52562742-52592087"
"581","chr4:140870957-140876764","chr6:12179226-12179776"
"582","chr14:86326421-86326743","chr11:87619402-87619629"
"583","chr4:10775672-10777395","chr18:31461554-31463598"
"584","chr9:66751637-66758584","chr2:238742934-238746181"
"585","chr13:35658619-35669017","chr8:125403516-125424942"
"586","chr6:18891572-18900610","chr7:29284390-29288495"
"587","chr1:28253104-28286937","chr4:176858542-176879489"
"588","chr6:105664810-105676672","chr10:59294314-59298784"
"589","chr8:33312321-33317709","chr13:75177963-75192743"
"590","chr2:187525295-187532740","chr6:125824540-125832694"
"591","chr13:95193009-95196402","chr18:71136036-71149287"
"592","chr3:13270114-13288615","chr12:8442273-8443772"
"593","chr16:2138232-2171786","chr1:77847267-77855727"
"594","chr9:88630024-88653711","chr3:94736244-94745177"
"595","chr12:38399702-38439580","chr1:104583432-104583489"
"596","chr5:76006448-76011558","chr20:27409750-27415954"
"597","chr15:51822314-51823271","chr1:221158209-221158250"
"598","chr6:125776335-125791354","chr19:40922649-40923916"
"599","chr17:35907623-35909078","chr6:1242429-1259749"
"600","chr19:42917629-42920390","chr2:238543065-238577394"
"601","chr2:128642780-128668115","chr6:21283827-21323737"
"602","chr6:54522274-54530157","chr1:190980864-190991049"
"603","chr11:89108654-89110961","chr18:17403404-17428267"
"604","chr9:121831708-121843361","chr6:144198389-144275563"
"605","chr6:76591791-76626199","chr13:93158565-93184258"
"606","chr1:259396273-259437470","chr11:34879058-34922336"
"607","chr9:69854064-69860576","chr5:119207376-119225330"
"608","chr2:49155620-49170023","chr8:70339051-70352964"
"609","chr4:6164583-6169550","chr1:44060585-44061610"
"610","chr17:5559657-5571375","chr6:72548978-72550668"
"611","chr2:206549585-206570833","chr5:58870933-58873011"
"612","chr6:29142111-29146505","chr20:34646376-34656748"
"613","chr20:37614689-37664502","chrX:984901-1000481"
"614","chr16:7107281-7132418","chr3:54547246-54554495"
"615","chr2:225570720-225591523","chr6:828602-894714"
"616","chr15:3233141-3239097","chr18:31605777-31616333"
"617","chr4:10225077-10240112","chr7:59566764-59587384"
"618","chr14:45668936-45683858","chr3:54509941-54566332"
"619","chr8:68539308-68542150","chr13:43807799-43830230"
"620","chr5:24464482-24478439","chr1:211754068-211754454"
"621","chr8:112777013-112778440","chr12:24505864-24511621"
"622","chr4:49201155-49220556","chr12:36955272-36956043"
"623","chr14:37238505-37254001","chr1:11909700-11910514"
"624","chr17:84888802-84922765","chr1:128239552-128242835"
"625","chr10:16724062-16727861","chr4:58714647-58739890"
"626","chr13:76979427-77051919","chrY:1142577-1153312"
"627","chr9:73773518-73799430","chr2:197722898-197836197"
"628","chrX:119208336-119223573","chr1:163203870-163216364"
"629","chr5:8794167-8810643","chr1:221155952-221156042"
"630","chr7:95160663-95173717","chr8:130006477-130031678"
"631","chr10:66806816-66822005","chr18:71141382-71149287"
"632","chr9:61312543-61318404","chr11:69044679-69065926"
"633","chr8:55398022-55402713","chr5:141215063-141229777"
"634","chr4:181910549-181913546","chr10:64093509-64096500"
"635","chr3:122130941-122141403","chr14:5550133-6529686"
"636","chr7:62929510-62931338","chr6:103389817-103393554"
"637","chr20:6230898-6241748","chr12:24513410-24524704"
"638","chr20:7157060-7161647","chr12:8189807-8220963"
"639","chr10:55419844-55436069","chr1:143712491-143718900"
"640","chr9:71954951-71960153","chr1:247944245-247945662"
"641","chr11:70810417-70820621","chr1:273736646-273736699"
"642","chr1:214562895-214605872","chr3:62666948-62675261"
"643","chr16:62536384-62544437","chr10:6991635-6992636"
"644","chr1:204761727-204780713","chr1:140131618-140142798"
"645","chr2:2769668-2779098","chr10:72756549-73014711"
"646","chr1:143712491-143723739","chrX:114972099-114978572"
"647","chr11:69045322-69047028","chr9:37910962-37923009"
"648","chr2:140592437-140597578","chr19:22113525-22179584"
"649","chr1:12452484-12454601","chr7:134656908-134667817"
"650","chr8:72138878-72148728","chr7:29286904-29288495"
"651","chr14:84748602-84766181","chr2:206534104-206536360"
"652","chr10:58961407-58965487","chr17:46758-47345"
"653","chr2:34244477-34247402","chr5:92962208-92983896"
"654","chr10:776697-822670","chr2:30505860-30508276"
"655","chr12:36958864-36970828","chr19:34207716-34207946"
"656","chr9:96970457-96979167","chr11:34612627-34614139"
"657","chr7:138739114-138820528","chr18:29118001-29118217"
"658","chr13:83601157-83607039","chr7:122866495-122874366"
"659","chr6:94473641-94476927","chr10:61476848-61498596"
"660","chr9:93208928-93239075","chr9:20811699-20817197"
"661","chr13:35597462-35669017","chr4:6477702-6477983"
"662","chr12:24672112-24675150","chr1:166208849-166259335"
"663","chr14:113838631-113857380","chr4:96736381-96787475"
"664","chr1:204960841-204980121","chr3:21838945-21904269"
"665","chr6:125568127-125569718","chr8:53972202-53975672"
"666","chr6:104828874-104846483","chr17:63849305-63879166"
"667","chr18:72593000-72611211","chr1:28362167-28375861"
"668","chr4:66193731-66212096","chr2:165684851-165712964"
"669","chr8:90470886-90483077","chr5:59614317-59620038"
"670","chr1:238998947-239014340","chr2:172370518-172370647"
"671","chr1:204958606-204961691","chr2:34396320-34404958"
"672","chr20:47893649-47896656","chr10:89667527-89671438"
"673","chr8:87503726-87511565","chr18:5056822-5057685"
"674","chr15:110234718-110248309","chr12:37625064-37629278"
"675","chr10:93451477-93465700","chr1:137247124-137280380"
"676","chr8:64724416-64765644","chr13:69023733-69031223"
"677","chr2:29105950-29114770","chr2:31816052-31816763"
"678","chr8:87510423-87525668","chr2:5636554-5640909"
"679","chr9:51469347-51524024","chr2:188269009-188286112"
"680","chr10:48728451-48753281","chr12:22104048-22104270"
"681","chr2:44554761-44564131","chr9:73752937-73799430"
"682","chr8:122024123-122038442","chr2:45739382-45739418"
"683","chr6:109800721-109850713","chr7:137216397-137290367"
"684","chr4:29740458-29745262","chr4:150825383-150829741"
"685","chr9:92859987-92880445","chr4:58469325-58485447"
"686","chr5:166485517-166492515","chr1:204959173-204988430"
"687","chr10:110101466-110101880","chr7:72800253-72809773"
"688","chr12:10527308-10534434","chr10:98420455-98485187"
"689","chr5:128959422-128973060","chr13:34515329-34528874"
"690","chr9:53646697-53648288","chr3:1988750-2037677"
"691","chr2:247429495-247446708","chr2:224794357-224803455"
"692","chr5:100523899-100640984","chr18:69642130-69657373"
"693","chr1:175714102-175714982","chr11:69018396-69064671"
"694","chr8:56605227-56610608","chr5:136420692-136510629"
"695","chr17:79740146-79777211","chr6:72537858-72538290"
"696","chr13:44907813-44937796","chr7:37119218-37166449"
"697","chr13:83595057-83616688","chr3:161474539-161487731"
"698","chr4:82682367-82685493","chr2:172312783-172350004"
"699","chr9:51509173-51524024","chr14:84892097-84893363"
"700","chr8:64610881-64623043","chr1:128978104-128978649"
"701","chr4:182569250-182594233","chr14:88761036-88775039"
"702","chr2:31816052-31816763","chrMT:1489-1573"
"703","chr9:30996391-31009155","chr1:216942675-216953891"
"704","chr7:2558105-2558739","chr9:121831708-121843361"
"705","chr10:85169572-85172858","chr15:34277381-34277914"
"706","chr3:123077758-123078115","chr8:102143262-102147002"
"707","chr18:17404077-17496916","chr1:244630341-244664389"
"708","chr9:94463647-94474809","chr8:72823430-72828397"
"709","chr8:100006687-100009017","chr3:10659684-10663946"
"710","chr20:14319170-14375435","chr14:82160730-82171569"
"711","chr10:6991635-6992636","chr1:88586311-88592011"
"712","chr20:43092420-43093954","chr6:124386601-124400951"
"713","chr13:73615097-73622224","chr14:37552177-37583161"
"714","chr1:198967641-198972343","chr2:206964921-206973974"
"715","chr1:265702707-265717792","chr3:38609106-38614592"
"716","chr1:220042074-220049075","chr2:231078900-231128709"
"717","chr5:24473219-24478439","chr15:2849126-2867333"
"718","chr14:83245280-83262412","chrX:63177769-63182385"
"719","chr1:204959155-204961691","chr18:14595550-14643454"
"720","chr17:33632046-33659382","chr9:50929639-50942793"
"721","chr5:119097703-119129476","chr17:65750062-65781009"
"722","chr8:72231561-72261300","chrX:51958187-52025855"
"723","chr3:21859562-21904269","chr6:128494579-128496573"
"724","chr15:6349802-6464312","chr16:71834319-71862207"
"725","chr9:50892578-50906966","chr5:73937165-73976112"
"726","chr1:15488392-15494771","chr18:24611733-24614740"
"727","chr12:9229552-9240810","chr13:95167819-95196402"
"728","chr6:124596541-124629605","chr2:20507150-20626804"
"729","chr8:85278854-85285823","chr9:53646697-53648288"
"730","chr6:7623900-7698590","chr13:86444740-86451001"
"731","chr9:82580816-82598718","chr4:31556098-31558993"
"732","chr5:73937165-73955766","chr11:34631080-34719108"
"733","chr6:129621583-129660096","chr1:221158107-221158248"
"734","chr7:64959567-64961215","chr4:114879427-114880228"
"735","chr14:60581951-60586776","chr12:24991049-24992268"
"736","chr8:85436186-85444178","chr1:204958606-204961691"
"737","chr4:66193731-66219277","chr1:11910418-11910611"
"738","chr5:128714471-128733959","chr7:76626018-76626776"
"739","chr19:22143683-22179584","chr15:48268665-48278517"
"740","chr6:109850518-109875835","chr1:134843160-134848903"
"741","chr1:25767968-25787662","chr2:18514668-18531203"
"742","chrX:119115334-119117197","chr1:164046102-164064815"
"743","chr14:106492370-106500203","chr4:147527096-147528435"
"744","chr16:7577726-7586144","chr14:108446849-108456923"
"745","chr13:89163767-89176307","chr5:144835566-144838098"
"746","chr8:26290097-26294259","chr1:225214461-225214644"
"747","chr2:22790074-22792220","chr3:155326894-155331002"
"748","chr18:31461554-31463598","chr8:39790059-39807952"
"749","chr11:64795077-64815165","chr8:131890854-131899240"
"750","chr10:61207781-61217982","chr19:34270069-34298610"
"751","chr6:125568127-125594377","chr19:42911935-42920390"
"752","chr17:34787652-34799549","chr1:165414771-165415667"
"753","chr19:37629883-37633959","chr1:245258705-245259280"
"754","chr1:142160925-142161359","chr1:20022792-20064171"
"755","chr5:117024123-117030956","chr17:87758882-87771508"
"756","chr6:2956091-2961394","chr20:4302484-4493387"
"757","chr8:64205386-64214997","chr17:70309152-70310609"
"758","chr16:71828773-71874158","chr8:26290097-26303578"
"759","chr17:5511386-5548199","chr1:161928871-161932898"
"760","chr5:122655270-122671094","chr14:37228632-37254001"
"761","chr2:189723524-189729005","chr1:47030544-47077979"
"762","chr10:38712831-38720071","chr6:105007040-105158012"
"763","chr11:89328437-89332868","chr2:95020979-95029068"
"764","chr1:116643750-116660509","chr1:12128638-12134025"
"765","chr17:12322146-12353268","chr15:109127707-109141568"
"766","chr7:123600187-123634890","chr1:11966696-11967141"
"767","chr13:35597462-35668970","chr3:159732603-159734160"
"768","chr16:71849834-71853546","chr9:1442054-1446134"
"769","chrX:52581092-52726634","chr15:37820442-37825213"
"770","chr12:40329454-40332371","chr5:148844953-148870792"
"771","chr3:166743545-166746478","chr1:249674959-249677050"
"772","chr9:112317485-112318444","chr13:35658619-35669017"
"773","chr19:30869716-30870010","chr3:119296641-119302965"
"774","chr4:148256642-148258399","chr5:129413066-129457884"
"775","chr4:152355108-152355930","chr10:63840631-63841166"
"776","chr8:85436186-85452774","chr19:34298523-34312530"
"777","chr1:204975105-204980121","chr8:97590300-97605993"
"778","chr3:71143189-71149475","chr7:64959567-64961215"
"779","chr12:38068945-38075574","chr16:75598249-75636405"
"780","chr5:58870933-58873011","chr9:94463647-94464799"
"781","chr15:57348408-57351717","chr3:93975723-93976980"
"782","chr1:265605456-265653628","chr18:63792896-63793034"
"783","chr8:72810898-72828397","chr4:66322916-66331714"
"784","chr16:49648477-49663240","chr4:120295643-120314987"
"785","chr2:157066595-157070680","chr1:203272587-203286711"
"786","chr10:71303915-71311129","chr1:225201564-225201941"
"787","chr1:278580846-278594581","chr18:17282002-17289722"
"788","chrX:123718252-123720910","chr14:84739856-84766181"
"789","chr7:97632031-97695742","chr4:125762257-125789911"
"790","chr5:136420692-136471341","chr18:59067798-59076998"
"791","chr20:45189472-45193661","chr10:18218676-18238710"
"792","chr19:34298523-34346224","chr4:99489315-99494425"
"793","chr1:247944245-247960553","chr9:112317485-112363432"
"794","chr7:82362311-82368737","chr17:79634489-79634871"
"795","chr8:55345176-55402713","chr2:243832479-243832702"
"796","chr1:137247124-137257406","chr10:62010266-62482957"
"797","chr8:23878265-23884848","chr13:73239822-73265813"
"798","chr6:96487054-96541680","chr3:11394659-11396393"
"799","chr2:20488617-20531444","chr4:28488037-28495139"
"800","chr1:139943398-139956356","chr5:147363511-147367416"
"801","chr19:25886356-25903940","chrMT:13313-13385"
"802","chr4:150781208-150803194","chr18:16472884-16475633"
"803","chr11:84619089-84633565","chr8:56585336-56597269"
"804","chr19:38861941-38868361","chr9:98146063-98146367"
"805","chr10:15358869-15376292","chrX:128186178-128198293"
"806","chr8:64712695-64734479","chr13:68752167-68763048"
"807","chr20:34646376-34656748","chr8:23296646-23297019"
"808","chr4:176858542-176879489","chr2:247949322-247953356"
"809","chrX:119208336-119213196","chr10:20043376-20043457"
"810","chr12:24301970-24306006","chr18:44477275-44489940"
"811","chr1:163203870-163216364","chr10:47797703-47812997"
"812","chr5:77106304-77114667","chr6:71059861-71061841"
"813","chr5:75990187-76011558","chr15:41008529-41011344"
"814","chr19:22172781-22179584","chr8:122024123-122038442"
"815","chr4:124694516-124767723","chr10:55283300-55338553"
"816","chr9:11194239-11219449","chr17:79765387-79789485"
"817","chr10:48182246-48200848","chr5:64566814-64572534"
"818","chr1:116604549-116610544","chr1:24014465-24037722"
"819","chr8:126382526-126390804","chr1:221158368-221158528"
"820","chr8:131890854-131899165","chr17:79382994-79566717"
"821","chr15:19972055-19973319","chr6:125538240-125590030"
"822","chr2:49109238-49112006","chr8:50206189-50213003"
"823","chr8:104493052-104514522","chr13:26826515-26836657"
"824","chr1:166351174-166368428","chr12:24991047-24992275"
"825","chr9:43968846-43977575","chr1:11966670-11967094"
"826","chr5:147482283-147483432","chr19:30869716-30883569"
"827","chr12:28218157-28225010","chr6:60609626-60618957"
"828","chr17:81177595-81187710","chr6:104844523-104864968"
"829","chr16:2121549-2126628","chr8:45691134-45747011"
"830","chr10:61200500-61221171","chr15:1734706-1753492"
"831","chr14:42803980-42813481","chr1:221158029-221158248"
"832","chr6:124625936-124677509","chr7:62929510-62978098"
"833","chr17:43199061-43220414","chr12:24995592-24999882"
"834","chrX:1729687-1730287","chr4:96732982-96810129"
"835","chr10:62623758-62664462","NW_007906843.1:36902-37031"
"836","chr8:12160079-12161683","chr5:136420698-136471341"
"837","chr16:2114006-2126628","chr2:34577936-34578046"
"838","chr1:45923228-46014665","chr8:64635064-64657634"
"839","chr9:43004144-43004499","chr4:181396179-181412674"
"840","chr8:104192886-104202285","chr8:111353572-111367041"
"841","chr1:177569617-177569872","chr11:69785001-69837765"
"842","chr1:259396273-259409897","chr13:95120752-95230772"
"843","chr2:113177840-113198013","chr11:31723564-31730227"
"844","chr14:104268362-104277402","chr1:175781052-175781523"
"845","chr20:5347661-5414567","chr10:61476849-61483913"
"846","chr2:20507150-20519067","chr4:49210934-49220556"
"847","chr12:24996835-25001656","chr2:62481428-62490107"
"848","chr10:57508985-57541484","chr5:136437825-136447778"
"849","chr17:81173780-81187710","chr10:29318809-29330456"
"850","chr5:78495231-78516521","chr1:177129021-177130995"
"851","chr6:36764013-36766059","chr3:112891473-112899649"
"852","chr1:92039556-92043956","chr16:74187630-74187671"
"853","chr4:152526403-152536014","chr3:8048947-8049436"
"854","chr6:27858538-27897891","chr3:62719200-62733674"
"855","chr7:130522030-130524289","chr1:201183051-201188802"
"856","chr3:38609106-38614592","chr3:81127393-81143240"
"857","chr7:70790920-70792642","chr6:6627343-6668794"
"858","chr5:106171074-106171781","chr19:55882755-55896592"
"859","chr18:17549971-17556889","chr11:7355304-7362812"
"860","chr3:63717453-63756786","chr14:42803980-42809348"
"861","chr18:2038036-2047808","chr2:141024600-141026192"
"862","chr3:161474539-161487731","chr17:85046029-85057912"
"863","chr17:87396008-87396291","chr2:227271540-227271609"
"864","chr1:47030544-47032563","chr12:28218157-28225010"
"865","chr13:41898165-41907307","chr9:66751637-66770533"
"866","chr18:1337228-1354828","chr6:76487880-76502628"
"867","chr17:84855705-84901793","chr12:51981500-51997274"
"868","chr1:220047471-220049075","chr11:34065892-34070810"
"869","chr10:805713-835214","chr1:256263404-256299276"
"870","chr10:48099807-48114158","chr17:348097-356722"
"871","chr13:98386342-98403224","chr10:57535289-57538307"
"872","chr10:67965487-67982051","chr11:89316354-89332868"
"873","chr3:56148805-56152705","chr1:175200414-175218889"
"874","chr2:128562842-128626488","chr2:1564986-1626159"
"875","chr8:102143262-102147002","chr17:79761095-79777211"
"876","chr12:48509737-48531389","chr5:150850432-150865550"
"877","chr3:112891473-112899649","chr3:162506117-162533175"
"878","chr9:10773884-10775310","chr16:20422035-20424122"
"879","chr9:98239940-98247570","chr16:2289439-2298816"
"880","chr9:53475012-53508890","chr9:112406660-112412113"
"881","chr4:153048339-153067370","chr4:27509136-27563899"
"882","chr2:93488471-93495152","chr9:113521622-113521779"
"883","chr4:131366412-131382968","chr6:125550201-125569718"
"884","chr5:129621176-129647021","chr1:221158390-221158545"
"885","chr7:29286904-29288495","chr6:3767004-3770311"
"886","chr1:261347528-261350203","chr9:96804834-96812078"
"887","chr6:4278307-4315062","chr2:171170990-171172517"
"888","chr2:198280135-198281465","chr14:79973875-79978835"
"889","chr3:81134588-81159096","chr15:25049472-25049818"
"890","chr8:64724416-64763815","chr18:28380180-28383317"
"891","chr3:136874645-136896550","chr2:140366057-140387503"
"892","chr1:141877382-141880461","chr10:61464686-61498597"
"893","chr17:79345740-79391846","chr4:8223840-8239403"
"894","chr2:144876416-144917472","chr11:24479964-24498116"
"895","chr16:14184372-14197349","chr2:183529282-183555315"
"896","chr13:34515329-34528874","chr9:119615345-119617261"
"897","chr1:253147925-253148277","chr6:76616895-76626199"
"898","chr1:192952650-192953216","chr15:70790038-70859193"
"899","chr1:204979934-204988430","chr10:16724062-16727861"
"900","chr1:174165890-174174250","chr1:137247124-137257406"
"901","chr1:201183051-201188802","chr5:36043415-36046665"
"902","chr19:43119868-43124021","chr11:68745884-68750272"
"903","chr6:104862169-104864968","chr1:221158390-221158654"
"904","chr9:37099083-37134593","chr8:94152174-94161099"
"905","chr1:247922780-247945662","chr1:220039308-220042767"
"906","chr2:33933956-33955969","chr18:69634006-69647714"
"907","chr17:29730437-29731094","chrX:156703082-156705104"
"908","chr4:66172555-66200637","chr2:49192736-49192880"
"909","chr10:81736165-81755839","chr12:13854284-13854927"
"910","chr2:240685748-240701716","chr1:221158114-221158191"
"911","chr14:81556164-81560858","chrMT:13872-13950"
"912","chr19:10842290-10844559","chr15:55151603-55154467"
"913","chr11:79611540-79611741","chr7:137782726-137784670"
"914","chr16:23687864-23729219","chr5:78133671-78133845"
"915","chr19:32527921-32528958","chr3:23483537-23493868"
"916","chr3:54509941-54566332","chr15:48165423-48172696"
"917","chr8:109243253-109288160","chr4:58714647-58725647"
"918","chr19:34249087-34346224","chr1:221158617-221158790"
"919","chr1:104792188-104821976","chr8:113613428-113613473"
"920","chr5:173198373-173199937","chr11:15457479-15474826"
"921","chr1:255215916-255217403","chr6:51145033-51155100"
"922","chr7:60390972-60408823","chrX:139736501-139737195"
"923","chr1:185261106-185267832","chr2:34491467-34517560"
"924","chr1:122613645-122680102","chr3:175512077-175527973"
"925","chr17:84872804-84888911","chr14:10786399-10794860"
"926","chr4:151118221-151123637","chr1:265386052-265401005"
"927","chr5:139394727-139421497","chr19:34292209-34346224"
"928","chr17:63849305-63879166","chr4:65585304-65613754"
"929","chr19:42911935-42920390","chr8:127289436-127301219"
"930","chr12:12884434-12892828","chr16:11046372-11051389"
"931","chr4:158103902-158108668","chr1:221158120-221158208"
"932","chr6:125550201-125594377","chr7:118301545-118302552"
"933","chr10:4583896-4605111","chr20:5140137-5140378"
"934","chr15:24302102-24308087","chr18:79530861-79532387"
"935","chr6:28022406-28051704","chr5:113906799-113935267"
"936","chr13:73239822-73265813","chr13:100885656-100893629"
"937","chr20:45512674-45553536","chr3:150005719-150014299"
"938","chr20:50659751-50699734","chr10:37033862-37042252"
"939","chr5:136420692-136447778","chr1:221158079-221158234"
"940","chr3:2423174-2425284","chr12:30756722-30761953"
"941","chr17:27592203-27602936","chr1:190627188-190637844"
"942","chr9:10683822-10690477","chr17:24070636-24073858"
"943","chr1:162639900-162643789","chr8:39437158-39551697"
"944","chr1:6800132-6819230","chr19:931077-932689"
"945","chr11:79555990-79611741","chr6:76487880-76492176"
"946","chr14:2924636-2991160","chr1:221158039-221158181"
"947","chr10:65807775-65808260","chr15:55046518-55060167"
"948","chr15:51915280-51944899","chr9:51509173-51524024"
"949","chr1:278698312-278731755","chr4:89120376-89134337"
"950","chr4:115191293-115197150","chr10:93464374-93483645"
"951","chr19:31878182-31886209","chr1:198967641-198972343"
"952","chr10:34488656-34492876","chr14:83236400-83236920"
"953","chr3:59678949-59680308","chr3:112752502-112762808"
"954","chr5:133410160-133413348","chr14:71861197-71877488"
"955","chr19:25834566-25886887","chr6:125538240-125553497"
"956","chr6:72548978-72550668","chr10:764468-776872"
"957","chr3:33465220-33467909","chr9:38014670-38022569"
"958","chr11:70539679-70550977","chr1:221158119-221158181"
"959","chr17:10096739-10107746","chr16:2121549-2126628"
"960","chr8:48583631-48597919","chr8:78908446-78910847"
"961","chr3:71788186-71800225","chr1:251262192-251269854"
"962","chr11:34065892-34070810","chr6:871525-907083"
"963","chr2:230311167-230317038","chr14:4178531-4182331"
"964","chr13:35626138-35669017","chr2:247423411-247438065"
"965","chr1:221158617-221158790","chr18:75203861-75207308"
"966","chr18:69634006-69657373","chr5:7777226-7814620"
"967","chr3:157028112-157040380","chr1:170340582-170340786"
"968","chr17:6857810-6864981","chr6:1613963-1614878"
"969","chr10:71297308-71306105","chr20:3191684-3271367"
"970","chr17:87758882-87771508","chr19:10842290-10844559"
"971","chr9:1442054-1446134","chr8:23508992-23524947"
"972","chr2:56451097-56456188","chr4:152355108-152355930"
"973","chr11:79445543-79446214","chr10:72171107-72179123"
"974","chr16:10782168-10802548","chr17:5569747-5571375"
"975","chr13:109457218-109471561","chr9:50898458-50906966"
"976","chr10:61464686-61498597","chr1:62532596-62541278"
"977","chr18:14595550-14610978","chr10:16706378-16730140"
"978","chr5:156506448-156517254","chr3:33003598-33006797"
"979","chr1:251262192-251269854","chr8:22658185-22660458"
"980","chr2:206534104-206536360","chr14:114649026-114649217"
"981","chr5:136437825-136447778","chr2:80215799-80234308"
"982","chr1:278580846-278749829","chr4:66193731-66212096"
"983","chr6:76613549-76626199","chr15:23792824-23793336"
"984","chr4:85481108-85484856","chr7:60733754-60737965"
"985","chrX:71119280-71121063","chr1:28362167-28391305"
"986","chr6:23554728-23563843","chr5:167516581-167547741"
"987","chr17:9875749-9888385","chr1:167260358-167276543"
"988","chr6:104828874-104864968","chr17:16124900-16129065"
"989","chr14:45668936-45679917","chr10:845963-846238"
"990","chr13:35597462-35608096","chr13:89211389-89229970"
"991","chr1:154405931-154425509","chr10:51724607-51734014"
"992","chr2:247423411-247446708","chr18:77477060-77520779"
"993","chr10:51724607-51734014","chr4:7211891-7222177"
"994","chr6:104862169-104873144","chr5:76006448-76011558"
"995","chr19:32470120-32472456","chr16:2114006-2126628"
"996","chr6:137924572-137936007","chr13:69077866-69092598"
"997","chr2:145501970-145513090","chr19:22103121-22179584"
"998","chr10:94083626-94187819","chr10:61200500-61221171"
"999","chr17:694609-739440","chr7:119987740-119990759"
"1000","chr2:34396320-34404958","chr1:203152128-203299612"
