"","chr","start","end","value"
"824","chr5",99465650,99474162,0
"825","chr1",220032746,220034697,0
"826","chr2",117666300,117666646,0
"827","chr5",155850980,155851664,0
"828","chr1",88586311,88592011,0
"829","chr4",147527096,147528435,0
"830","chr8",79234306,79249597,0
"831","chr10",46824807,46826650,0
"832","chr1",206989832,207016489,0
"833","chr3",6464953,6472752,0
"834","chr10",48452001,48528848,0
"835","chr13",97022518,97023051,0
"836","chr5",7777226,7798747,0
"837","chr2",94708675,94720889,0
"838","chr10",61476849,61483913,0
"839","chr8",13085939,13090209,0
"840","chr13",26277463,26280241,0
"841","chr7",66743103,66747728,0
"842","chr6",4518806,4520635,0
"843","chr12",25226326,25234184,0
"844","chr17",12322146,12352876,0
"845","chr4",8223840,8241220,0
"846","chr7",59556898,59587384,0
"847","chr10",106264856,106265494,0
"848","chr10",61461420,61498597,0
"849","chr5",100493404,100523952,0
"850","chr14",9421418,9440942,0
"851","chr17",63860368,63879166,0
"852","chr2",24067948,24083767,0
"853","chr12",14608110,14703546,0
"854","chr8",46716191,46723643,0
"855","chr2",195768840,195795666,0
"856","chr5",146964481,146974020,0
"857","chr18",48853173,48874963,0
"858","chr2",188301023,188330330,0
"859","chr10",57549452,57563686,0
"860","chr18",73479863,73490210,0
"861","chr5",128130304,128136348,0
"862","chr9",1442054,1485363,0
"863","chr17",5511386,5571375,0
"864","chr19",49158646,49159228,0
"865","chr8",59736470,59745377,0
"866","chr6",125523808,125569718,0
"867","chr2",86868285,86964272,0
"868","chr11",34631080,34738852,0
"869","chr10",81798931,81799587,0
"870","chr18",2005294,2032491,0
"871","chr14",84739856,84766181,0
"872","chr13",26826515,26836657,0
"873","chr11",68652290,68672983,0
"874","chr9",52044251,52045476,0
"875","chr18",2445774,2446986,0
"876","chr3",62666948,62675261,0
"877","chrX",984901,990236,0
"878","chr2",202479064,202493972,0
"879","chr2",113177840,113192625,0
"880","chr2",34491467,34503654,0
"881","chr5",122659399,122671094,0
"882","chr5",160127430,160128210,0
"883","chr11",68722906,68730129,0
"884","chr10",63332239,63332486,0
"885","chr13",34399886,34400364,0
"886","chr9",119615345,119617261,0
"887","chr18",69654505,69657373,0
"888","chr4",38263240,38271681,0
"889","chr15",6464170,6464312,0
"890","chr5",148835226,148836445,0
"891","chr5",100640453,100640984,0
"892","chr13",101732743,101738842,0
"893","chr6",125523808,125524984,0
"894","chr2",123597469,123600232,0
"895","chr3",160491308,160495240,0
"896","chr4",96732982,96745521,0
"897","chr3",175512077,175527973,0
"898","chr1",128978104,128978649,0
"899","chr4",168260038,168267184,0
"900","chr20",7363740,7372069,0
"901","chr14",85059667,85061960,0
"902","chr9",113386175,113416653,0
"903","chr14",71861197,71884876,0
"904","chrX",99728011,99758593,0
"905","chr4",174810962,174816343,0
"906","chr11",89175425,89180448,0
"907","chr2",188348239,188364907,0
"908","chr8",70194477,70206310,0
"909","chr5",171934969,171935318,0
"910","chr14",82168512,82171569,0
"911","chr1",154405931,154447475,0
"912","chr6",21334766,21354603,0
"913","chr5",47986680,47997290,0
"914","chr9",30314001,30322372,0
"915","chr10",16769713,16774652,0
"916","chr7",137274286,137281978,0
"917","chr5",135596270,135608345,0
"918","chr1",6804365,6819230,0
"919","chr16",71013767,71016529,0
"920","chr17",5555491,5571375,0
"921","chr2",187527683,187529234,0
"922","chr8",19886208,19890764,0
"923","chr8",130367266,130370921,0
"924","chrX",105805717,105821741,0
"925","chr10",38712831,38725063,0
"926","chr2",197906758,197913548,0
"927","chr8",64739402,64749357,0
"928","chr16",40469880,40483041,0
"929","chr12",22237823,22238433,0
"930","chr7",71322606,71331115,0
"931","chr8",94725468,94730732,0
"932","chr9",73766839,73773659,0
"933","chr2",47139938,47143309,0
"934","chr7",114608925,114611317,0
"935","chr2",38006903,38014366,0
"936","chr14",37238505,37262083,0
"937","chr3",156775155,156778136,0
"938","chr15",38130856,38151304,0
"939","chr18",36244090,36271261,0
"940","chr5",155691684,155709264,0
"941","chr13",100885656,100893577,0
"942","chr4",31220330,31320090,0
"943","chr2",38096882,38110573,0
"944","chr8",33312321,33335423,0
"945","chr15",44533258,44539992,0
"946","chr6",144211592,144275272,0
"947","chr14",33083680,33089673,0
"948","chr1",192952650,192955267,0
"949","chr2",258836959,258843908,0
"950","chr17",5524117,5548199,0
"951","chr2",80215799,80234308,0
"952","chr7",47865531,47889037,0
"953","chr1",128501692,128526760,0
"954","chr2",123582304,123600232,0
"955","chr7",141824553,141832801,0
"956","chr9",52047552,52047844,0
"957","chr3",111250424,111251407,0
"958","chr4",66195236,66207619,0
"959","chr15",52370515,52375430,0
"960","chr18",70254197,70255206,0
"961","chr6",76020953,76031336,0
"962","chr16",21142668,21143130,0
"963","chr9",99266783,99267021,0
"964","chr6",72537858,72538290,0
"965","chr12",43501060,43576734,0
"966","chr14",6608144,6622491,0
"967","chr12",1793318,1793869,0
"968","chr20",5129033,5131408,0
"969","chr19",37135068,37156898,0
"970","chr5",167516581,167558250,0
"971","chr1",185263914,185267832,0
"972","chr2",166406958,166423542,0
"973","chr5",74786156,74786848,0
"974","chr17",54298407,54301447,0
"975","chr3",3413579,3414759,0
"976","chr8",60979824,61034811,0
"977","chr17",80521386,80529452,0
"978","chr4",57387152,57396104,0
"979","chr12",41157218,41200958,0
"980","chr11",69636827,69640718,0
"981","chr16",50483768,50487053,0
"982","chr17",90327972,90334785,0
"983","chr9",81216557,81222354,0
"984","chr15",109125713,109168413,0
"985","chr9",66993271,66995647,0
"986","chr12",40388299,40397763,0
"987","chr17",26968192,26969252,0
"988","chr8",94718121,94730732,0
"989","chr6",72418120,72421935,0
"990","chr14",106153575,106161579,0
"991","chr4",22084945,22091386,0
"992","chr14",113271542,113314869,0
"993","chr3",94397499,94398038,0
"994","chr9",52056297,52057872,0
"995","chr8",46716191,46730691,0
"996","chr12",47286246,47286938,0
"997","chr5",103106261,103172127,0
"998","chr9",38014670,38022569,0
"999","chr4",127663314,127709016,0
"1000","chr9",94463647,94504892,0
"1001","chr19",34249087,34272145,0
"1002","chr2",223285167,223304322,0
"1003","chr2",183520240,183542215,0
"1004","chr1",198994747,198995342,0
"1005","chr2",150838385,150846727,0
"1006","chr10",66897863,66898928,0
"1007","chr4",152921913,152925673,0
"1008","chr18",6047215,6051719,0
"1009","chr10",63840631,63841166,0
"1010","chr19",56187917,56195289,0
"1011","chr10",61476849,61498597,0
"1012","chr4",123873802,123876481,0
"1013","chr14",44440261,44456717,0
"1014","chr4",114879427,114880228,0
"1015","chr2",18514668,18531203,0
"1016","chr6",22033342,22038870,0
"1017","chr13",100885656,100893629,0
"1018","chr1",276011500,276141673,0
"1019","chr5",73937165,73976112,0
"1020","chr9",96769379,96775060,0
"1021","chr6",144189453,144275272,0
"1022","chr5",7777226,7780390,0
"1023","chr16",62023411,62026513,0
"1024","chr18",63843748,63844188,0
"1025","chr10",16724062,16730140,0
"1026","chr4",99489315,99494425,0
"1027","chr17",5563519,5571375,0
"1028","chr2",113744312,113745181,0
"1029","chr6",125523808,125594377,0
"1030","chr2",240822115,240867796,0
"1031","chr2",224794357,224803455,0
"1032","chr13",113832448,113844645,0
"1033","chr19",38470146,38472268,0
"1034","chr2",188269009,188286112,0
"1035","chr7",62929510,62949077,0
"1036","chr4",8223840,8239403,0
"1037","chr15",837322,852690,0
"1038","chrY",562326,562757,0
"1039","chrX",119152559,119152714,0
"1040","chr2",141024600,141026192,0
"1041","chr4",98988352,98989621,0
"1042","chr18",14595550,14616707,0
"1043","chr7",74258330,74259380,0
"1044","chr1",140131618,140142798,0
"1045","chr18",72571325,72597936,0
"1046","chr17",79367996,79391846,0
"1047","chr4",96732982,96787475,0
"1048","chr5",160187300,160188351,0
"1049","chr18",48443339,48508708,0
"1050","chr3",8887351,8892631,0
"1051","chr6",76616895,76626199,0
"1052","chr3",11394659,11396393,0
"1053","chr15",61664226,61683055,0
"1054","chr18",75203861,75207308,0
"1055","chr7",27108142,27134842,0
"1056","chr1",161928871,161932898,0
"1057","chr5",131765715,131787748,0
"1058","chr1",188510274,188530025,0
"1059","chr1",15488392,15526167,0
"1060","chr7",73834044,73848871,0
"1061","chr6",132551396,132555729,0
"1062","chr10",48165219,48200848,0
"1063","chr15",23840157,23853169,0
"1064","chr16",3060713,3064512,0
"1065","chr4",6306138,6317357,0
"1066","chr18",59190041,59192425,0
"1067","chr7",138002505,138021168,0
"1068","chr5",167486001,167615430,0
"1069","chr2",252807923,252811538,0
"1070","chr19",34298523,34312530,0
"1071","chr14",4178531,4182331,0
"1072","chr9",66885432,66889912,0
"1073","chr2",198276002,198284858,0
"1074","chr4",168219620,168221653,0
"1075","chr20",14319170,14326640,0
"1076","chr2",113744312,113761334,0
"1077","chr8",91509748,91527174,0
"1078","chr8",119844188,119861690,0
"1079","chr2",247853847,247883725,0
"1080","chr20",50659751,50687868,0
"1081","chr17",36113611,36121325,0
"1082","chr5",142152201,142154418,0
"1083","chr1",215934081,215939788,0
"1084","chr17",79623091,79644806,0
"1085","chr11",89316354,89341959,0
"1086","chr17",5532157,5571375,0
"1087","chr11",71069746,71074618,0
"1088","chr10",59423266,59441831,0
"1089","chr2",45778706,45813991,0
"1090","chr10",94292693,94314584,0
"1091","chr10",48452001,48470732,0
"1092","chr11",24479964,24498116,0
"1093","chr6",91938501,91961861,0
"1094","chr9",75290901,75305840,0
"1095","chr18",63784568,63786264,0
"1096","chr12",9309987,9313769,0
"1097","chr2",256669855,256683075,0
"1098","chr3",82716131,82725485,0
"1099","chr10",574395,593608,0
"1100","chr5",74785868,74786848,0
"1101","chr4",96744220,96767151,0
"1102","chr2",34491467,34534125,0
"1103","chr14",92057227,92077028,0
"1104","chr1",28362167,28391305,0
"1105","chr6",28235696,28272697,0
"1106","chr3",94396940,94398038,0
"1107","chr6",53883229,53890985,0
"1108","chr9",67242046,67257543,0
"1109","chr6",871525,907083,0
"1110","chr17",79373151,79561626,0
"1111","chr2",128562842,128636642,0
"1112","chr15",51896716,51944899,0
"1113","chr12",29985632,29988732,0
"1114","chr10",11626519,11627228,0
"1115","chr15",25331703,25333342,0
"1116","chr10",62566642,62575768,0
"1117","chr11",87898055,87899561,0
"1118","chr11",34861207,34879143,0
"1119","chr8",64724416,64749357,0
"1120","chr9",11209034,11219449,0
"1121","chr1",90116534,90126552,0
"1122","chr1",265518157,265524404,0
"1123","chr7",60397574,60408823,0
"1124","chr7",26522315,26526603,0
"1125","chr2",248222990,248253593,0
"1126","chr4",58714647,58725647,0
"1127","chr16",50413024,50413854,0
"1128","chr18",29409770,29412096,0
"1129","chr17",10096739,10124159,0
"1130","chr13",113832448,113847832,0
"1131","chr1",247922780,247960553,0
"1132","chr2",154520979,154532393,0
"1133","chr4",64889575,64899587,0
"1134","chr5",148868269,148874137,0
"1135","chr7",73808151,73848871,0
"1136","chr10",62566642,62581037,0
"1137","chr1",143143055,143143524,0
"1138","chr8",117318623,117334586,0
"1139","chr10",57610281,57611309,0
"1140","chr12",51582921,51592889,0
"1141","chr6",2599223,2605598,0
"1142","chr1",2839790,2849731,0
"1143","chr6",136430192,136436620,0
"1144","chr18",36640589,36645658,0
"1145","chr7",123709341,123715127,0
"1146","chr4",168514863,168517342,0
"1147","chr12",13717791,13718009,0
"1148","chr4",150711832,150749902,0
"1149","chr17",79573257,79575914,0
"1150","chr9",73766839,73799430,0
"1151","chr9",73798311,73799430,0
"1152","chr17",79609613,79644806,0
"1153","chr8",117318623,117325025,0
"1154","chr10",35815476,35819778,0
"1155","chr19",22158621,22179584,0
"1156","chr18",48443339,48531023,0
"1157","chr6",27573046,27582987,0
"1158","chr12",9256476,9313769,0
"1159","chr1",204959173,204980121,0
"1160","chr17",84888802,84904355,0
"1161","chr5",14282912,14297862,0
"1162","chr16",62023411,62056753,0
"1163","chr1",56366809,56370833,0
"1164","chr13",89211389,89229970,0
"1165","chr1",164046102,164064815,0
"1166","chr19",43265984,43294685,0
"1167","chr16",7438795,7463395,0
"1168","chr20",32513668,32537033,0
"1169","chr8",130762665,130768360,0
"1170","chr17",75295083,75352500,0
"1171","chr10",93451477,93483645,0
"1172","chr1",201523375,201524041,0
"1173","chr19",25866615,25886887,0
"1174","chr2",188485333,188486213,0
"1175","chr18",77512807,77520779,0
"1176","chr8",100006687,100026871,0
"1177","chr6",104798968,104831076,0
"1178","chr18",69647502,69657373,0
"1179","chr5",148050939,148057784,0
"1180","chr17",76245627,76265943,0
"1181","chr19",54786578,54790907,0
"1182","chr10",86222510,86227004,0
"1183","chr11",70570466,70585055,0
"1184","chr19",25886356,25886887,0
"1185","chr5",73961475,73976112,0
"1186","chr9",45203455,45205627,0
"1187","chr3",62719200,62733674,0
"1188","chr2",140357774,140387503,0
"1189","chr8",123340909,123344508,0
"1190","chr1",247711959,247745292,0
"1191","chr1",265331904,265401005,0
"1192","chr1",137247124,137264458,0
"1193","chr8",19883715,19890764,0
"1194","chr2",258868022,258932200,0
"1195","chr3",55888291,55898385,0
"1196","chr1",165366392,165367044,0
"1197","chr9",54232163,54248877,0
"1198","chr6",60609626,60618957,0
"1199","chr8",79330088,79338690,0
"1200","chr15",36823412,36828644,0
"1201","chr4",158242270,158420230,0
"1202","chr17",599906,610676,0
"1203","chr4",182811463,182817396,0
"1204","chr3",152322366,152324968,0
"1205","chr5",167486001,167526275,0
"1206","chr1",41787939,41796360,0
"1207","chr17",55297976,55307299,0
"1208","chr1",142849916,142852148,0
"1209","chr9",112023471,112027242,0
"1210","chr8",103809557,103825693,0
"1211","chr4",28474639,28514174,0
"1212","chr4",115636561,115643263,0
"1213","chr9",45203455,45207736,0
"1214","chr13",51600243,51605683,0
"1215","chr13",56114438,56183125,0
"1216","chr6",60609626,60633969,0
"1217","chr7",60733754,60737965,0
"1218","chr17",19160994,19321551,0
"1219","chr6",21539861,21540152,0
"1220","chr8",53075010,53143722,0
"1221","chr4",117422680,117446827,0
"1222","chr17",55367271,55374136,0
"1223","chr20",27409750,27415954,0
"1224","chr6",124651885,124677509,0
"1225","chr1",166351174,166378796,0
"1226","chr6",21268305,21308087,0
"1227","chr18",48443339,48443646,0
"1228","chr6",125538240,125569718,0
"1229","chr10",96672236,96679543,0
"1230","chr5",136437825,136471341,0
"1231","chr1",143712491,143718900,0
"1232","chr14",113832265,113857380,0
"1233","chr8",5246848,5260696,0
"1234","chr10",66891013,66900528,0
"1235","chr13",100347405,100353039,0
"1236","chr9",111597035,111632154,0
"1237","chr4",115840469,115843272,0
"1238","chr4",28488037,28495139,0
"1239","chr6",76591791,76599536,0
"1240","chr1",214562895,214581660,0
"1241","chr17",9912158,9929565,0
"1242","chr1",150871108,150887461,0
"1243","chr6",76491315,76492176,0
"1244","chr18",79530861,79532387,0
"1245","chr8",508994,509712,0
"1246","chr3",150348098,150382703,0
"1247","chr13",105693583,105701842,0
"1248","chr10",65025196,65026738,0
"1249","chr1",264674065,264689905,0
"1250","chr15",23792824,23793342,0
"1251","chr20",5972508,5975676,0
"1252","chr4",168213382,168221653,0
"1253","chr17",78922772,78942311,0
"1254","chr15",55151603,55154467,0
"1255","chr4",131439626,131453028,0
"1256","chr3",81127393,81143240,0
"1257","chr2",5636554,5640909,0
"1258","chr5",14282912,14314250,0
"1259","chr6",10961830,10979314,0
"1260","chr15",34277381,34277914,0
"1261","chr10",59294314,59298784,0
"1262","chr3",157039863,157040380,0
"1263","chr9",61618320,61623019,0
"1264","chr1",154406807,154418787,0
"1265","chr1",204773090,204780713,0
"1266","chr6",132068857,132075882,0
"1267","chr9",18319246,18334707,0
"1268","chr3",91713775,91725977,0
"1269","chr5",128327978,128337440,0
"1270","chrX",137706330,137733342,0
"1271","chr6",123404372,123405248,0
"1272","chr13",83862000,83863692,0
"1273","chr17",694609,764010,0
"1274","chr5",50318351,50323609,0
"1275","chr10",43504523,43509133,0
"1276","chr1",246472167,246476440,0
"1277","chr4",152265847,152274059,0
"1278","chr2",34373875,34476222,0
"1279","chr9",66618610,66620541,0
"1280","chr19",38057557,38062193,0
"1281","chr4",2546232,2564215,0
"1282","chr1",200606971,200615170,0
"1283","chr19",34270069,34312530,0
"1284","chr4",95892497,95912787,0
"1285","chr14",43420839,43461320,0
"1286","chr17",79573257,79612177,0
"1287","chr6",109742370,109745287,0
"1288","chr8",63332376,63335340,0
"1289","chrX",63177769,63195572,0
"1290","chr3",7456433,7475230,0
"1291","chr2",247883196,247894081,0
"1292","chr3",58866313,58874195,0
"1293","chr12",13879069,13884323,0
"1294","chr5",127620259,127635191,0
"1295","chr11",70086253,70096544,0
"1296","chr13",110837569,110856315,0
"1297","chr9",112406660,112412113,0
"1298","chr11",60943399,60956337,0
"1299","chr16",26755422,26767549,0
"1300","chr2",199880862,199882743,0
"1301","chr1",275999821,276141673,0
"1302","chr8",22804233,22805257,0
"1303","chr10",61882916,61885796,0
"1304","chr1",164931730,164947123,0
"1305","chr6",19003638,19012898,0
"1306","chr11",60646798,60656478,0
"1307","chrX",157320211,157323891,0
"1308","chr2",27326041,27333634,0
"1309","chr11",24547990,24550752,0
"1310","chr9",65976760,65980632,0
"1311","chr1",247743814,247766953,0
"1312","chr6",125438435,125594377,0
"1313","chr2",34373875,34503654,0
"1314","chr8",117144403,117150102,0
"1315","chr17",70309152,70310609,0
"1316","chr17",16124900,16129065,0
"1317","chr13",57044027,57047903,0
"1318","chr2",62955690,62973365,0
"1319","chr4",96744220,96787475,0
"1320","chr5",148050939,148054556,0
"1321","chr1",190980864,190991049,0
"1322","chr3",163592872,163595055,0
"1323","chr10",108486117,108494849,0
"1324","chr2",47139938,47146434,0
"1325","chr5",167455211,167455676,0
"1326","chrX",157322637,157323315,0
"1327","chr5",103089622,103172127,0
"1328","chr15",109125713,109141568,0
"1329","chr10",94615617,94617077,0
"1330","chr1",252539423,252547611,0
"1331","chr6",828602,907083,0
"1332","chr5",7763385,7780390,0
"1333","chr3",56148805,56161165,0
"1334","chr17",87758882,87760775,0
"1335","chr20",31723858,31736111,0
"1336","chr14",37228632,37254001,0
"1337","chr12",43576497,43576734,0
"1338","chr18",49891333,49891588,0
"1339","chr17",5524117,5571375,0
"1340","chr2",226925637,226926225,0
"1341","chr1",260791756,260801171,0
"1342","chr4",58714647,58739890,0
"1343","chr9",43974886,43977575,0
"1344","chr19",34372674,34395489,0
"1345","chr17",85036937,85057912,0
"1346","chr7",124180911,124182706,0
"1347","chr6",1613963,1614878,0
"1348","chr14",10419799,10420720,0
"1349","chr18",71141382,71149287,0
"1350","chr4",27509136,27524886,0
"1351","chr1",21160905,21164430,0
"1352","chr9",17795244,17796133,0
"1353","chr11",34612627,34616155,0
"1354","chr5",62081720,62093458,0
"1355","chr10",776697,783836,0
"1356","chr15",48268665,48284550,0
"1357","chr7",76871323,76873445,0
"1358","chr1",251455609,251485480,0
"1359","chr8",104199588,104202285,0
"1360","chr12",9061581,9062262,0
"1361","chr14",82168512,82184087,0
"1362","chr2",247836113,247883725,0
