"","chr","start","end","value"
"647","chr22",45793545,45807022,7.73333333333333
"648","chr10",88893871,88905660,3.33333333333333
"649","chr14",73147795,73173707,7.3
"650","chr9",33960826,33973237,3.16666666666667
"651","chr22",21669913,21675115,2.23333333333333
"652","chr17",2394043,2395454,1.93333333333333
"653","chr13",49451553,49451909,4.8
"654","chr12",40028301,40048210,2.1
"655","chr20",51674153,51690819,3.63333333333333
"656","chr15",50586392,50592626,2.4
"657","chr1",231537213,231542611,1.7
"658","chr5",58988493,58993465,3
"659","chr5",140440119,140449305,2.63333333333333
"660","chr9",83678441,83683066,1.8
"661","chr3",111112030,111126335,2.16666666666667
"662","chr11",34071726,34076642,4.46666666666667
"663","chr12",94169153,94186473,13.3
"664","chr1",65913245,65918835,3.23333333333333
"665","chr6",138943513,138944622,31.6333333333333
"666","chr18",47865059,47896809,6.56666666666667
"667","chr16",48347507,48348290,3.9
"668","chr1",42265115,42311110,6.03333333333333
"669","chr9",33971651,33973237,5.9
"670","chr2",235797759,235807331,1.9
"671","chr6",73480675,73482244,2.06666666666667
"672","chr8",100220279,100225339,1.2
"673","chr1",20757166,20773610,9.33333333333333
"674","chr12",109139397,109140058,4.1
"675","chr4",71236576,71255399,2.13333333333333
"676","chr22",38986298,39025349,4.56666666666667
"677","chr6",154773989,154833409,1.5
"678","chr9",75016268,75017448,3.53333333333333
"679","chr9",83677727,83686155,2.4
"680","chr10",32543300,32584304,5.66666666666667
"681","chr17",60633853,60648082,2.4
"682","chr9",33944365,33956146,1.9
"683","chr18",12999421,13042334,2.63333333333333
"684","chr4",25847294,25847864,4.46666666666667
"685","chr9",110136127,110138539,2.36666666666667
"686","chr4",30920153,30950215,2.2
"687","chr10",101939863,101957732,2.96666666666667
"688","chr7",100023419,100024307,66.2
"689","chr10",15833630,15847943,4.2
"690","chr20",21365421,21368590,3.93333333333333
"691","chr3",183643480,183672484,3.6
"692","chr16",30496097,30496566,2.1
"693","chr10",92893349,92899644,2.53333333333333
"694","chr12",113267843,113269845,3.4
"695","chr7",117504253,117559655,2.26666666666667
"696","chr3",170359699,170361429,4.13333333333333
"697","chr9",19356972,19358160,2.86666666666667
"698","chr7",33146242,33177591,1.73333333333333
"699","chr13",21413652,21425678,1.9
"700","chr17",55401469,55403868,1.7
"701","chr16",68121987,68123121,27.1666666666667
"702","chr1",23030469,23050520,11.3
"703","chr3",149895473,149921227,3.33333333333333
"704","chr16",30479091,30479461,2.5
"705","chr12",111552280,111555919,10.4333333333333
"706","chr19",18539371,18539720,6.16666666666667
"707","chr4",128936655,129003876,1.53333333333333
"708","chr2",8939821,8958642,2.56666666666667
"709","chr3",56592970,56594028,11.1666666666667
"710","chr2",20254863,20256170,2.83333333333333
"711","chr19",14402597,14404562,1.7
"712","chr12",56603359,56605327,1.76666666666667
"713","chr2",172568741,172596023,4.86666666666667
"714","chr12",14423909,14425473,2.1
"715","chr2",120127688,120175004,5.86666666666667
"716","chr9",19288596,19300331,3.46666666666667
"717","chr12",47104113,47108164,1.9
"718","chr2",173954873,173956232,2.9
"719","chr7",77571078,77600806,1.63333333333333
"720","chr18",62072673,62095950,3.1
"721","chr18",9583117,9595153,7.06666666666667
"722","chr16",68190768,68191775,1.7
"723","chr1",35413972,35415714,4.46666666666667
"724","chr6",149369909,149379518,1.96666666666667
"725","chr16",18841565,18845651,3.46666666666667
"726","chr7",24623666,24668660,6.13333333333333
"727","chr8",101558419,101558812,5.13333333333333
"728","chr13",41811225,41819386,2.8
"729","chr6",145864388,145894977,3.83333333333333
"730","chr1",45087881,45088237,2.7
"731","chr15",32964107,32969477,1.6
"732","chr11",13413530,13421838,7.73333333333333
"733","chr10",12081472,12094271,1.73333333333333
"734","chr1",42265115,42278784,4.9
"735","chr22",45689712,45740538,2.2
"736","chr19",11513056,11514221,3.13333333333333
"737","chr17",75242336,75243570,1.93333333333333
"738","chr1",30992390,31007102,3.5
"739","chr8",668598,674047,7.5
"740","chr10",97437191,97437750,2.46666666666667
"741","chr7",32812757,32820741,1.9
"742","chr7",130120749,130122202,7.7
"743","chr5",154029489,154034967,4.93333333333333
"744","chr9",125337018,125337591,13.5666666666667
"745","chr3",141553857,141559995,2.5
"746","chr6",42974003,42975038,1.46666666666667
"747","chr7",32544694,32554596,1.76666666666667
"748","chr14",80497469,80530886,3.73333333333333
"749","chr1",29154696,29154910,2.26666666666667
"750","chr6",3076764,3077935,8.5
"751","chr14",21230319,21234229,25.0333333333333
"752","chr18",49331864,49379758,2.43333333333333
"753","chr2",196912882,196922186,2.03333333333333
"754","chr5",10415488,10417404,8.33333333333333
"755","chr9",137811461,137818138,2.53333333333333
"756","chr5",94643273,94654752,1.6
"757","chr6",130926605,130956499,23.3666666666667
"758","chrX",101041317,101042312,4.43333333333333
"759","chr14",73147795,73198129,2.33333333333333
"760","chr6",16326394,16328470,42.4
"761","chr6",161034259,161049979,2.83333333333333
"762","chr9",5968019,5988545,5.06666666666667
"763","chr3",136464881,136502779,2.03333333333333
"764","chr11",3731391,3753408,3.33333333333333
"765","chr7",92457552,92492286,2.26666666666667
"766","chr1",151427823,151442205,3.1
"767","chr2",203056427,203057453,2.2
"768","chr8",73673107,73688813,9.26666666666667
"769","chr7",27629371,27632445,2.13333333333333
"770","chr10",100923975,100926019,3.03333333333333
"771","chr3",170171373,170178938,3.96666666666667
"772","chr10",69483691,69485215,1.76666666666667
"773","chr22",32478981,32485209,2.5
"774","chr7",30621393,30622462,2.33333333333333
"775","chr12",26996742,26999676,2.1
"776","chr3",71690010,71710484,2.96666666666667
"777","chr5",77463095,77464809,3.7
"778","chr10",101667886,101676436,13.3666666666667
"779","chr4",107682015,107694006,1.66666666666667
"780","chr7",77585543,77600806,5.2
"781","chr12",111479070,111486824,1.8
"782","chr4",9641071,9641450,31.2
"783","chr12",28255581,28259442,1.73333333333333
"784","chr15",55223889,55234956,1.4
"785","chr2",32478635,32479617,1.83333333333333
"786","chr1",12001401,12002103,2.36666666666667
"787","chr3",47435008,47443091,1.66666666666667
"788","chr18",50918110,50932360,1.7
"789","chr19",17276495,17276909,6.66666666666667
"790","chr4",102525512,102537956,2.03333333333333
"791","chr1",119755427,119759989,3.23333333333333
"792","chr3",197104903,197119530,4.53333333333333
"793","chr3",196391813,196403019,46.4333333333333
"794","chr4",139695197,139704196,2.53333333333333
"795","chr15",50747495,50748870,2.23333333333333
"796","chr1",28473554,28476291,2.4
"797","chr1",28473554,28474151,1.63333333333333
"798","chr12",46229153,46243314,30.7666666666667
"799","chr14",102019893,102022880,1.93333333333333
"800","chrX",37386599,37426000,2
"801","chr2",175111568,175121540,1.96666666666667
"802","chr2",168138088,168140758,1.83333333333333
"803","chr17",61919400,61925099,1.53333333333333
"804","chr13",32517857,32527532,60.2
"805","chr5",123545417,123553147,2.43333333333333
"806","chr22",40881770,40882177,3.06666666666667
"807","chr18",9931810,9937066,5.26666666666667
"808","chrX",24172715,24179770,2.56666666666667
"809","chr1",21089138,21111383,2.33333333333333
"810","chr1",35470863,35479212,2.16666666666667
"811","chr20",35858302,35871829,4.06666666666667
"812","chr8",131940499,131946633,2.46666666666667
"813","chr3",52412811,52414587,3.36666666666667
"814","chr2",171925537,171953001,4.03333333333333
"815","chr7",129014979,129018157,19.6
"816","chr10",27142387,27145590,2.6
"817","chr21",43746079,43749080,3.1
"818","chr15",51869217,51902036,2.63333333333333
"819","chr10",126970702,126990603,1.7
"820","chr2",239990074,240007370,11.5
"821","chr1",24514314,24514567,7.26666666666667
"822","chr2",172558708,172566933,6.53333333333333
"823","chr7",133034748,133035032,2.23333333333333
"824","chr5",139600372,139614966,8.7
"825","chr3",172251260,172262083,3.6
"826","chr5",154033791,154034967,24.4333333333333
"827","chr2",127763062,127771004,2.26666666666667
"828","chr16",66608309,66610003,1.63333333333333
"829","chr7",140046884,140058034,1.43333333333333
"830","chr1",88740988,88786213,2.7
"831","chr6",47503280,47504758,5.66666666666667
"832","chr15",90486954,90492711,2.43333333333333
"833","chr5",36953618,36986301,2.2
"834","chr15",63529014,63537156,1.73333333333333
"835","chr14",31127785,31172122,2.36666666666667
"836","chr15",43756649,43763206,1.66666666666667
"837","chr7",102227367,102227669,5.13333333333333
"838","chr9",20715322,20740340,2.93333333333333
"839","chr2",231075511,231087181,2.96666666666667
"840","chr12",116230433,116237705,5.16666666666667
"841","chr20",34072066,34078553,3.03333333333333
"842","chr2",24556015,24584560,3.23333333333333
"843","chr15",94356137,94385525,4.6
"844","chr6",53071057,53076543,3.53333333333333
"845","chr3",185437447,185443636,2.76666666666667
"846","chr12",10420364,10435410,2.5
"847","chr7",66797374,66805396,2.96666666666667
"848","chr7",35010468,35018596,3.83333333333333
"849","chr3",11358418,11380052,1.7
"850","chr17",39684597,39686019,2.33333333333333
"851","chr5",138810038,138827718,4.7
"852","chr11",32927157,32935435,14.8333333333333
"853","chr15",74923648,74926887,2
"854","chr4",73085249,73092300,27.5333333333333
"855","chr16",30728966,30729572,14.3333333333333
"856","chr1",17580553,17588479,3.7
"857","chr5",50402286,50411383,2.76666666666667
"858","chr7",77778338,77778814,1.9
"859","chr15",60442416,60445791,4.33333333333333
"860","chr3",197830770,197839397,1.86666666666667
"861","chr15",92924321,92929091,4.96666666666667
"862","chr14",23033368,23033674,1.93333333333333
"863","chr8",140818277,140864399,1.6
"864","chr3",149846011,149912083,2.3
"865","chr3",119500695,119504021,10.7333333333333
"866","chr19",5604583,5604936,7.33333333333333
"867","chr5",50778069,50797233,2.93333333333333
"868","chr18",32111754,32113860,12.3
"869","chrX",140783175,140784659,157.966666666667
"870","chr5",109713520,109729513,15.3333333333333
"871","chr9",109106508,109108570,1.8
"872","chr15",41668828,41669958,24.3
"873","chr7",130039464,130049144,2.23333333333333
"874","chr3",170145423,170149244,4.36666666666667
"875","chr2",164692221,164695836,2.8
"876","chr4",169155480,169156679,3.16666666666667
"877","chr15",68141946,68146700,2.2
"878","chr6",147205971,147239270,1.56666666666667
"879","chr3",172226871,172251541,2.96666666666667
"880","chr1",155765000,155766709,5.8
"881","chr21",37420299,37430400,3.36666666666667
"882","chr14",30670256,30675065,5.63333333333333
"883","chr12",28255581,28307749,5
"884","chr2",189728660,189744788,9.23333333333333
"885","chr8",108449823,108455930,6.73333333333333
"886","chr1",77717867,77725762,3.86666666666667
"887","chr2",202952559,202955758,2.4
"888","chr9",131506114,131506453,2.23333333333333
"889","chr12",56234824,56235700,2.5
"890","chr10",97436417,97437750,13.4666666666667
"891","chr16",53154447,53157541,4.06666666666667
"892","chr1",48355670,48359770,7.06666666666667
"893","chr1",180984677,180993425,7.43333333333333
"894","chr1",103565435,103575540,10.8
"895","chr12",96323948,96334865,4.56666666666667
"896","chr5",80767933,80792844,1.83333333333333
"897","chr3",114693528,114717527,1.66666666666667
"898","chr13",40908159,40914105,1.6
"899","chr11",72984088,72989097,9.1
"900","chr9",4286038,4286523,6.76666666666667
"901","chr8",42906173,42943445,3.96666666666667
"902","chr1",21715389,21724095,1.6
"903","chr5",132892164,132893118,3.86666666666667
"904","chr17",59935193,59940943,1.73333333333333
"905","chr15",63553715,63563008,4.2
"906","chrX",85303406,85308216,4.5
"907","chr17",20204333,20205912,52.8
"908","chr4",120754553,120811449,5.46666666666667
"909","chr1",92333391,92380873,9.96666666666667
"910","chr8",119788338,119797846,1.86666666666667
"911","chr6",116689320,116692392,17.4666666666667
"912","chr1",13731000,13749487,2
"913","chr13",45516143,45519094,4.33333333333333
"914","chr8",140585119,140605914,2.06666666666667
"915","chr10",15816835,15847943,12.4333333333333
"916","chr20",33619517,33623296,14.1
"917","chr2",61115979,61118116,1.66666666666667
"918","chr4",143543509,143543972,19.2666666666667
"919","chr18",2890561,2892486,4.56666666666667
"920","chr3",56566594,56567053,1.83333333333333
"921","chr4",145823422,145849561,2.16666666666667
"922","chr3",113488945,113506605,2.46666666666667
"923","chr2",32377588,32395593,1.93333333333333
"924","chr17",50736960,50741731,2.96666666666667
"925","chr4",150761783,150808398,5.76666666666667
"926","chr10",121538592,121565704,2.16666666666667
"927","chr3",179592644,179601790,3.26666666666667
"928","chr6",158267234,158314268,3.06666666666667
"929","chr13",28197185,28220378,2.06666666666667
"930","chr9",33960826,33989126,2.46666666666667
"931","chr17",59353215,59353526,6.83333333333333
"932","chr2",47378953,47379969,8.6
"933","chr9",76067955,76096102,2.53333333333333
"934","chr4",151415724,151482648,2.7
"935","chr12",32607957,32611283,7.3
"936","chr5",160093101,160094065,2.56666666666667
"937","chr9",112574057,112575251,2.33333333333333
"938","chr4",55403236,55417985,2.26666666666667
"939","chr2",108771701,108773046,8.53333333333333
"940","chr5",43675511,43677806,3.1
"941","chr19",13025021,13025552,3.26666666666667
"942","chr13",75621763,75727098,2.86666666666667
"943","chr2",23982896,23984831,1.3
"944","chr7",8003908,8071131,2.3
"945","chr6",158580940,158589782,8.36666666666667
"946","chr18",75285448,75288648,2.16666666666667
"947","chr16",68121987,68126610,41.5666666666667
"948","chr7",122113118,122133741,1.86666666666667
"949","chr9",37126312,37127263,4.03333333333333
"950","chr4",71339370,71357187,3.23333333333333
"951","chr13",77217840,77243951,1.23333333333333
"952","chr7",103025063,103029418,1.76666666666667
"953","chr3",3777725,3789074,6.56666666666667
"954","chr19",12526920,12528696,2.76666666666667
"955","chr19",1271329,1272051,2.9
"956","chr1",213077696,213117410,3.06666666666667
"957","chr15",67231814,67236820,7.76666666666667
"958","chr7",38242428,38260230,2.26666666666667
"959","chr2",36396614,36442735,8.26666666666667
"960","chr14",102194938,102209862,5.96666666666667
"961","chr5",36953618,36976402,10.0333333333333
"962","chr2",62979188,62996766,5.16666666666667
"963","chr7",44674411,44675268,1.86666666666667
"964","chr8",67131951,67137603,2.06666666666667
"965","chr22",41808875,41810291,8.73333333333333
"966","chr5",168488602,168494650,29.9666666666667
"967","chr7",16216066,16278226,1.56666666666667
"968","chr6",151348711,151353752,1.6
"969","chr1",21050866,21111383,3.96666666666667
"970","chr3",129880309,129880559,6.83333333333333
"971","chr18",54271360,54274090,2.86666666666667
"972","chr15",63532647,63563008,10.1
"973","chr2",183128287,183130545,2.26666666666667
"974","chr1",20770930,20773610,10.4333333333333
"975","chr3",65429520,65442849,1.6
"976","chr3",8935871,8941804,2.66666666666667
"977","chr5",128131067,128141981,2.93333333333333
"978","chr13",28174272,28177935,4.63333333333333
"979","chr10",31908172,31910563,37.9333333333333
"980","chr6",144537582,144542870,2.4
"981","chr3",32733423,32737490,2.16666666666667
"982","chr12",49097566,49098105,2.7
"983","chr9",99959917,99960155,1.4
"984","chr8",22474954,22475624,3.4
"985","chr11",6932094,6955782,1.86666666666667
"986","chr2",39336920,39337581,3.03333333333333
"987","chr15",76283757,76292700,2.8
"988","chr5",43675511,43704400,4.33333333333333
"989","chr3",121844453,121872788,7.16666666666667
"990","chr18",21656861,21659343,1.73333333333333
"991","chr5",80775694,80792844,6.03333333333333
"992","chr6",158583954,158589782,7.5
"993","chr4",53425872,53444103,5.13333333333333
"994","chr5",145764931,145826200,7.73333333333333
"995","chr2",37316237,37317179,12.7666666666667
"996","chr13",42953948,42970670,6.2
"997","chr11",77624963,77629899,2.8
"998","chr7",152220523,152238826,2.46666666666667
"999","chr11",130260856,130261929,25.2
"1000","chr15",84680713,84691644,6.06666666666667
"1001","chr3",149846011,149921227,31.6666666666667
"1002","chr1",51405905,51408332,2.1
"1003","chr9",135850137,135883078,1.5
"1004","chr1",8541214,8557523,7.96666666666667
"1005","chr3",56669700,56673725,3.06666666666667
"1006","chr4",90308244,90313047,4.83333333333333
"1007","chr7",92294889,92307656,2.7
"1008","chr17",30484214,30492753,4
"1009","chr2",199380364,199433514,6.23333333333333
"1010","chr13",26337567,26353880,2.26666666666667
"1011","chr19",43523508,43523742,1.76666666666667
"1012","chr10",68459104,68470163,1.66666666666667
"1013","chr4",39913611,39925933,8.9
"1014","chr2",131071855,131082657,2.36666666666667
"1015","chr14",65455621,65458207,3.56666666666667
"1016","chr18",12999421,13019206,18.0333333333333
"1017","chr16",19463280,19464024,2.26666666666667
"1018","chr5",52861447,52865817,1.86666666666667
"1019","chr2",178535732,178542361,5.6
"1020","chr17",31223444,31227606,2.13333333333333
"1021","chr1",147252623,147259918,3.33333333333333
"1022","chr4",105446383,105456745,5
"1023","chr8",141253989,141254629,27.4333333333333
"1024","chr7",24620052,24668660,2.53333333333333
"1025","chr13",50927407,50949505,12.3
"1026","chr18",44701175,44712794,2
"1027","chr9",95978061,96004701,5.56666666666667
"1028","chr7",105062164,105066807,2.26666666666667
"1029","chr12",32598497,32611283,17.9666666666667
"1030","chr15",92996957,92998621,3.33333333333333
"1031","chr5",57230846,57231321,2.06666666666667
"1032","chr2",207976651,207977586,8.66666666666667
"1033","chr7",155672867,155680908,42.4333333333333
"1034","chrX",53614534,53615835,5.33333333333333
"1035","chr21",36338779,36344707,13.2666666666667
"1036","chr2",120073178,120078581,5.6
"1037","chr8",37877109,37877551,16.9
"1038","chr1",230954333,230961303,12
"1039","chr2",61278165,61281242,2.9
"1040","chr15",72518067,72555907,2.86666666666667
"1041","chr2",58198579,58232112,2.13333333333333
"1042","chr1",246591512,246591941,2.33333333333333
"1043","chr1",12275825,12278038,4.1
"1044","chr10",84438512,84477664,10.5333333333333
"1045","chr6",144537582,144539443,3.7
"1046","chr8",17675186,17723833,1.63333333333333
"1047","chr13",24475472,24478276,1.63333333333333
"1048","chr15",75411492,75413045,5.2
"1049","chr1",179131311,179133374,1.76666666666667
"1050","chr8",67105905,67116122,4.1
"1051","chr19",37199400,37207254,4.63333333333333
"1052","chr1",9931891,9935627,2.83333333333333
"1053","chr9",83678441,83686155,12.4333333333333
"1054","chr1",167966629,167975015,2.33333333333333
"1055","chr16",30664215,30666541,8.33333333333333
"1056","chr2",230442937,230450255,6.46666666666667
"1057","chr2",172562220,172565073,2.83333333333333
"1058","chr5",56864734,56865977,12.1333333333333
"1059","chr1",247156406,247159813,78.8333333333333
"1060","chr14",99257471,99257839,3.7
"1061","chr13",100301460,100309908,4.23333333333333
"1062","chr9",20819796,20823115,7
"1063","chr10",13127745,13136897,4.43333333333333
"1064","chr17",16101250,16101805,6.26666666666667
"1065","chr3",119500695,119513719,3.73333333333333
"1066","chr2",208345111,208348023,1.56666666666667
"1067","chr3",174523413,174553757,3
"1068","chr1",111147642,111161296,2.6
"1069","chr9",127444029,127445249,1.8
"1070","chr12",82857010,82857580,6.83333333333333
"1071","chr9",4117768,4118881,2.16666666666667
"1072","chr1",28459085,28466535,3.26666666666667
"1073","chr2",47373463,47375299,1.76666666666667
"1074","chr2",201760881,201761818,1.6
"1075","chr15",90439332,90443478,10
"1076","chr5",73840480,73840760,1.93333333333333
"1077","chr2",69337898,69345999,1.43333333333333
"1078","chr7",66127704,66134374,5.63333333333333
"1079","chr15",77178790,77182040,3.26666666666667
"1080","chr22",31447426,31450360,1.3
"1081","chr17",39708321,39710481,7.7
"1082","chr3",197814908,197820430,4
"1083","chr9",110972073,111011690,7.2
"1084","chr3",142093061,142101841,2.1
"1085","chr1",84865385,84866138,4.16666666666667
"1086","chr3",100295087,100298045,1.46666666666667
"1087","chr10",7797047,7802854,42.5666666666667
"1088","chrX",78014662,78020398,2.26666666666667
"1089","chr8",102360071,102361626,13.2333333333333
"1090","chr6",116689320,116705160,3.16666666666667
"1091","chr17",12054889,12081530,3.76666666666667
"1092","chr13",45516143,45525051,2.5
"1093","chr17",59737453,59817773,1.93333333333333
"1094","chr15",80120328,80122800,23.9333333333333
"1095","chr17",81855142,81855586,3.03333333333333
"1096","chr19",23807826,23808814,1.86666666666667
"1097","chr20",3218517,3218994,1.96666666666667
"1098","chr3",57583898,57584464,4.03333333333333
"1099","chr15",63706780,63716473,2.2
"1100","chr9",16435555,16437524,7.23333333333333
"1101","chr4",1900626,1939778,2.03333333333333
"1102","chr4",106171095,106212835,1.83333333333333
"1103","chr10",5709530,5714207,3.7
"1104","chr10",68644698,68647005,2.83333333333333
"1105","chr7",131387120,131399433,3.46666666666667
"1106","chr11",9429674,9431003,3.33333333333333
"1107","chr11",77619606,77629899,5.2
"1108","chr4",61934840,62044549,5.36666666666667
"1109","chr10",31373018,31387266,1.83333333333333
"1110","chr4",102714438,102726683,6.9
"1111","chr2",24135119,24147086,8.83333333333333
"1112","chr4",151454701,151482648,1.56666666666667
"1113","chr10",124942457,124943307,4.7
"1114","chr6",85517756,85530275,1.83333333333333
"1115","chr7",24623666,24650712,2.4
"1116","chr8",100220279,100233537,3.2
"1117","chr21",37420299,37421866,3.3
"1118","chr12",116230533,116237705,39.4
"1119","chr14",102194938,102197847,1.93333333333333
"1120","chr11",17878208,18010139,3.9
"1121","chr20",51516784,51524110,2.63333333333333
"1122","chr1",1804419,1817875,7.7
"1123","chr10",15821656,15847943,2.16666666666667
"1124","chr16",53254438,53274302,1.73333333333333
"1125","chr3",51541498,51552063,17.0666666666667
"1126","chr10",126970702,127127764,12.8333333333333
"1127","chr7",135577796,135593192,2.9
"1128","chr1",40064227,40064559,1.93333333333333
"1129","chr11",120475340,120477526,2.93333333333333
"1130","chr9",83677727,83678599,6.26666666666667
"1131","chr6",145888020,145894977,3.2
"1132","chr5",57246300,57247215,2.53333333333333
"1133","chr20",47262288,47276795,2.7
"1134","chr8",118375782,118379700,1.76666666666667
"1135","chr1",203707009,203708104,4.53333333333333
"1136","chr13",31215051,31229294,1.9
"1137","chr2",235930765,235968623,2.23333333333333
"1138","chrX",118654602,118654961,2.43333333333333
"1139","chr16",11120615,11126146,2.46666666666667
"1140","chrX",47846105,47895940,6.36666666666667
"1141","chrX",65075474,65113813,6.63333333333333
"1142","chr16",71658233,71679535,2.03333333333333
"1143","chr17",3705081,3705645,2.7
"1144","chr4",128074460,128098330,1.63333333333333
"1145","chr11",83111113,83117197,2.6
"1146","chr10",110885253,110890670,2.36666666666667
"1147","chr2",36441258,36442735,1.6
"1148","chr11",65500863,65501193,6.23333333333333
"1149","chr21",15833348,15842540,2.26666666666667
"1150","chr13",100301460,100340259,2.06666666666667
"1151","chr16",89418284,89431326,1.86666666666667
"1152","chr15",90217439,90221765,3
"1153","chr22",24302195,24313466,2.76666666666667
"1154","chr5",132883340,132885119,1.4
"1155","chr17",51263274,51268904,7
"1156","chr4",56478379,56483270,1.6
"1157","chr14",50148285,50150230,2.63333333333333
"1158","chr3",184886110,184900972,1.9
"1159","chr1",208210280,208218002,5
"1160","chr4",139060324,139073567,1.66666666666667
"1161","chr1",59321536,59346398,5.33333333333333
"1162","chr3",9388087,9390497,1.76666666666667
"1163","chr7",131375424,131399433,6.46666666666667
"1164","chr8",38429682,38429948,1.53333333333333
"1165","chr10",94258800,94259150,2.13333333333333
"1166","chr16",88027483,88038011,13.7
"1167","chr15",85113377,85126374,4.03333333333333
"1168","chr18",76849526,76851939,8.6
"1169","chr6",158573420,158589782,5.26666666666667
"1170","chr4",150467673,150491035,15.5666666666667
"1171","chr20",34470048,34492597,2.8
"1172","chr3",33684359,33696933,6.56666666666667
"1173","chr17",68450728,68452992,1.63333333333333
"1174","chr6",160046498,160048543,5.63333333333333
"1175","chr5",140440119,140445975,1.8
"1176","chr9",37424845,37426654,14.9666666666667
"1177","chr16",19616114,19616808,2.1
"1178","chr3",101671130,101672213,6.66666666666667
"1179","chr20",36911218,36912552,1.5
"1180","chr5",59180595,59215968,2.4
"1181","chr7",105038126,105041023,4.93333333333333
"1182","chr17",12081356,12095694,1.86666666666667
"1183","chr15",49235851,49292537,5.86666666666667
"1184","chr2",200856682,200856985,3.6
"1185","chrX",65075474,65075912,2
"1186","chr11",77624963,77625818,5.9
"1187","chr9",111570091,111586165,3.63333333333333
"1188","chr10",124038515,124046724,2.2
"1189","chr17",47663089,47668410,2
"1190","chr5",177536358,177539147,9.26666666666667
"1191","chr6",70426439,70452571,3.33333333333333
"1192","chr4",127921524,127939997,8.76666666666667
"1193","chr2",71426460,71427414,3.13333333333333
"1194","chr1",155721517,155726019,3.46666666666667
"1195","chr5",148548668,148550262,9.73333333333333
"1196","chr9",77337255,77371149,2.66666666666667
"1197","chr2",40428473,40430304,25.6333333333333
"1198","chr1",151315573,151316509,2.83333333333333
"1199","chr12",50427762,50430570,3.2
"1200","chr14",71400794,71418196,5.1
"1201","chr12",46239679,46243314,15.4333333333333
"1202","chr5",72861808,72865729,2.76666666666667
"1203","chr8",18011237,18011827,2.16666666666667
"1204","chr3",129880309,129880562,1.86666666666667
"1205","chr8",42401788,42403461,2.16666666666667
"1206","chr6",47574064,47582065,2.06666666666667
"1207","chr14",21503173,21503881,17.7333333333333
"1208","chr8",140879471,140890769,4.1
"1209","chr10",124940374,124943307,1.86666666666667
"1210","chr15",75859878,75873568,4.36666666666667
"1211","chr3",3137260,3144710,3.03333333333333
"1212","chr10",96544076,96576829,3.96666666666667
"1213","chr3",172112452,172133546,2.8
"1214","chr4",152411303,152412529,196.566666666667
"1215","chr19",34430576,34434968,9
"1216","chr21",37420299,37428908,1.56666666666667
"1217","chr4",39898389,39902460,1.46666666666667
"1218","chr17",66496201,66514466,2.43333333333333
"1219","chr17",64821767,64822393,3.06666666666667
"1220","chr1",26257597,26259802,2
"1221","chr4",53414615,53444103,1.76666666666667
"1222","chr8",30474779,30504436,3.1
"1223","chr16",53141179,53157541,25.6666666666667
"1224","chr5",66053406,66054951,6.5
"1225","chr19",11120092,11120522,2.06666666666667
"1226","chr20",44972078,44995257,1.66666666666667
"1227","chr19",53380722,53384056,2.56666666666667
"1228","chr15",50465047,50471795,1.53333333333333
"1229","chr6",47503280,47554766,2.56666666666667
"1230","chr2",102657564,102665350,2.1
"1231","chr5",145817894,145826200,16.1
"1232","chr15",69210316,69261329,1.96666666666667
"1233","chr20",34477772,34479789,1.5
"1234","chr1",117402186,117414831,16.1333333333333
"1235","chr4",105233897,105237351,11.3333333333333
"1236","chr13",20731841,20732121,2
"1237","chr18",56756583,56758953,2.8
"1238","chr7",156966270,156967092,2.73333333333333
"1239","chr8",121628714,121629340,3.76666666666667
"1240","chr18",6263947,6312056,1.63333333333333
"1241","chr1",23814190,23820593,2.8
"1242","chr11",62638983,62639731,3
"1243","chr15",52584745,52593736,1.83333333333333
"1244","chr4",150415438,150491035,1.66666666666667
"1245","chr6",34606555,34646798,4.26666666666667
"1246","chr2",135748267,135761911,2.76666666666667
"1247","chr9",98018289,98026451,1.5
"1248","chr12",121780872,121781192,1.43333333333333
"1249","chr15",89113725,89116521,13.5666666666667
"1250","chr10",110881233,110887886,4.4
"1251","chr7",107773920,107774872,1.73333333333333
"1252","chr11",13413530,13445181,4.2
"1253","chr10",72340789,72341170,2.33333333333333
"1254","chr5",177209636,177212195,2.86666666666667
"1255","chr1",197642711,197715074,4.2
"1256","chr20",35716740,35725155,7.73333333333333
"1257","chr13",49167244,49175541,3.2
"1258","chr11",118583809,118584644,4.96666666666667
"1259","chr11",65430769,65437657,2.66666666666667
"1260","chr3",169975608,169988359,1.46666666666667
"1261","chrX",2953143,2958435,4.9
"1262","chr4",1225360,1241519,5.2
"1263","chr9",76067955,76107351,3.56666666666667
"1264","chr2",70179532,70181997,3.23333333333333
"1265","chr19",41721106,41729291,1.86666666666667
"1266","chr15",80098416,80122800,6.33333333333333
"1267","chr17",82563354,82568201,2.6
"1268","chr17",56848696,56856665,1.63333333333333
"1269","chr17",51201592,51203228,2.36666666666667
"1270","chr14",39276934,39327022,1.63333333333333
"1271","chr12",70278132,70319364,2.8
"1272","chr6",107503657,107506427,2.56666666666667
"1273","chr3",138570318,138572932,9.1
"1274","chr19",34430576,34438766,3.86666666666667
"1275","chr1",59339958,59346398,4.5
"1276","chr18",8718424,8720496,2.9
"1277","chr17",32362914,32368014,2.06666666666667
"1278","chr15",50583089,50592626,2.9
"1279","chr5",170878097,170896115,3.36666666666667
"1280","chr7",27629371,27649633,7.83333333333333
