"","chr","start","end","value"
"651","chr8",140879471,140890769,3.33333333333333
"652","chr5",36982165,36986301,8.2
"653","chr2",189728660,189744788,4.9
"654","chr9",33953285,33963791,8.26666666666667
"655","chr16",80684538,80685129,1.9
"656","chr15",49235851,49292537,4.83333333333333
"657","chr12",46239679,46254936,2.9
"658","chr19",19492306,19492712,1.46666666666667
"659","chr19",52282111,52283413,2.06666666666667
"660","chr6",13632370,13644729,6.9
"661","chr7",16216066,16278226,1.93333333333333
"662","chrM",9059,9183,14.6333333333333
"663","chr3",121844453,121872788,3.6
"664","chrM",5902,6188,7.66666666666667
"665","chr3",47037666,47067118,3.26666666666667
"666","chr22",22900976,22918201,9.26666666666667
"667","chr11",65500431,65500515,2
"668","chr3",40461407,40462248,1.56666666666667
"669","chrM",5902,6118,5.23333333333333
"670","chr9",18336332,18362182,1.76666666666667
"671","chr8",18011237,18011827,2.2
"672","chrM",3724,3997,2.06666666666667
"673","chr14",102040236,102040673,6.8
"674","chr6",130955105,130956499,11.4
"675","chrX",17103718,17138961,1.93333333333333
"676","chr6",158282263,158314268,15.3666666666667
"677","chr11",62638983,62639731,2.5
"678","chr6",34606555,34646798,2.53333333333333
"679","chr5",142885298,142932125,2.76666666666667
"680","chr5",80767933,80792844,1.96666666666667
"681","chr7",100991705,101004436,10.7
"682","chr6",130926605,130956499,20.0666666666667
"683","chr4",139116649,139139497,3.46666666666667
"684","chr9",20819796,20823115,4.63333333333333
"685","chr11",85974708,86031611,2.2
"686","chrM",11872,12020,3.63333333333333
"687","chr11",121045674,121060085,9.66666666666667
"688","chrM",7859,7942,2.43333333333333
"689","chr1",185214507,185231708,3.86666666666667
"690","chr1",36361221,36362656,2.06666666666667
"691","chr6",42592151,42594304,4.1
"692","chr11",65500575,65500681,1.93333333333333
"693","chr1",20749723,20773610,3.73333333333333
"694","chr7",149492859,149558839,2.06666666666667
"695","chr7",74728786,74965098,5.73333333333333
"696","chrX",12975132,12976319,3.6
"697","chrM",15561,15690,3.86666666666667
"698","chr3",51541498,51590559,2.56666666666667
"699","chrM",12421,12658,2.93333333333333
"700","chr3",101671130,101672213,4.26666666666667
"701","chr11",65500557,65500645,1.93333333333333
"702","chr15",94440176,94458246,2.66666666666667
"703","chrM",7772,7972,2.63333333333333
"704","chr4",139137630,139139497,2.83333333333333
"705","chrM",5601,5813,7.56666666666667
"706","chr13",99238427,99244624,7.46666666666667
"707","chr12",50427762,50441643,2.3
"708","chr11",65499648,65499728,2.56666666666667
"709","chr5",143054439,143057747,4.93333333333333
"710","chr7",101004558,101004725,4.33333333333333
"711","chr3",53290791,53292827,1.43333333333333
"712","chr12",69589485,69592159,4.6
"713","chr5",77046347,77048272,3.13333333333333
"714","chr5",43675511,43677806,1.96666666666667
"715","chr11",118581246,118584644,3.4
"716","chr2",20254863,20256170,1.83333333333333
"717","chr11",65500483,65500680,2
"718","chr4",48369849,48394653,2.03333333333333
"719","chrM",6810,7009,6.76666666666667
"720","chr8",61680968,61684188,7.13333333333333
"721","chr7",100991700,100991852,2.46666666666667
"722","chr7",92294889,92327900,9.2
"723","chr10",68468123,68470163,5.06666666666667
"724","chrX",2953143,2958435,4.06666666666667
"725","chr14",23033368,23033674,1.6
"726","chr11",65499721,65499847,15.3
"727","chr9",123757703,123879021,3.46666666666667
"728","chr3",119500695,119504021,5.7
"729","chr11",36393846,36403378,3.73333333333333
"730","chr2",64551443,64553409,2.16666666666667
"731","chr14",105741444,105769207,13.9
"732","chrM",8984,9189,1.86666666666667
"733","chr3",172251260,172310881,2.7
"734","chrM",5631,5816,4.63333333333333
"735","chr5",129104956,129107062,2.7
"736","chr8",140818277,140890769,4.2
"737","chr6",16326394,16328470,29.2666666666667
"738","chr19",39886278,39902529,1.9
"739","chr12",120557282,120557682,4.4
"740","chr7",92294889,92319512,1.7
"741","chr4",55403236,55417985,1.7
"742","chr1",206933128,206934515,5.03333333333333
"743","chr4",109491327,109494856,4.7
"744","chr11",65501566,65501772,2
"745","chr15",49235851,49239367,3.83333333333333
"746","chr9",4286038,4286523,3.56666666666667
"747","chr17",1072614,1100735,2.66666666666667
"748","chr1",29154696,29154910,2.4
"749","chr11",65499719,65499833,6.63333333333333
"750","chr15",101235082,101235577,2.7
"751","chr5",151790323,151791062,2.86666666666667
"752","chr5",139600372,139623461,1.83333333333333
"753","chr8",140818277,140864399,1.6
"754","chr11",65502717,65502916,2.4
"755","chr11",65502110,65502334,3
"756","chr2",199308760,199328910,9.5
"757","chr15",94298201,94298730,2.5
"758","chr11",65499810,65499913,4.26666666666667
"759","chr15",25405461,25411971,26.6333333333333
"760","chr9",34681486,34681981,2.5
"761","chrM",3739,3966,1.96666666666667
"762","chr12",31442775,31447769,1.86666666666667
"763","chr22",38494630,38501280,1.96666666666667
"764","chr5",79640851,79669028,1.5
"765","chr4",75790150,75790797,1.7
"766","chr16",30483827,30484263,4.83333333333333
"767","chr7",130120749,130122202,5.13333333333333
"768","chr9",710804,713464,2.36666666666667
"769","chr3",170171373,170178938,3.26666666666667
"770","chrM",7229,7394,3.66666666666667
"771","chr2",230357805,230361697,1.8
"772","chr10",126970702,127257429,4.66666666666667
"773","chr6",87215903,87218731,11.2
"774","chr5",134741063,134744052,3.1
"775","chr16",27213585,27215008,5.13333333333333
"776","chr7",107776452,107783352,1.73333333333333
"777","chr8",28155942,28162078,4.16666666666667
"778","chr12",70278132,70319364,1.66666666666667
"779","chr14",61721509,61721823,1.8
"780","chr3",18378170,18420991,3.1
"781","chr2",48328561,48346751,2.4
"782","chr11",65499804,65499907,4.4
"783","chr11",65499629,65499695,2.16666666666667
"784","chr1",213077696,213117410,2.53333333333333
"785","chrM",3574,3792,2.53333333333333
"786","chr12",66145841,66153448,1.9
"787","chr14",103519667,103519872,2.4
"788","chr2",241407537,241413421,3.1
"789","chr11",65499632,65499876,2.3
"790","chr2",230878892,230879120,2.03333333333333
"791","chr11",62528540,62528740,5.23333333333333
"792","chr5",168488602,168497348,4.63333333333333
"793","chr4",147854676,147881932,1.43333333333333
"794","chr12",104909655,104928694,3.23333333333333
"795","chr4",87195324,87195690,24.3
"796","chr1",59321536,59346398,3.9
"797","chr12",46239679,46243314,9.6
"798","chr7",100991819,100991986,19.0666666666667
"799","chrM",6932,7153,3.63333333333333
"800","chr14",49586693,49586873,12.5
"801","chr11",65500419,65500639,1.76666666666667
"802","chr10",112415414,112416263,1.56666666666667
"803","chr10",7797047,7802854,18.1
"804","chr7",23185070,23187146,3.83333333333333
"805","chrM",13019,13120,2.56666666666667
"806","chr1",66958059,66963160,3
"807","chr7",105038126,105041023,2.9
"808","chr4",73090667,73092300,17.4333333333333
"809","chr10",15833630,15847943,3.66666666666667
"810","chr10",94441896,94474783,3.9
"811","chrM",7690,7797,5.1
"812","chr17",42500707,42501304,4.56666666666667
"813","chr11",65499732,65499828,6.83333333333333
"814","chr4",1900626,1904378,3.3
"815","chr17",64821767,64822393,2.83333333333333
"816","chrM",3936,3974,3.1
"817","chr10",101672915,101676436,2.6
"818","chr3",56669700,56673725,1.76666666666667
"819","chr19",43523508,43523742,1.93333333333333
"820","chr11",120473050,120477526,2.1
"821","chr11",65499693,65499836,2.06666666666667
"822","chr9",37126312,37126942,7.93333333333333
"823","chr14",65561337,65561766,6.5
"824","chr18",76849526,76851939,7.73333333333333
"825","chrM",7869,8019,2
"826","chr19",13025021,13025552,1.53333333333333
"827","chrM",9058,9184,3.23333333333333
"828","chr1",42265115,42278672,5.4
"829","chr4",151174670,151187463,2.46666666666667
"830","chr4",105233897,105237351,9.13333333333333
"831","chr2",95148885,95153259,4.03333333333333
"832","chr16",11846501,11847806,1.66666666666667
"833","chr15",67231814,67236820,5
"834","chrX",80707427,80719656,2.33333333333333
"835","chr9",110972073,111011690,5.16666666666667
"836","chr3",183643480,183651276,2.96666666666667
"837","chr2",102657564,102665350,1.96666666666667
"838","chr10",110964125,110985765,13.2
"839","chr2",229858772,229860531,1.6
"840","chr2",241407537,241434321,1.76666666666667
"841","chr16",21249731,21250977,2.56666666666667
"842","chr16",57164001,57173869,2.73333333333333
"843","chrX",85303406,85308216,2.86666666666667
"844","chr22",45689712,45740538,1.63333333333333
"845","chr1",45087881,45088237,3.46666666666667
"846","chr14",49853846,49862780,49.5
"847","chr1",208210280,208218002,3.83333333333333
"848","chr11",65499785,65499896,6.3
"849","chr14",49586810,49862641,2.13333333333333
"850","chr15",98707562,98708107,2.6
"851","chr3",31576396,31580096,10.2666666666667
"852","chr2",120127688,120175004,3.26666666666667
"853","chr13",77719532,77753358,2.53333333333333
"854","chr9",125337018,125337591,9.06666666666667
"855","chr4",139889357,139890967,5.7
"856","chr4",128997874,129003876,1.66666666666667
"857","chr1",59321536,59378837,3.26666666666667
"858","chr17",59731421,59738947,8.56666666666667
"859","chr8",37765526,37766355,5.76666666666667
"860","chr2",214767482,214797117,2.56666666666667
"861","chr1",172551512,172557794,2.73333333333333
"862","chr3",146121112,146124229,7.76666666666667
"863","chr12",94169153,94186473,8.56666666666667
"864","chr3",101168648,101177102,2.53333333333333
"865","chr11",65505856,65505953,3.26666666666667
"866","chr10",45939361,45962994,1.7
"867","chr11",129123446,129164427,1.56666666666667
"868","chr15",32526813,32533368,2.16666666666667
"869","chr1",243545510,243573048,2.56666666666667
"870","chr10",7276892,7381949,1.9
"871","chr1",32948222,32949774,10.2333333333333
"872","chr22",41125864,41140257,2.13333333333333
"873","chr9",96320998,96324169,1.9
"874","chr7",6814764,6822364,2.16666666666667
"875","chrM",14936,15289,1.93333333333333
"876","chr2",36441258,36442735,2.16666666666667
"877","chr7",27629371,27632445,1.56666666666667
"878","chrM",8973,9191,8.1
"879","chrM",4671,4757,6.33333333333333
"880","chr14",102019893,102022880,1.7
"881","chr3",67495798,67508903,11.2333333333333
"882","chr12",1027748,1028572,3.43333333333333
"883","chrM",7113,7232,4.9
"884","chr1",112653598,112659779,5.3
"885","chr7",107773920,107774872,3.1
"886","chr12",14423909,14425473,1.9
"887","chr1",51402435,51408332,4.96666666666667
"888","chr11",65501623,65501838,4.83333333333333
"889","chrM",10957,11075,3.16666666666667
"890","chrM",6586,7122,3.03333333333333
"891","chr10",69483691,69485215,2.33333333333333
"892","chr7",102757854,102761411,2.3
"893","chr2",47378953,47379969,6.3
"894","chr12",28255581,28307749,2.9
"895","chr2",54982515,54987698,6.73333333333333
"896","chr6",170543601,170549113,2.33333333333333
"897","chr2",230442937,230450255,4.23333333333333
"898","chr10",124942457,124943307,3.1
"899","chr17",16101250,16101805,4.03333333333333
"900","chr21",33432177,33432871,3.7
"901","chr1",52493611,52509712,2.03333333333333
"902","chr4",184659340,184678394,2.03333333333333
"903","chr5",61472681,61494410,2.4
"904","chr11",65500057,65500207,4.23333333333333
"905","chrX",47846105,47895940,3.26666666666667
"906","chrM",11753,11848,4.4
"907","chr16",53155926,53157541,3.8
"908","chr15",90441506,90443478,4
"909","chr15",50586392,50592626,1.96666666666667
"910","chr17",42498924,42501304,4.5
"911","chr16",46674314,46677398,3.23333333333333
"912","chr4",6994184,7001251,2.26666666666667
"913","chr6",136694140,136698682,3.43333333333333
"914","chr7",30550636,30574881,3.6
"915","chr5",95755396,95763620,20.7
"916","chrM",9057,9169,6.7
"917","chr18",42027443,42049605,3.46666666666667
"918","chr11",65500521,65500603,5.73333333333333
"919","chr14",76166663,76195972,1.76666666666667
"920","chrM",4037,4126,4.4
"921","chr3",67495798,67498295,2.1
"922","chr1",8541214,8557523,4.76666666666667
"923","chr6",35312302,35312772,1.7
"924","chrM",13352,13435,2.56666666666667
"925","chr8",42957094,42964474,2.86666666666667
"926","chr2",210153495,210154611,3.46666666666667
"927","chr20",41092472,41101353,7.43333333333333
"928","chr4",105446383,105456745,2.56666666666667
"929","chr5",38523419,38530666,6.9
"930","chr11",65502112,65502336,1.9
"931","chr6",34606555,34606904,1.43333333333333
"932","chr6",118940828,118941155,2.16666666666667
"933","chr11",72773375,72774508,1.8
"934","chr11",65423171,65423500,1.5
"935","chr3",51541498,51552063,9.63333333333333
"936","chr17",62680454,62680776,1.7
"937","chr14",22926133,22927660,4.53333333333333
"938","chr2",201145378,201149835,4.9
"939","chrM",11499,11731,2.36666666666667
"940","chr15",64499293,64500166,9.66666666666667
"941","chr11",118583809,118584644,3.03333333333333
"942","chr12",124913419,124913646,2.33333333333333
"943","chr16",18841565,18845651,3.56666666666667
"944","chrX",80288906,80310233,4.4
"945","chr13",41252645,41260915,2.5
"946","chrM",9218,9418,2.03333333333333
"947","chr15",85113377,85126374,2.8
"948","chr12",104991712,104996026,1.53333333333333
"949","chr11",61964779,61965081,2.8
"950","chr7",77585543,77600806,1.93333333333333
"951","chr2",24564295,24593721,2.1
"952","chr2",134253095,134254644,4.4
"953","chr11",3731391,3753408,2.6
"954","chr2",72465160,72480750,3.3
"955","chr1",213117317,213129889,1.56666666666667
"956","chr16",58559804,58560362,5.4
"957","chr21",15833348,15842540,1.73333333333333
"958","chr14",49853687,49862800,13.7333333333333
"959","chr11",65430769,65437657,2.03333333333333
"960","chr11",65500065,65500121,2.16666666666667
"961","chrX",24172715,24179770,2.3
"962","chr10",34269657,34284245,3.16666666666667
"963","chr4",152411303,152469988,2.13333333333333
"964","chr1",23397545,23418016,33.6
"965","chr4",22401431,22402799,3.13333333333333
"966","chrM",6931,7119,34.3666666666667
"967","chr11",65500436,65500520,1.93333333333333
"968","chr15",75859878,75873568,2.86666666666667
"969","chr10",101792839,101810314,5.86666666666667
"970","GL000253.2",2580253,2664913,8.23333333333333
"971","chr4",86764593,86767976,1.86666666666667
"972","chr1",206930072,206930246,3.3
"973","chr2",172558708,172566933,3.26666666666667
"974","chr14",49586636,49586816,3.3
"975","chr6",3410188,3415855,2.96666666666667
"976","chr11",65500559,65500650,3.8
"977","chr7",2437804,2443746,1.63333333333333
"978","chr13",60439688,60460540,3.2
"979","chr6",158583954,158589782,4.76666666666667
"980","chr5",73074742,73077493,26.8
"981","chrM",11534,11644,2.2
"982","chr20",41533050,41551360,1.76666666666667
"983","chr5",50399107,50411383,10.2
"984","chrM",6581,6697,5.43333333333333
"985","chr7",100355143,100355804,2.7
"986","chr1",206939339,206940552,2.36666666666667
"987","chr19",1274441,1274627,8.03333333333333
"988","chr11",14771937,14789242,2.46666666666667
"989","chrM",14136,14215,2.53333333333333
"990","chr20",56381433,56384324,1.83333333333333
"991","chr15",64974602,64983593,4.36666666666667
"992","chr15",63532647,63563008,5.83333333333333
"993","chr6",43055545,43056445,3.56666666666667
"994","chr12",69589485,69593613,3
"995","chr7",39987599,40002031,3.93333333333333
"996","chr19",21974729,21988909,4.26666666666667
"997","chr6",144537582,144539443,2.13333333333333
"998","chr6",82957312,83044659,1.56666666666667
"999","chr7",158759486,158764853,31.5
"1000","chr3",134175609,134195182,2.5
"1001","chr20",35714185,35725155,11.1
"1002","chr5",170878097,170896115,2.23333333333333
"1003","chr18",12999421,13042334,2
"1004","chrM",11280,11499,16.5333333333333
"1005","chr3",5174017,5174414,8.46666666666667
"1006","chr21",15014344,15043574,13.9
"1007","chr11",65499843,65499944,2
"1008","chr8",60794986,60801593,1.93333333333333
"1009","chrM",11287,11487,1.6
"1010","chr10",72715111,72715902,2.23333333333333
"1011","chr14",20343315,20343397,1.9
"1012","chr1",16564807,16567351,13.0333333333333
"1013","chrX",53645311,53654131,1.63333333333333
"1014","chrM",11290,11508,1.83333333333333
"1015","chr5",143037196,143057747,5.83333333333333
"1016","chr11",65500547,65500635,7.43333333333333
"1017","chr1",8655973,8656441,2.56666666666667
"1018","chr17",30484214,30492753,2.3
"1019","chr21",8208499,8435732,3.5
"1020","chr7",92294889,92307656,2.63333333333333
"1021","chrM",9063,9198,7.63333333333333
"1022","chr14",32090502,32117287,5.73333333333333
"1023","chr3",169976946,169988359,8.43333333333333
"1024","chr6",158312051,158314268,14.6
"1025","chr6",27867300,27867587,4.56666666666667
"1026","chr8",25407983,25408940,2.33333333333333
"1027","chr11",65504693,65504913,2
"1028","chr7",64543707,64544432,2.36666666666667
"1029","chr11",65500007,65500101,2.16666666666667
"1030","chr1",92333391,92380873,6.66666666666667
"1031","chr4",36228582,36229645,2.6
"1032","chr20",21365421,21368590,1.86666666666667
"1033","chr7",24623666,24668660,5.2
"1034","chr11",65500520,65500602,3.63333333333333
"1035","chr1",113848540,113855049,5.46666666666667
"1036","chr9",133412299,133412921,3.5
"1037","chr22",46176753,46198591,1.5
"1038","chr18",75285448,75288648,1.76666666666667
"1039","chr6",3076764,3077935,5.56666666666667
"1040","chrM",11950,12016,4.73333333333333
"1041","chr2",108771701,108773046,6.53333333333333
"1042","chr2",70179532,70181997,2.23333333333333
"1043","chr9",109050283,109064567,2.2
"1044","chr12",42210355,42210680,2.23333333333333
"1045","chrM",13999,14124,2.53333333333333
"1046","chr21",36247517,36248568,12.1333333333333
"1047","chrM",15954,16109,1.96666666666667
"1048","chr1",40189055,40202614,3.1
"1049","chrM",9053,9199,3.06666666666667
"1050","chr4",75012425,75013150,2.5
"1051","chr2",159324230,159324482,3.3
"1052","chr3",33684359,33696933,4.56666666666667
"1053","chr15",41668828,41669958,12.9
"1054","chr6",18236452,18258405,3.43333333333333
"1055","chr12",116230533,116237705,28.4333333333333
"1056","chr3",9750945,9751949,3.66666666666667
"1057","chr5",57246300,57251141,8.76666666666667
"1058","chr19",35123452,35123657,1.86666666666667
"1059","chrX",44524002,44527365,4.53333333333333
"1060","chr5",171910572,171914405,1.66666666666667
"1061","chr2",32607455,32611582,1.8
"1062","chr19",29985223,29986417,2.83333333333333
"1063","chr19",17276495,17276909,4
"1064","KI270733.1",124216,169301,4.86666666666667
"1065","chrM",11318,11572,2.73333333333333
"1066","chr1",32592931,32593754,1.7
"1067","chr1",8541214,8614686,3.8
"1068","chrM",5901,6057,5.76666666666667
"1069","chr12",12519862,12521463,2.83333333333333
"1070","chr1",631902,632096,4
"1071","chr6",158573420,158589782,4.3
"1072","chr6",57193842,57210445,2.66666666666667
"1073","chr7",73686636,73687095,1.93333333333333
"1074","chr17",75611659,75611865,36.6
"1075","chrM",7691,7798,5.13333333333333
"1076","chrM",9294,9341,4.93333333333333
"1077","chr11",65499691,65499834,1.93333333333333
"1078","chr8",30101898,30104486,2.83333333333333
"1079","KI270936.1",93602,93667,3.5
"1080","chr11",65500870,65501205,2.16666666666667
"1081","chr11",65501909,65502163,1.8
"1082","chr13",49167244,49175541,2.73333333333333
"1083","chr1",206928604,206928850,3
"1084","chr14",49586806,49862645,2.33333333333333
"1085","chr14",55612019,55619312,2.03333333333333
"1086","chr14",106269016,106557248,2.16666666666667
"1087","chrM",9060,9172,6.8
"1088","chr2",173358712,173359491,2.93333333333333
"1089","chr11",65499718,65499934,8.13333333333333
"1090","chr4",94573351,94586444,5
"1091","chrM",13027,13253,1.96666666666667
"1092","chr5",177209636,177212195,2.13333333333333
"1093","chr1",12275825,12278038,3.26666666666667
"1094","chr11",34957384,34978182,2.93333333333333
"1095","chrM",11748,11803,4.73333333333333
"1096","chrM",9060,9184,14.9
"1097","chr3",197814908,197820430,3.2
"1098","chrM",5596,5809,3.4
"1099","chr14",32090502,32094386,9.3
"1100","chr4",120754553,120811449,4.3
"1101","chr19",5653115,5654456,1.6
"1102","chr11",102362896,102368548,2.1
"1103","chr17",19062002,19188105,3.1
"1104","chr11",117152441,117163892,2.43333333333333
"1105","chrX",150793691,150816078,1.93333333333333
"1106","chr16",8915254,8917156,2.43333333333333
"1107","chr13",100301460,100309908,3.7
"1108","chr14",49586627,49586878,2.93333333333333
"1109","chr2",226864604,226914351,8.33333333333333
"1110","chr5",36953618,36976402,6.76666666666667
"1111","chr2",235930765,235968623,2.1
"1112","chr5",154033791,154034967,15.9
"1113","chr2",45546732,45562756,4.96666666666667
"1114","chrM",11874,12019,8.4
"1115","chr2",172570726,172596023,2.13333333333333
"1116","chrM",7692,7799,3.2
"1117","chr20",34713134,34713366,2.03333333333333
"1118","chr9",83682951,83686155,3.33333333333333
"1119","chr3",3156219,3174261,2.33333333333333
"1120","chrM",5602,5890,6.4
"1121","chr11",61366045,61367998,9.53333333333333
"1122","chrM",7208,7392,19.5333333333333
"1123","chr14",49586628,49586853,4.4
"1124","chr4",90308244,90313047,3.46666666666667
"1125","chr16",68121987,68126610,23.5333333333333
"1126","chr3",113488945,113506605,2.3
"1127","chr13",102622877,102627924,2.9
"1128","chr16",11020193,11126146,5
"1129","chr11",65499781,65499835,7.66666666666667
"1130","chr13",100301460,100340259,1.73333333333333
"1131","chr2",63856306,63857936,9.23333333333333
"1132","chr20",47262288,47276795,1.96666666666667
"1133","chrM",11874,12020,3
"1134","chr2",120127688,120175000,3.1
"1135","chr7",77778338,77778814,1.8
"1136","chr2",199323803,199433514,3.43333333333333
"1137","chr8",18799295,18804898,8.2
"1138","chr11",18291442,18292019,2.56666666666667
"1139","chr14",49586657,49586849,4
"1140","chr16",53154447,53157541,3.03333333333333
"1141","chr2",40428473,40430304,17
"1142","chr3",52412811,52414587,2.1
"1143","chr12",120782655,120791557,3.73333333333333
"1144","chr19",14402597,14404562,1.76666666666667
"1145","chr2",26364302,26373629,1.7
"1146","chr14",49586732,49586863,2.1
"1147","chr2",168691034,168717978,2.1
"1148","chr11",62523103,62523324,2.4
"1149","chr17",56848696,56856625,3.33333333333333
"1150","chr13",28174272,28177935,3.16666666666667
"1151","chr14",91481576,91485730,2.96666666666667
"1152","chr3",149846011,149921227,22.2333333333333
"1153","chrM",7451,7519,2.3
"1154","chr1",206933120,206934507,5.6
"1155","chrM",11950,12012,11.4666666666667
"1156","chr3",8935871,8941804,2.6
"1157","chr10",7243558,7285954,4.3
"1158","chr21",8209615,8253784,2.1
"1159","chr6",116689320,116692392,13.6
"1160","chr1",35358925,35361789,6.96666666666667
"1161","chr1",99993537,99999415,1.7
"1162","chr15",80120328,80122800,18.1
"1163","chr15",51869217,51902036,2
"1164","chr7",107765469,107765631,2.2
"1165","chr1",92605307,92636336,2.93333333333333
"1166","chr7",43639449,43640649,5.56666666666667
"1167","chr22",40881770,40882177,1.96666666666667
"1168","chr1",171523221,171532961,2.6
"1169","chr2",84870225,84870785,4.73333333333333
"1170","chr8",102360071,102361626,6.66666666666667
"1171","chr4",78826037,78851056,3.6
"1172","chr1",167966629,167975015,1.86666666666667
"1173","chr22",45700282,45740538,2
"1174","chr10",31908172,31910563,16.8333333333333
"1175","chr8",27518520,27519724,1.8
"1176","chr2",61112522,61118116,2.1
"1177","chr1",7777160,7778169,3.83333333333333
"1178","chr4",76134175,76144473,5.86666666666667
"1179","chr7",100023419,100024307,14.5333333333333
"1180","chr2",121757240,121761524,4.76666666666667
"1181","chr2",71396141,71418639,3.26666666666667
"1182","chr2",203056427,203057453,1.6
"1183","chr8",47279862,47294030,3.76666666666667
"1184","chr18",9931810,9937066,3.46666666666667
"1185","chr11",65499642,65499750,3.6
"1186","chr5",123545417,123575963,2.53333333333333
"1187","chr1",180984677,180993425,5
"1188","chr2",238182065,238185287,6.66666666666667
"1189","chrM",1678,9521,3.86666666666667
"1190","chr15",63532647,63537156,2.2
"1191","chr3",155833468,155842619,2.6
"1192","chr12",49097566,49098105,2.8
"1193","chr1",31915895,31919658,15.3333333333333
"1194","chr10",32543300,32584304,2.4
"1195","chr20",43587219,43587384,3.36666666666667
"1196","chr2",47377014,47379969,5.6
"1197","chr10",110124017,110130486,2.8
"1198","chr14",20343076,20343250,8.63333333333333
"1199","chrM",9093,9189,7.73333333333333
"1200","chr12",101714090,101716812,2.2
"1201","chr2",61113770,61118116,2.13333333333333
"1202","chr9",121161856,121166180,1.9
"1203","chr5",65988635,66014725,2.1
"1204","chr11",65504857,65505049,3.53333333333333
"1205","chr4",51863437,51891851,9.03333333333333
"1206","chr7",76502388,77002252,2.53333333333333
"1207","chr14",103778745,103797518,6.73333333333333
"1208","chr4",105424196,105456745,5.56666666666667
"1209","chr7",98191614,98194572,4.16666666666667
"1210","chr15",80112205,80112456,1.96666666666667
"1211","chr16",30728966,30729572,8.96666666666667
"1212","chr6",145888020,145894977,1.96666666666667
"1213","chr18",9208657,9221999,3.13333333333333
"1214","chr9",125657651,125672643,2.33333333333333
"1215","chr1",42265115,42311110,3.46666666666667
"1216","chr7",116110708,116112038,1.66666666666667
"1217","chr4",145823422,145849561,1.6
"1218","chr11",47752916,47754664,2.83333333333333
"1219","chr14",39033514,39033639,2.56666666666667
"1220","chrM",6861,6971,2.16666666666667
"1221","chr11",86022367,86031611,2.56666666666667
"1222","chr2",200856682,200856985,3.4
"1223","chr9",5968019,5988545,2.53333333333333
"1224","chr17",4133857,4134221,2.5
"1225","chr11",65505006,65505227,1.96666666666667
"1226","chr2",226906793,226914351,4.83333333333333
"1227","chr1",145839890,145842477,3.13333333333333
"1228","chr4",25333183,25333988,3.86666666666667
"1229","chr11",62527877,62528863,2.76666666666667
"1230","chr19",8321500,8322286,2.26666666666667
"1231","chr11",65500863,65501193,1.93333333333333
"1232","chr15",43400044,43401850,2.2
"1233","chr2",189791790,189818180,6.6
"1234","chr14",20343176,20343398,2.66666666666667
"1235","chrM",9719,9989,3.36666666666667
"1236","chr20",25297074,25297388,2.63333333333333
"1237","chr11",65500482,65500608,1.43333333333333
"1238","chr4",41013583,41014398,1.56666666666667
"1239","chr1",236806144,236816543,3.53333333333333
"1240","chr16",30664215,30666541,3.16666666666667
"1241","chr22",45689712,45718493,1.76666666666667
"1242","chr7",156966270,156967092,2.33333333333333
"1243","chr9",93471141,93498886,12.2333333333333
"1244","chrM",11233,11410,11.9333333333333
"1245","chr6",131145285,131169273,1.76666666666667
"1246","chr3",195700007,195700072,4
"1247","chr9",6420912,6434173,3.16666666666667
"1248","chr17",16381925,16382152,2.23333333333333
"1249","chr11",65499781,65499937,5.3
"1250","chr7",149491587,149618343,1.96666666666667
"1251","chr3",138570318,138572932,7.46666666666667
"1252","chr11",65499696,65499920,3.53333333333333
"1253","chr16",18839698,18842454,2.03333333333333
"1254","chr12",116230433,116237705,2.96666666666667
"1255","chr11",68551121,68564432,2.53333333333333
"1256","chr11",34071726,34076642,3.4
"1257","chr4",169002071,169007756,1.83333333333333
"1258","chr8",130358017,130361771,1.63333333333333
"1259","chr15",60442416,60445791,4.43333333333333
"1260","chr1",42773563,42775479,2.3
"1261","chr14",105587554,105707562,17.3333333333333
"1262","GL000252.2",1148224,1201438,2.66666666666667
"1263","chr5",118928537,118944649,1.7
"1264","chr7",8218305,8236005,2.4
"1265","chr15",74923648,74929232,2.1
"1266","chr11",65499652,65499841,1.93333333333333
"1267","chr2",202464809,202467689,8
"1268","chr18",58918271,58920633,2.5
"1269","chr11",65499716,65499842,12.8333333333333
"1270","chr9",33953285,33996333,1.6
"1271","chr1",42265115,42278784,2.13333333333333
"1272","chr1",52515891,52526373,2.6
"1273","chr1",92605307,92625934,1.8
"1274","chr2",173954873,173956232,2.26666666666667
"1275","chrM",10952,11070,3.06666666666667
"1276","chr17",60633853,60648082,2
"1277","chr14",20343317,20343399,1.93333333333333
"1278","chr7",100993395,101001482,4.23333333333333
"1279","chr6",145864388,145894977,3.13333333333333
"1280","chr14",88574693,88578140,2.16666666666667
"1281","chr4",2351156,2351714,1.6
"1282","chr2",190659158,190673152,9.53333333333333
"1283","chr21",8396071,8440805,2.76666666666667
"1284","chr1",205616478,205623891,29.1333333333333
"1285","chr18",47865059,47896809,4.06666666666667
"1286","chr9",126340508,126395697,1.46666666666667
"1287","chr14",71413948,71529370,2.96666666666667
"1288","chr11",65504860,65505052,17.3666666666667
"1289","chr11",65500492,65500656,2.06666666666667
"1290","chr4",153292982,153296036,1.93333333333333
"1291","chr15",42827928,42840433,4.5
"1292","chr19",47264603,47264946,2.1
"1293","chr7",74356410,74357477,4.53333333333333
"1294","chr8",140347757,140360193,1.8
"1295","chrM",5902,6189,6.3
