"","chr","start","end","value"
"647","chr15",92924321,92929091,3.16666666666667
"648","chr8",123333878,123336532,1.93333333333333
"649","chr15",62007308,62013992,3.76666666666667
"650","chr19",45263113,45263367,4.2
"651","chr3",51541498,51590559,3.06666666666667
"652","chr3",172112452,172133546,3.36666666666667
"653","chr3",179592644,179601790,1.8
"654","chr4",1900626,1939778,2.26666666666667
"655","chr3",172251260,172310881,4.43333333333333
"656","chr18",76849526,76851939,5.63333333333333
"657","chr3",123931102,123949132,2
"658","chr10",96544076,96576829,3.16666666666667
"659","chr11",65430769,65437657,2.5
"660","chr14",71026117,71036157,1.6
"661","chr5",124701014,124701269,2.93333333333333
"662","chr18",62348168,62349937,14.0333333333333
"663","chr17",4066447,4072756,2.23333333333333
"664","chr16",533946,536142,1.73333333333333
"665","chr5",143054439,143057747,5
"666","chr19",38119306,38119882,1.6
"667","chr1",211353239,211354467,4.16666666666667
"668","chr9",109050283,109064567,1.4
"669","chr16",18839698,18842454,1.5
"670","chr1",180984677,181005463,2.73333333333333
"671","chr14",34862044,34862322,4.23333333333333
"672","chr19",19640085,19640571,3.46666666666667
"673","chr10",94245946,94246621,3.96666666666667
"674","chr8",43069555,43072307,2.1
"675","chr2",61278165,61281242,1.9
"676","chr12",19462510,19473355,3.1
"677","chr21",29321221,29329693,10.7666666666667
"678","chr5",109713520,109729513,6.03333333333333
"679","chr4",177353308,177360677,7.46666666666667
"680","chr7",127242695,127243515,4.4
"681","chr8",37765526,37766355,5.73333333333333
"682","chr15",101235082,101235577,2.56666666666667
"683","chr7",44645327,44647759,2.46666666666667
"684","chr4",73078642,73092300,1.43333333333333
"685","chr1",112653598,112659779,1.66666666666667
"686","chr12",32607957,32611283,3.66666666666667
"687","chr1",151315573,151316509,2.1
"688","chr19",34430576,34438766,4.03333333333333
"689","chr2",106158058,106166083,4.2
"690","chr8",140879471,140890769,5.03333333333333
"691","chr19",14402597,14404562,2
"692","chr12",28225795,28259442,8.13333333333333
"693","chr5",140440119,140445975,1.7
"694","chr17",61919400,61925099,2.23333333333333
"695","chr1",213077696,213117410,2.03333333333333
"696","chr20",47262288,47283648,1.8
"697","chr8",42906173,42943445,1.73333333333333
"698","chr5",65451475,65473952,2.9
"699","chr1",155921375,155921918,1.76666666666667
"700","chr10",7243558,7285954,2.46666666666667
"701","chr11",61366045,61367998,8.6
"702","chr20",58438945,58441083,3.3
"703","chr2",109564366,109593119,4.2
"704","chr1",155438327,155459898,6.63333333333333
"705","chr3",113488945,113506605,2.4
"706","chr1",171568247,171575128,2.13333333333333
"707","chr10",5699525,5714207,3.33333333333333
"708","chr19",45517663,45518094,1.76666666666667
"709","chr12",14423909,14425473,2.06666666666667
"710","chr8",127890589,127890998,15.5666666666667
"711","chr2",168691034,168717978,2.03333333333333
"712","chr22",41808875,41810291,12.1666666666667
"713","chr1",145839890,145842477,2.66666666666667
"714","chr20",18297985,18306393,2.46666666666667
"715","chr5",50399107,50411383,9.3
"716","chr13",99238427,99244624,9.23333333333333
"717","chr20",41092472,41101353,7.93333333333333
"718","chr20",38057532,38066256,6.16666666666667
"719","chr6",13579451,13584225,4.16666666666667
"720","chr8",140846260,140890769,7.23333333333333
"721","chr1",100906852,100921841,1.3
"722","chr10",92893349,92899644,2.33333333333333
"723","chr16",87975048,87984259,8.8
"724","chr2",47373463,47374048,5.26666666666667
"725","chr7",100023419,100024307,56.2666666666667
"726","chr4",1900626,1918623,2.06666666666667
"727","chr12",116096669,116111512,4.23333333333333
"728","chr11",77619606,77625818,7
"729","chr6",13632370,13644729,5.76666666666667
"730","chr2",45546732,45553730,4.46666666666667
"731","chr16",1809238,1809833,2.16666666666667
"732","chr3",11358418,11380052,1.6
"733","chr14",23033368,23033674,2.03333333333333
"734","chr2",171925537,171953001,3.03333333333333
"735","chr18",36026900,36033837,2.83333333333333
"736","chr5",31448547,31451640,1.56666666666667
"737","chr8",101558419,101558812,5.63333333333333
"738","chr11",3731391,3753408,1.76666666666667
"739","chr12",104991712,104996026,1.73333333333333
"740","chr17",82900651,82911789,6.83333333333333
"741","chr19",53380722,53384056,2.46666666666667
"742","chr13",41252645,41260915,3.03333333333333
"743","chr14",21230319,21234229,14
"744","chr1",88740988,88786213,1.63333333333333
"745","chr11",61437625,61438113,5.3
"746","chr10",11997672,12014184,3.03333333333333
"747","chr13",95757644,95763953,9
"748","chr1",15937163,15938006,1.56666666666667
"749","chr4",87046166,87047594,10.7333333333333
"750","chr15",90217439,90221765,2.26666666666667
"751","chr5",80775694,80792844,4.13333333333333
"752","chr3",129880309,129880559,4.3
"753","chr2",8888018,8958642,1.9
"754","chr1",59321536,59346398,4.9
"755","chr1",172551512,172557794,3.4
"756","chr2",134253095,134270550,1.93333333333333
"757","chr2",131071855,131082657,1.6
"758","chr1",233217899,233227371,2.1
"759","chr12",69589485,69593613,3.93333333333333
"760","chr8",102360071,102361626,8.46666666666667
"761","chr6",161048616,161049979,1.76666666666667
"762","chr21",37420299,37421866,1.93333333333333
"763","chr10",7797047,7802854,22.5666666666667
"764","chr16",30728966,30729572,10.7666666666667
"765","chr2",20278583,20327378,1.36666666666667
"766","chr7",17868407,17875790,6.4
"767","chr5",109713520,109716264,5.1
"768","chr1",59339958,59346398,3.5
"769","chr1",52493611,52509712,2.23333333333333
"770","chr4",153270335,153276130,2.06666666666667
"771","chr9",83679775,83686155,3.36666666666667
"772","chr6",43055545,43056445,3.5
"773","chr3",4410865,4420146,2.3
"774","chr2",47378953,47379969,4.93333333333333
"775","chr1",48355670,48359770,3.23333333333333
"776","chr16",3850297,3851009,10.7333333333333
"777","chr10",94030683,94032252,4.06666666666667
"778","chr22",32478981,32485209,2
"779","chr4",139125164,139139497,3.43333333333333
"780","chr10",91994535,92008275,1.93333333333333
"781","chr18",24064140,24083081,3.16666666666667
"782","chr12",46239679,46243314,7.76666666666667
"783","chr2",207976651,207977586,4.86666666666667
"784","chr7",39987599,40002031,9.76666666666667
"785","chr12",32598497,32611283,6.6
"786","chr17",27303367,27309272,1.73333333333333
"787","chr2",8939821,8958642,1.9
"788","chr11",86007542,86031611,6.06666666666667
"789","chr3",47037666,47046621,2.53333333333333
"790","chr6",144781922,144803147,2
"791","chrX",10566888,10567603,1.8
"792","chr2",168063500,168129758,2.5
"793","chr7",27629371,27632445,2.26666666666667
"794","chr7",149153945,149154340,2.26666666666667
"795","chr2",172558708,172566933,2.76666666666667
"796","chr2",230442937,230450255,5.06666666666667
"797","chr4",102714438,102726683,3.53333333333333
"798","chr20",35716740,35725155,4.8
"799","chr9",4823548,4827033,1.7
"800","chr16",67036639,67082339,1.63333333333333
"801","chr2",168161787,168182090,2.8
"802","chr2",36441258,36442735,2.33333333333333
"803","chr19",50216185,50217771,1.9
"804","chr2",69358329,69363670,2.03333333333333
"805","chr11",59658866,59659469,1.53333333333333
"806","chr2",231075511,231087181,2.3
"807","chr1",8655973,8656441,2.3
"808","chrX",19965044,19970298,1.8
"809","chr5",14316513,14336727,3.66666666666667
"810","chr1",12001401,12002103,2.16666666666667
"811","chr1",22781421,22785076,4.03333333333333
"812","chr2",24135119,24147086,3.63333333333333
"813","chr9",83677727,83686155,2.53333333333333
"814","chr1",1815756,1839238,3.66666666666667
"815","chr9",109050283,109050692,1.8
"816","chr10",5794885,5800705,9.36666666666667
"817","chr2",108771701,108773046,5.86666666666667
"818","chr14",65430216,65455718,2.03333333333333
"819","chr1",224952670,225007544,5.23333333333333
"820","chr11",77624963,77625818,3.26666666666667
"821","chr2",99169550,99171429,2.93333333333333
"822","chr11",13413530,13421838,4.53333333333333
"823","chr21",37420299,37472880,4.93333333333333
"824","chr6",138943513,138944622,12.6
"825","chr8",47284028,47294030,2.26666666666667
"826","chr10",101939863,101957732,1.43333333333333
"827","chr2",30525587,30533314,3.36666666666667
"828","chr21",15762891,15766141,5.16666666666667
"829","chr4",139695197,139704196,1.76666666666667
"830","chr2",189791790,189818180,6.7
"831","chr6",18236452,18258405,4.3
"832","chr7",73686636,73687095,3.63333333333333
"833","chr3",50065031,50066502,4.53333333333333
"834","chr1",77631850,77641655,2
"835","chr2",161179614,161204793,2.3
"836","chr13",28256292,28261458,3.7
"837","chr18",9583117,9595153,4.03333333333333
"838","chr11",32927157,32935435,13.5333333333333
"839","chr15",41668828,41669958,17.8
"840","chr15",58912563,58916999,8.66666666666667
"841","chr1",155853276,155853806,7.06666666666667
"842","chr7",32632543,32639365,1.6
"843","chr11",36227085,36227430,4.7
"844","chr13",32732101,32735330,2.43333333333333
"845","chr13",48077153,48090418,2
"846","chr7",131375424,131399433,6.73333333333333
"847","chr14",45118028,45130790,3
"848","chr12",111509549,111510582,3.03333333333333
"849","chr1",171523221,171532961,2.33333333333333
"850","chr12",122340753,122341697,3.36666666666667
"851","chr2",58221942,58232112,13.4666666666667
"852","chr1",52515891,52526373,1.76666666666667
"853","chr3",60011371,60014264,2.36666666666667
"854","chr11",129123446,129124894,1.6
"855","chrX",2953143,2958435,4.86666666666667
"856","chr8",131940499,131946633,2.03333333333333
"857","chr2",61482380,61490776,1.56666666666667
"858","chr8",61618978,61653660,5.06666666666667
"859","chr3",146121112,146124229,7.4
"860","chr5",108348399,108367953,2.2
"861","chr5",138810038,138827718,4.23333333333333
"862","chr17",76312870,76313891,2.9
"863","chrX",102839801,102905737,2.56666666666667
"864","chr1",59321536,59378837,4.73333333333333
"865","chr8",127140744,127149672,2.1
"866","chr7",43639449,43640649,8
"867","chr21",36247517,36248568,7.43333333333333
"868","chr1",42265115,42311110,3.5
"869","chr19",11120092,11120522,4.63333333333333
"870","chr2",190659158,190673152,17.8666666666667
"871","chr1",24514314,24514567,2.53333333333333
"872","chrX",132281095,132283032,3.2
"873","chr2",121605701,121606180,4.2
"874","chr7",64543707,64544432,3.93333333333333
"875","chr18",9931810,9937066,3.53333333333333
"876","chr2",218434526,218435434,2.2
"877","chr16",30664215,30666541,5.66666666666667
"878","chr7",8218305,8236005,3.86666666666667
"879","chr10",68487144,68493570,2.36666666666667
"880","chr17",47618350,47619164,2.66666666666667
"881","chr10",68459104,68470163,2
"882","chr10",32543300,32584304,2.1
"883","chr2",226864604,226914351,6.13333333333333
"884","chr6",157036835,157084905,6.6
"885","chr12",128814775,128815070,2.23333333333333
"886","chr5",43675511,43677806,2.03333333333333
"887","chr2",144208603,144211579,2.36666666666667
"888","chr8",51860845,51861246,31.1333333333333
"889","chr2",63856306,63857936,4.83333333333333
"890","chr10",110596398,110598290,4.03333333333333
"891","chr14",31127785,31133675,3.33333333333333
"892","chr8",140864312,140890769,8.06666666666667
"893","chr7",22266964,22318037,4.83333333333333
"894","chr7",92294889,92307656,2.33333333333333
"895","chr19",50398851,50399484,6.8
"896","chr1",155765000,155766709,2.6
"897","chr17",59764971,59773885,1.96666666666667
"898","chr2",199368605,199433514,19.4333333333333
"899","chr11",72984088,72989097,3
"900","chr7",30550636,30574881,2.93333333333333
"901","chr9",123757703,123879021,5.76666666666667
"902","chr1",20757166,20773610,5.13333333333333
"903","chr11",130109429,130110661,1.6
"904","chr4",1900626,1930770,2.13333333333333
"905","chr12",2820086,2821792,3.26666666666667
"906","chr7",128577953,128638897,1.83333333333333
"907","chr12",82369387,82403130,1.76666666666667
"908","chr8",47279862,47294030,6.96666666666667
"909","chr6",5404542,5431172,1.86666666666667
"910","chr1",35358925,35361789,4.66666666666667
"911","chr7",131387120,131399433,3.5
"912","chr1",20749723,20773610,1.96666666666667
"913","chr5",57246300,57251141,6.23333333333333
"914","chr13",46723221,46733998,2.3
"915","chr5",134741063,134744052,4.33333333333333
"916","chr1",45566569,45567020,2.63333333333333
"917","chr1",155725382,155726019,2.4
"918","chr2",241407537,241413421,1.66666666666667
"919","chr19",5653115,5654456,1.46666666666667
"920","chr3",134175609,134195182,3
"921","chr11",62638983,62639731,3.56666666666667
"922","chr6",158580940,158589782,6.9
"923","chr15",25405461,25411971,16.2666666666667
"924","chr4",77773081,77776392,5.1
"925","chr11",65500863,65501193,4.3
"926","chr15",63553715,63563008,2.16666666666667
"927","chr20",62256057,62263691,3
"928","chr13",110622216,110624279,2.63333333333333
"929","chr19",8455405,8463686,3.13333333333333
"930","chr6",7176655,7189322,17.3
"931","chr1",44308310,44339322,3.13333333333333
"932","chrX",80707427,80719656,2.23333333333333
"933","chr1",155521100,155521618,1.6
"934","chr2",44704283,44715353,2.1
"935","chr10",124942457,124943307,4.33333333333333
"936","chr12",46229153,46254936,3.93333333333333
"937","chr16",69370483,69372355,3.13333333333333
"938","chr9",137811461,137818138,3.56666666666667
"939","chr1",147275354,147285487,2.13333333333333
"940","chr2",47373463,47375299,2.73333333333333
"941","chr7",140355668,140369682,2.53333333333333
"942","chr3",63912588,63913225,8.16666666666667
"943","chr17",82563354,82568201,4.3
"944","chr20",63775678,63790790,5.7
"945","chr17",12054889,12095694,4.63333333333333
"946","chr9",96522506,96565483,3.63333333333333
"947","chr13",42953948,42970670,5.36666666666667
"948","chr17",20204333,20205912,26.4666666666667
"949","chr14",73147795,73148094,2.43333333333333
"950","chr10",12081472,12120267,1.73333333333333
"951","chr5",69174877,69175537,9.66666666666667
"952","chr9",33351560,33352719,4.76666666666667
"953","chr2",178535732,178542361,3.5
"954","chr15",67231814,67236820,8.83333333333333
"955","chr13",60439688,60460540,3.56666666666667
"956","chr16",31090775,31091342,7.13333333333333
"957","chr8",98706467,98722969,1.5
"958","chr7",99493040,99494631,7.36666666666667
"959","chr7",30550636,30562128,3.8
"960","chr21",37420299,37430400,3.26666666666667
"961","chr1",17580553,17588479,2.4
"962","chr11",36393846,36403378,1.83333333333333
"963","chr4",48369849,48383784,8.86666666666667
"964","chr18",21765772,21819646,4.06666666666667
"965","chr11",70659828,70661678,1.8
"966","chr12",111552280,111555919,7.46666666666667
"967","chrX",140783175,140784659,76.7333333333333
"968","chr2",229858772,229880128,1.9
"969","chr5",139278327,139279129,3.86666666666667
"970","chr5",154033791,154034967,10.7333333333333
"971","chr3",57847197,57858159,1.93333333333333
"972","chrX",148661908,148662768,2.23333333333333
"973","chr12",50427762,50430570,3.2
"974","chr9",77337255,77371149,3.13333333333333
"975","chr11",85996826,86031611,10.0666666666667
"976","chr5",36953618,36976402,6
"977","chr7",155665175,155680908,2.66666666666667
"978","chrX",73577407,73584572,1.73333333333333
"979","chr8",30101898,30104486,2
"980","chr2",207724800,207742342,1.9
"981","chr11",85996826,86003451,11.2333333333333
"982","chr5",139363759,139364743,3.4
"983","chr13",42285986,42308609,3.23333333333333
"984","chrX",150793691,150816078,1.6
"985","chr20",51656938,51690819,1.8
"986","chr1",155676548,155679512,21.4333333333333
"987","chr7",677229,711527,7.06666666666667
"988","chr18",47865059,47896809,5.7
"989","chr5",145796442,145826200,15.3
"990","chrX",131749306,131794466,9.26666666666667
"991","chr3",9750945,9751949,2.36666666666667
"992","chr1",224952670,224974153,2.96666666666667
"993","chr14",76166663,76195972,1.76666666666667
"994","chr20",2947982,2965202,3.26666666666667
"995","chr15",63532647,63563008,6.7
"996","chr6",70475410,70502791,1.9
"997","chr2",202755538,202759353,2.2
"998","chr7",158788004,158799072,8.03333333333333
"999","chr1",65364635,65366196,2.36666666666667
"1000","chr6",4891713,4892379,9.23333333333333
"1001","chr15",65178934,65180204,1.76666666666667
"1002","chr18",9182382,9221999,14.4666666666667
"1003","chr3",171188702,171194635,1.7
"1004","chr7",24623666,24650712,3.4
"1005","chr7",66797374,66805396,2.1
"1006","chr2",45546732,45562756,5.46666666666667
"1007","chr7",152309966,152315338,5.86666666666667
"1008","chr1",45640210,45642499,4.53333333333333
"1009","chr10",89751346,89762835,2.13333333333333
"1010","chr14",103778745,103797518,5.56666666666667
"1011","chr9",131436620,131439061,2.56666666666667
"1012","chr11",96091892,96093517,7.36666666666667
"1013","chr3",52737586,52741499,1.9
"1014","chr3",129827803,129832826,3.9
"1015","chr22",21805850,21807846,1.46666666666667
"1016","chr2",48328561,48346751,2.2
"1017","chr14",39276934,39279537,2.63333333333333
"1018","chr8",67131951,67137603,2.23333333333333
"1019","chr8",47396376,47407961,12.6333333333333
"1020","chr1",26257597,26259802,1.8
"1021","chr7",100812747,100813208,16.9
"1022","chr3",31876433,31879830,2.93333333333333
"1023","chr6",75702645,75703072,7.43333333333333
"1024","chr11",120476661,120477526,1.66666666666667
"1025","chr8",668598,674047,2.96666666666667
"1026","chr7",92213195,92226682,2.16666666666667
"1027","chr1",77711747,77715868,1.96666666666667
"1028","chr2",214752447,214797117,1.8
"1029","chr7",22308339,22318037,11.9666666666667
"1030","chr20",56381433,56386533,5.03333333333333
"1031","chr7",150233035,150237608,2.1
"1032","chr9",14146689,14179780,2.26666666666667
"1033","chr15",69210316,69261329,2.83333333333333
"1034","chr1",90937485,90982370,2.8
"1035","chr15",44615363,44620403,1.66666666666667
"1036","chr11",73707420,73718718,9.16666666666667
"1037","chr2",26364302,26375148,1.96666666666667
"1038","chr16",80684538,80685129,2
"1039","chr4",150761783,150808398,3.43333333333333
"1040","chr8",37877109,37877551,10.0666666666667
"1041","chr7",152220523,152238826,2.3
"1042","chr3",183643480,183651276,2.8
"1043","chr17",77402059,77402703,3.1
"1044","chr3",172247533,172251541,17.6666666666667
"1045","chr20",34470048,34492597,1.76666666666667
"1046","chr4",153292982,153296036,1.73333333333333
"1047","chr3",170122591,170129552,3.66666666666667
"1048","chr9",110136127,110138539,2.13333333333333
"1049","chr6",111262257,111263946,1.93333333333333
"1050","chr20",35721740,35725155,4.8
"1051","chr7",80789306,80810701,3.16666666666667
"1052","chr1",92333391,92380873,5.23333333333333
"1053","chr18",56756583,56758953,1.66666666666667
"1054","chr1",59339958,59378837,12.7333333333333
"1055","chr16",47497399,47515601,11.0333333333333
"1056","chr20",34029769,34031604,1.63333333333333
"1057","chr13",95983804,95999307,3.53333333333333
"1058","chr2",120127688,120175000,3.43333333333333
"1059","chr12",50427762,50441643,2.93333333333333
"1060","chr1",9931891,9934860,10.6666666666667
"1061","chr9",35295696,35313989,6.86666666666667
"1062","chr9",20715322,20740340,2.6
"1063","chr8",42957094,42964474,2.96666666666667
"1064","chr5",145817894,145826200,12.9
"1065","chr3",128806372,128807671,1.6
"1066","chr15",51869217,51902036,1.53333333333333
"1067","chr21",41237513,41257326,3.76666666666667
"1068","chr17",82763965,82781721,5.36666666666667
"1069","chr3",149846011,149921227,23.0666666666667
"1070","chr5",160093101,160094065,1.5
"1071","chr10",15833630,15847943,1.33333333333333
"1072","chr1",51402435,51408332,4.16666666666667
"1073","chr3",101671130,101672213,3.63333333333333
"1074","chr4",169155480,169156679,1.53333333333333
"1075","chr4",17961903,17972885,1.43333333333333
"1076","chr14",103662116,103662927,2.8
"1077","chr4",90308244,90313047,6.3
"1078","chr5",143037196,143057747,7.06666666666667
"1079","chr11",87067694,87091395,1.7
"1080","chr10",94441896,94474783,3.43333333333333
"1081","chr16",18841565,18845651,3.3
"1082","chr1",113829592,113834439,6.83333333333333
"1083","chr18",12999421,13019206,11.9333333333333
"1084","chr22",41125864,41140257,2
"1085","chr9",77214329,77227485,2.5
"1086","chr16",11721577,11736233,1.96666666666667
"1087","chr1",179120190,179121867,1.5
"1088","chr5",65567513,65572286,3.23333333333333
"1089","chr3",196391813,196403019,26.6333333333333
"1090","chr14",34551714,34554912,5.7
"1091","chr1",153665220,153668557,1.6
"1092","chr12",104927973,104928694,3.96666666666667
"1093","chr2",134253095,134254644,7.76666666666667
"1094","chr4",87195324,87195690,15.5666666666667
"1095","chr4",6923373,6924111,2.66666666666667
"1096","chr9",16727797,16738485,2.33333333333333
"1097","chr8",18799295,18804898,9.83333333333333
"1098","chr3",125313308,125331238,7.73333333333333
"1099","chr9",83678441,83686155,10.1333333333333
"1100","chr6",161034259,161049979,3.56666666666667
"1101","chr12",28255581,28307749,2.43333333333333
"1102","chr9",33953285,33963791,14.0666666666667
"1103","chr7",158759486,158764853,22.0666666666667
"1104","chr9",135881633,135883078,46
"1105","chr2",147896301,147899898,12.7333333333333
"1106","chr10",97436417,97437750,4.26666666666667
"1107","chr2",210153495,210154611,3.73333333333333
"1108","chr2",120127688,120175004,6.63333333333333
"1109","chr2",15551493,15558634,1.96666666666667
"1110","chr10",93381219,93389154,2.26666666666667
"1111","chr3",9418733,9418882,2.3
"1112","chr1",247156406,247159813,51.3333333333333
"1113","chr20",35653528,35659014,7.13333333333333
"1114","chr4",139060324,139073567,1.4
"1115","chr14",22926133,22927660,4.93333333333333
"1116","chr7",20154193,20161870,3.1
"1117","chr11",73707420,73718890,2.73333333333333
"1118","chr14",32090502,32094386,15.4333333333333
"1119","chr2",61522611,61526521,9.36666666666667
"1120","chr3",71041328,71053773,8.63333333333333
"1121","chr3",170171373,170178938,2.46666666666667
"1122","chr2",37316237,37317179,7.4
"1123","chr4",39913611,39925933,5.26666666666667
"1124","chr3",123223559,123259589,1.8
"1125","chr1",213996469,214011715,5.2
"1126","chr3",119500695,119504021,5.13333333333333
"1127","chr18",49363161,49379758,2
"1128","chr5",145764931,145826200,6.53333333333333
"1129","chr22",32478981,32479275,5.73333333333333
"1130","chr3",11358418,11426926,1.66666666666667
"1131","chr3",67495798,67498295,1.7
"1132","chr15",94298201,94298730,3.93333333333333
"1133","chr2",128164730,128171284,1.66666666666667
"1134","chr14",71413948,71529370,5.03333333333333
"1135","chr12",120557282,120557682,3.73333333333333
"1136","chr3",5174017,5174414,4.16666666666667
"1137","chr10",103438015,103438808,2.63333333333333
"1138","chr4",25847294,25847864,3.03333333333333
"1139","chr17",67945409,67948306,5.56666666666667
"1140","chr22",38986298,39025349,2.03333333333333
"1141","chr10",126970702,126990603,1.53333333333333
"1142","chr19",18537601,18538436,9.13333333333333
"1143","chr1",7777160,7778169,3.93333333333333
"1144","chr3",57583898,57584464,2.26666666666667
"1145","chr4",73090667,73092300,14.4666666666667
"1146","chr11",86022367,86031611,3
"1147","chr2",147972739,147975975,3.23333333333333
"1148","chr15",94356137,94402019,4.8
"1149","chr4",151174670,151187463,2.46666666666667
"1150","chrX",47846105,47895940,5.8
"1151","chr2",84870225,84870785,7.63333333333333
"1152","chr9",83682951,83686155,2
"1153","chr8",43059092,43064215,2.7
"1154","chr2",58084089,58089723,3.8
"1155","chr1",205616478,205623891,29.4333333333333
"1156","chrX",44524002,44527365,4.53333333333333
"1157","chr22",45689712,45702847,2.06666666666667
"1158","chr9",112262435,112297916,2.56666666666667
"1159","chr7",130120749,130122202,3.7
"1160","chr15",89113725,89116521,11.9333333333333
"1161","chr3",43299754,43303792,2.93333333333333
"1162","chr3",71015549,71053773,5.83333333333333
"1163","chr14",71413948,71418196,2.3
"1164","chr10",72340789,72341170,1.63333333333333
"1165","chr11",46493608,46508370,3.73333333333333
"1166","chr2",47377014,47379969,5
"1167","chrX",65051462,65075912,6.46666666666667
"1168","chr18",46890580,46903635,1.93333333333333
"1169","chr19",52282111,52283413,2.9
"1170","chrX",65075474,65113813,4.3
"1171","chr9",92256680,92269983,4.06666666666667
"1172","chr16",83906987,83912367,1.66666666666667
"1173","chr9",107300141,107311737,3.8
"1174","chr8",18867674,18872733,3.4
"1175","chr16",66938037,66939358,1.93333333333333
"1176","chr22",45793545,45807022,4.26666666666667
"1177","chr17",4282798,4296814,4.7
"1178","chr4",53425872,53444103,3.46666666666667
"1179","chr20",62905887,62914406,1.46666666666667
"1180","chr1",155438327,155439068,8.46666666666667
"1181","chr6",3076764,3077935,3.33333333333333
"1182","chr10",125038997,125111093,2.96666666666667
"1183","chr18",13681605,13682105,2.43333333333333
"1184","chr14",99257471,99257839,7.33333333333333
"1185","chr7",2229984,2230727,2.2
"1186","chr12",29293300,29297200,1.53333333333333
"1187","chr16",46674314,46677398,4.03333333333333
"1188","chr5",123545417,123557564,38.1666666666667
"1189","chr1",155670320,155679512,2.13333333333333
"1190","chr9",4286038,4286523,3.06666666666667
"1191","chr3",3777725,3789074,5.13333333333333
"1192","chr4",143543509,143543972,11
"1193","chr9",20819796,20823115,5.36666666666667
"1194","chr4",6994184,7001251,2.66666666666667
"1195","chr6",42592151,42594304,3.53333333333333
"1196","chr20",51674153,51690819,6.2
"1197","chr5",73078180,73082825,1.76666666666667
"1198","chr10",126970702,127127764,8.76666666666667
"1199","chr21",34834410,34859578,1.96666666666667
"1200","chr6",158573420,158589782,4.66666666666667
"1201","chr22",46626751,46637960,2.8
"1202","chr2",199323803,199328910,4.4
"1203","chr20",32366384,32369123,18.1666666666667
"1204","chr13",21161790,21172681,2.2
"1205","chr8",18765449,18804898,3.5
"1206","chr4",128992167,129003876,24.6333333333333
"1207","chr13",24222819,24224582,5.56666666666667
"1208","chr1",230943806,230961303,1.53333333333333
"1209","chr1",35381259,35389082,2.13333333333333
"1210","chr17",28122603,28172618,1.53333333333333
"1211","chr2",20307978,20327378,2.13333333333333
"1212","chr5",171183199,171205612,2.26666666666667
"1213","chr15",98707562,98708107,4
"1214","chr16",68121987,68123121,20.2666666666667
"1215","chr2",85368686,85371562,3.16666666666667
"1216","chr6",158282263,158314268,22.4
"1217","chr4",185247294,185267155,4.7
"1218","chr3",18378170,18420991,1.93333333333333
"1219","chr2",72718103,72733118,11.4333333333333
"1220","chr4",165219934,165263359,3.3
"1221","chr6",89751431,89762530,2.13333333333333
"1222","chr19",40255158,40265351,2.06666666666667
"1223","chrX",53645311,53654131,3.23333333333333
"1224","chr4",105233897,105237351,5.36666666666667
"1225","chr4",1225360,1241519,5.76666666666667
"1226","chr8",123077111,123105464,2.7
"1227","chr9",35546430,35548535,2.33333333333333
"1228","chr8",28155942,28162078,3.36666666666667
"1229","chr15",42260958,42268032,3.2
"1230","chr7",105073619,105077433,2.3
"1231","chr12",27714780,27724186,6.63333333333333
"1232","chr20",2964272,2965202,11.1
"1233","chr11",121045674,121060085,6.86666666666667
"1234","chr5",14304461,14336727,1.53333333333333
"1235","chr7",24623666,24668660,11.2
"1236","chr13",24477701,24478276,1.6
"1237","chr22",41342529,41343576,2.06666666666667
"1238","chr12",49991998,49992655,2.83333333333333
"1239","chr17",31155983,31169997,1.66666666666667
"1240","chr11",34071726,34076642,3.66666666666667
"1241","chr13",21167988,21168399,10.7
"1242","chr6",16326394,16328470,20.3333333333333
"1243","chr3",47037666,47067118,4
"1244","chr8",130152736,130169067,3.23333333333333
"1245","chr2",8943187,8958642,2.9
"1246","chr12",124419957,124430787,1.8
"1247","chr19",18539371,18539720,4.16666666666667
"1248","chr7",16258390,16278226,4.06666666666667
"1249","chr15",90439332,90443478,5.43333333333333
"1250","chr15",49225205,49239367,1.93333333333333
"1251","chr1",1804419,1806538,2.13333333333333
"1252","chr15",84680713,84691644,3.53333333333333
"1253","chr15",76274412,76295737,6.23333333333333
"1254","chr20",21365421,21368590,3.46666666666667
"1255","chr18",9524594,9525851,7.06666666666667
"1256","chr9",75016268,75017448,2.4
"1257","chr2",200856682,200856985,2.4
"1258","chr8",140585119,140605914,2.36666666666667
"1259","chr13",102622877,102627924,2.2
"1260","chr19",47264603,47264946,3.66666666666667
"1261","chr11",6932094,6955782,1.56666666666667
"1262","chr15",94440176,94458246,1.4
"1263","chr1",103565435,103575540,3.23333333333333
"1264","chr3",172226871,172251541,2.96666666666667
"1265","chr4",139116649,139139497,2.06666666666667
"1266","chr12",95208843,95211267,10.9666666666667
"1267","chr5",57246300,57249576,2.23333333333333
"1268","chr1",13778418,13782831,2.66666666666667
"1269","chr6",24416397,24418578,2.6
"1270","chr22",38245935,38248019,2.63333333333333
"1271","chr7",149018992,149021147,2.2
