"","chr","start","end","value"
"659","chrM",11534,11644,2.06666666666667
"660","chr5",140440119,140449305,1.8
"661","chr14",49586653,49586849,3.6
"662","chr5",170878097,170896115,2
"663","chr10",96944113,96952196,1.56666666666667
"664","chr2",40428473,40430304,13.1666666666667
"665","chr1",117402186,117414831,6.66666666666667
"666","chr2",61485768,61490776,1.86666666666667
"667","chr19",1274441,1274627,4.7
"668","chr11",65500490,65500684,4.26666666666667
"669","chr2",85368686,85371562,2.6
"670","chr17",64821767,64822393,2.93333333333333
"671","chr4",38089932,38103157,4.66666666666667
"672","chr20",10556231,10560820,3.66666666666667
"673","chr19",45263113,45263367,3.16666666666667
"674","chr7",101000813,101004640,8.6
"675","chr7",98191614,98194572,3.4
"676","chr5",73058433,73077493,2.23333333333333
"677","chr8",28155942,28162078,2.6
"678","chr17",48112031,48113401,2.3
"679","chrM",4130,4241,6.86666666666667
"680","chr4",143543509,143543972,8.03333333333333
"681","chr12",128814775,128815070,1.76666666666667
"682","chr1",180984677,181005463,2.2
"683","chr14",105741444,105769207,69.3333333333333
"684","chr5",123545417,123557564,24.8333333333333
"685","chrM",11874,12019,7
"686","chr4",90308244,90313047,4.5
"687","chr1",26257597,26259802,1.73333333333333
"688","chr2",206127797,206130242,5.36666666666667
"689","chr11",65500417,65500507,2.06666666666667
"690","chr7",2229984,2230727,1.9
"691","chr6",158580940,158589782,3.9
"692","chr5",145796442,145826200,10.5666666666667
"693","chr11",62559820,62560423,2.83333333333333
"694","chr16",53141179,53157541,5.76666666666667
"695","chr8",102360071,102361626,4.23333333333333
"696","chr13",100301460,100309908,3.8
"697","chr7",8218305,8236005,3.23333333333333
"698","chr11",65501768,65501957,4.23333333333333
"699","chr3",31576396,31580096,7.4
"700","chr15",44711519,44715649,3.93333333333333
"701","chr11",65500460,65500539,1.93333333333333
"702","chr16",46674314,46677398,2.83333333333333
"703","chr1",632618,632686,3.03333333333333
"704","chr4",51863437,51891851,4.7
"705","chr1",247156406,247159813,38.4333333333333
"706","chr11",65500525,65500608,2.5
"707","chrX",131749306,131794466,7.36666666666667
"708","chrM",3814,4007,3.36666666666667
"709","chr1",45640210,45642499,3.33333333333333
"710","chr21",37420299,37430400,2.33333333333333
"711","chr19",23358430,23362725,13.8
"712","chr6",52995621,52995790,3.06666666666667
"713","chr1",41070595,41075451,5.73333333333333
"714","chrM",8975,9162,2.8
"715","chr20",23637816,23637957,2.06666666666667
"716","chr21",36247517,36248568,5.83333333333333
"717","chr10",5773842,5800705,2.96666666666667
"718","chr9",20819796,20823115,3.66666666666667
"719","chrM",11874,12020,1.86666666666667
"720","chr5",108348399,108367953,1.93333333333333
"721","chr6",158583954,158589782,5.43333333333333
"722","chr11",73707420,73720899,2.46666666666667
"723","chr2",226864604,226867318,5
"724","chr12",104927973,104928694,3.23333333333333
"725","chr11",65500051,65500109,2.26666666666667
"726","chr14",34551714,34554912,4.33333333333333
"727","chr22",25375813,25381578,3.83333333333333
"728","chrM",10538,10604,7.83333333333333
"729","chr7",17868407,17875790,4.93333333333333
"730","chr1",22078429,22086866,1.7
"731","chrM",11748,11803,5.6
"732","chr11",65499648,65499756,2.43333333333333
"733","chr3",129827803,129832826,2.23333333333333
"734","chr11",65500488,65500619,1.93333333333333
"735","chr20",38057532,38066256,3.9
"736","chr9",122280443,122291840,3.33333333333333
"737","chr12",6967345,6967556,1.66666666666667
"738","chr14",39276934,39279537,1.9
"739","chr9",6420912,6434173,3.23333333333333
"740","chr11",57491224,57491862,3.2
"741","chr11",47752916,47754664,1.86666666666667
"742","chr11",65499740,65499834,2.3
"743","chr22",40881770,40882177,1.33333333333333
"744","chrM",5902,6189,5.86666666666667
"745","chr14",49586739,49586870,8.03333333333333
"746","chr15",64499293,64500166,7.8
"747","KN538369.1",213260,213653,4.46666666666667
"748","chr2",218434526,218435434,1.76666666666667
"749","chr12",124913419,124913646,2.96666666666667
"750","chr9",93471141,93498886,12.5333333333333
"751","chr7",100812747,100813208,12.2333333333333
"752","chr3",149846011,149872154,2.73333333333333
"753","chr3",196391813,196403019,13.2333333333333
"754","chr1",1477870,1478002,3.4
"755","chr7",156826605,156836885,6.36666666666667
"756","chr1",35358925,35361789,3.36666666666667
"757","chrM",7208,7392,11.1333333333333
"758","chr6",116689320,116692392,5.4
"759","chr20",35721740,35725155,4.03333333333333
"760","chr10",31908172,31910563,17.4333333333333
"761","chr22",29340882,29341500,3.33333333333333
"762","chr18",47865059,47896809,3.5
"763","chrM",4133,4223,2.33333333333333
"764","chr9",133412299,133412921,2.7
"765","chr1",26729651,26732792,16.0333333333333
"766","chr20",25297074,25297388,4.23333333333333
"767","chr5",176943335,176958154,9
"768","chrX",10566888,10567603,1.7
"769","chr2",110545069,110545631,1.7
"770","chr4",105424196,105456745,2.96666666666667
"771","chr6",79042843,79060818,3.26666666666667
"772","chr2",173358712,173359491,3.93333333333333
"773","chr20",62256057,62263691,2.5
"774","chr10",101667886,101676436,7.26666666666667
"775","chr5",128138597,128152805,3.16666666666667
"776","chr17",56848696,56856625,2
"777","chr6",3076764,3077935,2.4
"778","chr12",116236821,116237705,1.93333333333333
"779","chr7",39987599,40002031,5.7
"780","chr11",65504857,65505049,1.93333333333333
"781","chr7",156756393,156826744,1.9
"782","chr3",113488945,113506605,2.16666666666667
"783","chr22",36338293,36338566,2.9
"784","chr3",146121112,146124229,4.76666666666667
"785","chr3",172247533,172251541,9.83333333333333
"786","chr17",59839768,59839895,3.63333333333333
"787","chrM",9063,9198,5.6
"788","chr2",37316237,37317179,6.06666666666667
"789","chr16",87975048,87984259,5.5
"790","chrM",6586,7122,2.46666666666667
"791","chr14",49586793,49862624,2.86666666666667
"792","chr17",16101250,16101805,2.1
"793","chr6",18159883,18166378,2.3
"794","chr6",27867297,27867586,2.23333333333333
"795","chr17",77402059,77402703,2.56666666666667
"796","chrX",53645311,53654131,2.36666666666667
"797","chr11",65499629,65499695,2.06666666666667
"798","chr14",49586628,49586853,4.2
"799","chr14",49586734,49586865,6.46666666666667
"800","chrM",14131,14210,2.73333333333333
"801","chr4",1225360,1241519,4.1
"802","chr11",65499735,65499831,4.13333333333333
"803","chr9",83679775,83686155,3.06666666666667
"804","chr5",151790323,151791062,1.63333333333333
"805","chr11",65501909,65502163,1.53333333333333
"806","chr11",65499781,65499892,4.8
"807","chr12",49991998,49992655,1.9
"808","chr14",49862556,49862736,2.83333333333333
"809","chr1",9931891,9934860,7.76666666666667
"810","chr21",41226266,41257326,2.03333333333333
"811","chr15",62007308,62013992,2.53333333333333
"812","chr21",8213101,8213554,24.4333333333333
"813","chr21",39206108,39212707,2.63333333333333
"814","chr11",65499659,65499766,2.73333333333333
"815","chr16",57164001,57173869,1.6
"816","chr13",99238427,99244624,6.8
"817","chrM",3445,3561,3.33333333333333
"818","chr16",68121987,68123121,12.8
"819","GL000255.2",1906082,1906554,2.63333333333333
"820","chr17",16381902,16382130,1.8
"821","chr1",22781421,22785076,2.53333333333333
"822","chr4",127669036,127687867,1.66666666666667
"823","chrX",119871907,119872008,2.23333333333333
"824","chr15",98707562,98708107,3.16666666666667
"825","chr12",69589485,69593613,2.7
"826","chrM",6483,6679,1.66666666666667
"827","chr4",6994184,7001251,2.13333333333333
"828","chr12",6537352,6537715,1.8
"829","chr8",42957094,42964474,1.7
"830","chr11",62527086,62527286,2.4
"831","chr11",96091892,96093517,5.73333333333333
"832","chr7",158759486,158764853,16.5
"833","chr21",8213101,8440803,5.73333333333333
"834","chr6",160397979,160410846,3.3
"835","chrM",5403,5512,3.46666666666667
"836","chr15",49225205,49292537,1.96666666666667
"837","chr10",11997672,12014184,2.46666666666667
"838","chrM",11237,11290,4.3
"839","chrM",11950,12016,6
"840","chr14",32090502,32094386,9.9
"841","chr16",53155926,53157541,1.9
"842","chr15",85113873,85115487,5.9
"843","chr1",42265115,42278672,3.9
"844","chr22",32478981,32485209,1.53333333333333
"845","chr9",123757703,123879021,4.43333333333333
"846","chr1",224952670,224974153,2.03333333333333
"847","chr4",150798081,150817257,4.03333333333333
"848","chr14",39033514,39033639,2.26666666666667
"849","chrM",7854,7937,4.36666666666667
"850","chr7",100355143,100355804,3.6
"851","chr1",95143891,95173889,2.16666666666667
"852","chr16",29833733,29834066,2.83333333333333
"853","chr11",36227085,36227430,3.1
"854","chr15",80112205,80112456,1.7
"855","chr7",155665175,155680908,2.23333333333333
"856","chr1",59321536,59346398,3.1
"857","chr13",42953948,42970670,3.5
"858","chr3",5174017,5174414,3.5
"859","chr15",63696124,63716473,2.43333333333333
"860","chr10",68487144,68493570,1.9
"861","chr21",36338779,36344707,4.6
"862","chr13",42285986,42308609,2.1
"863","chr6",2263601,2273417,2.1
"864","chr2",72718103,72733118,5.53333333333333
"865","chr22",41808875,41810291,8.26666666666667
"866","chr1",59321536,59378837,3.23333333333333
"867","chrM",15953,16083,2.83333333333333
"868","chr8",140818277,140890769,3.63333333333333
"869","chr2",27350314,27350632,2.06666666666667
"870","chr9",125337018,125337591,6.66666666666667
"871","chr16",72088987,72090786,2.23333333333333
"872","chr2",199368605,199433514,15.6
"873","chr4",73090667,73092300,10.6666666666667
"874","chrM",11776,11969,2.2
"875","chr5",14741827,14758598,1.6
"876","chrM",11875,12020,7.13333333333333
"877","chr9",83677727,83686155,2.33333333333333
"878","chr17",16381956,16382183,3.56666666666667
"879","chr22",22900976,22918201,4.66666666666667
"880","chr4",1900626,1904378,2.73333333333333
"881","chr20",56381433,56384324,3.93333333333333
"882","chr14",49586728,49586861,1.9
"883","chr2",31917926,31932135,5.83333333333333
"884","chr1",629306,629417,6.63333333333333
"885","chr2",239990074,240007370,5.26666666666667
"886","chr4",41013583,41014398,2.13333333333333
"887","chr20",63775678,63790790,4.26666666666667
"888","chr3",47037666,47067118,2.26666666666667
"889","chr14",103778745,103797518,4.03333333333333
"890","chr11",65505849,65505911,3.33333333333333
"891","chr11",65499651,65499869,3.53333333333333
"892","chr11",65499718,65499934,6.76666666666667
"893","chr17",281768,327579,1.86666666666667
"894","chr11",65500559,65500650,4.3
"895","chr1",65364635,65366196,2
"896","chr3",47037666,47046621,2.1
"897","chr8",37870420,37877551,4.13333333333333
"898","chr15",80120328,80122800,9.66666666666667
"899","chr11",61366045,61367998,5.73333333333333
"900","chr12",52949145,52949435,2.53333333333333
"901","chr11",65499726,65499826,3
"902","chrM",11871,12020,1.66666666666667
"903","chr13",24222819,24224582,2.83333333333333
"904","chr4",105233897,105237351,4.86666666666667
"905","chr6",158573420,158589782,3.13333333333333
"906","chr20",34096657,34098633,3.6
"907","chr11",72984088,72989097,2.43333333333333
"908","chr14",49586604,49862779,6.33333333333333
"909","chr4",6923373,6924111,2
"910","chr1",151024611,151025673,1.8
"911","chr11",65499661,65499767,3.23333333333333
"912","chr11",65505187,65505375,3.73333333333333
"913","chr17",49311312,49312845,2.93333333333333
"914","chr1",30992390,30995220,3.1
"915","chr3",114350274,114351878,8.1
"916","chrM",6925,7113,2.16666666666667
"917","chr7",127242695,127243515,3.46666666666667
"918","chr9",20715322,20740340,1.63333333333333
"919","chr2",48328561,48346751,2.06666666666667
"920","chr7",80789306,80810701,2.66666666666667
"921","chr11",65502110,65502334,1.86666666666667
"922","chr5",109713520,109716264,4.2
"923","chr6",31269966,31354665,2.73333333333333
"924","chr11",65500520,65500602,4.1
"925","chr11",65504097,65504274,2.03333333333333
"926","chr1",171568247,171575128,1.83333333333333
"927","chr12",46229153,46243314,12.6333333333333
"928","chrX",47846105,47895940,4.26666666666667
"929","KI270733.1",123206,168451,4.8
"930","chr2",108771701,108773046,4.53333333333333
"931","chr11",62523083,62523304,5
"932","chrM",7936,7981,2.36666666666667
"933","chr14",49586763,49862639,2.83333333333333
"934","chr14",20343078,20343354,3.46666666666667
"935","chrX",65051462,65075912,3.83333333333333
"936","GL000253.2",2580253,2664913,5.33333333333333
"937","chr1",42265115,42311110,2
"938","chr19",8455405,8463686,1.73333333333333
"939","chrM",5901,6119,2.4
"940","chr9",33971651,33973237,2.16666666666667
"941","chr1",15717893,15721388,3.56666666666667
"942","chr9",35657756,35658019,4.53333333333333
"943","chr11",65499691,65499837,2.73333333333333
"944","chr2",172558708,172566933,2.03333333333333
"945","chr11",65499804,65499907,3.13333333333333
"946","chr11",65500421,65500513,2.13333333333333
"947","chrM",10293,10376,2.06666666666667
"948","chr7",23611171,23611553,5.5
"949","chr20",62139075,62140944,6
"950","chr12",94169153,94186473,3.33333333333333
"951","chr2",189728660,189744788,2
"952","chr12",27714780,27724186,3.73333333333333
"953","chr11",65501321,65501542,2.6
"954","chr11",65500490,65500621,2.1
"955","chr12",113267843,113269845,2.56666666666667
"956","chr11",65499236,65499347,1.93333333333333
"957","chr3",129880309,129880559,2.93333333333333
"958","chr2",39112534,39112833,1.73333333333333
"959","chr16",18839698,18842454,1.36666666666667
"960","chrM",3821,4014,7.16666666666667
"961","chr14",99257471,99257836,1.63333333333333
"962","chrM",5901,6189,3.6
"963","chr7",23185070,23187146,2.4
"964","chr10",68025546,68044563,1.8
"965","chr20",35858302,35871829,2.13333333333333
"966","chr3",172226871,172251541,2.2
"967","chr11",62143080,62143188,2.1
"968","KI270733.1",129406,174940,10.9333333333333
"969","chr18",76849526,76851939,4.9
"970","chr5",77046347,77048272,1.63333333333333
"971","chr16",68266593,68266721,2.16666666666667
"972","chr14",73147795,73173707,3.13333333333333
"973","chr11",72773360,72774508,1.83333333333333
"974","chr13",26337567,26353880,2.93333333333333
"975","chr12",50427762,50429090,1.86666666666667
"976","chr5",109713520,109729513,3.83333333333333
"977","chr4",77773081,77776392,3.56666666666667
"978","chr16",48347507,48348290,2.16666666666667
"979","chr11",130260856,130261929,13.6
"980","chr10",7276892,7285954,3.5
"981","chr4",169155480,169156679,1.7
"982","chr5",181242181,181243762,4.06666666666667
"983","chr5",137985257,137988315,29.1666666666667
"984","chr6",160046498,160048543,2.73333333333333
"985","chr21",8396032,8440803,2.33333333333333
"986","chr18",49363161,49379758,1.53333333333333
"987","chr4",51863437,51877854,2.7
"988","chr6",161034259,161049979,2.43333333333333
"989","chr17",81855142,81855586,2.5
"990","chr12",116230433,116237705,1.96666666666667
"991","chr2",199323803,199328910,3.6
"992","chr11",65500420,65500510,2
"993","chr11",118583809,118584644,1.8
"994","chr2",61522611,61526521,7.13333333333333
"995","chr5",65988635,65994864,4.86666666666667
"996","chr1",31915895,31919658,9.2
"997","chr8",141253989,141254629,16.9333333333333
"998","chr1",40189055,40202614,2.53333333333333
"999","chr11",65500548,65500636,1.9
"1000","chr5",57246300,57249576,2
"1001","chr7",149153945,149154340,1.93333333333333
"1002","chr1",59339958,59346398,1.9
"1003","chr14",103662117,103662928,2.33333333333333
"1004","chrM",13846,14066,2.16666666666667
"1005","chr7",24623666,24668660,8.4
"1006","chr6",110887505,110890356,8.53333333333333
"1007","chr1",8655973,8656441,2.26666666666667
"1008","chr1",23030469,23050520,5.03333333333333
"1009","chr1",77801331,77815231,1.7
"1010","chrX",12975136,12976323,2.56666666666667
"1011","chr14",49586811,49862669,2.53333333333333
"1012","chr9",93515667,93516269,2.86666666666667
"1013","chr3",170136419,170149244,2.1
"1014","chrM",11659,11697,6.13333333333333
"1015","chr15",41696075,41699159,3.2
"1016","chr4",139137630,139139497,2.5
"1017","chr14",49586763,49862621,2.8
"1018","chr21",41219139,41221532,1.8
"1019","chrM",7692,7799,2.56666666666667
"1020","chr2",235930765,235968623,1.83333333333333
"1021","chrM",11525,11635,2.1
"1022","chr19",23831597,23833521,3.56666666666667
"1023","chr9",86305192,86310017,5.5
"1024","chr17",29684563,29703062,2.16666666666667
"1025","chr15",72760407,72775097,1.86666666666667
"1026","chr3",170171373,170178938,2.4
"1027","chr11",62638983,62639731,3.03333333333333
"1028","chr1",8541214,8614686,2.56666666666667
"1029","chr19",58392976,58393487,3.5
"1030","chr6",82214227,82214829,1.96666666666667
"1031","chr7",27629371,27632445,1.6
"1032","chr11",61437625,61438113,3.66666666666667
"1033","chrM",15654,15827,3.66666666666667
"1034","chr11",65499716,65499830,3.4
"1035","chr3",9750945,9751949,1.9
"1036","chr4",55411614,55417985,9
"1037","chr13",32517857,32527532,23.6666666666667
"1038","chr21",8212347,8395607,2.5
"1039","chr5",618990,620261,1.83333333333333
"1040","chr10",124681607,124682379,4.7
"1041","chr11",66639700,66640123,1.9
"1042","chr6",70426439,70452571,2.06666666666667
"1043","chr1",24514314,24514567,2.3
"1044","chr2",207976651,207977586,3.43333333333333
"1045","chr4",672475,673365,2.1
"1046","chr7",100023419,100024307,20.5666666666667
"1047","chrX",21978875,21992712,5.53333333333333
"1048","chrM",9093,9189,9.86666666666667
"1049","chrM",8927,9189,3.76666666666667
"1050","chr12",6967339,6967519,3.03333333333333
"1051","chr3",47097955,47106120,3.63333333333333
"1052","chr6",82210814,82212793,2.23333333333333
"1053","chr2",36396614,36442735,3.83333333333333
"1054","chr7",677229,711527,4.2
"1055","chr11",65500447,65500611,3.13333333333333
"1056","chr7",73686636,73687095,2.46666666666667
"1057","chr1",633914,634120,3.33333333333333
"1058","chr1",59339958,59378837,8.83333333333333
"1059","chrM",3936,3974,2.96666666666667
"1060","chr14",20343176,20343398,2.63333333333333
"1061","chr15",69210316,69261329,2.63333333333333
"1062","chrM",9060,9184,13.7
"1063","chr8",70159505,70162854,4.06666666666667
"1064","chrM",12430,12666,2.73333333333333
"1065","chr15",49235851,49292537,4.4
"1066","chr3",31876433,31879830,2.1
"1067","chr14",20343317,20343399,1.83333333333333
"1068","chr7",70762870,70771644,1.66666666666667
"1069","chr18",58934433,58953799,3.16666666666667
"1070","chr16",11020193,11126146,4.7
"1071","chr16",3850297,3851009,7.66666666666667
"1072","chr1",1815756,1839238,1.93333333333333
"1073","chr10",110596398,110598290,2.76666666666667
"1074","chr19",40255158,40265351,2
"1075","chrY",2360566,2361159,1.83333333333333
"1076","chr11",65500492,65500656,1.63333333333333
"1077","chrM",11869,12017,3.46666666666667
"1078","chr10",96544076,96576829,2.13333333333333
"1079","chr8",37877109,37877551,8.46666666666667
"1080","chr17",82900651,82911789,2.9
"1081","chr9",133019660,133019841,2.63333333333333
"1082","chr18",9182382,9221999,8.66666666666667
"1083","chr11",18291442,18292976,5.13333333333333
"1084","chr11",65499699,65499845,5.43333333333333
"1085","chr4",87046166,87047594,6.96666666666667
"1086","chr6",42592151,42594304,2.83333333333333
"1087","chr17",67945409,67948306,4.06666666666667
"1088","chr17",20204333,20205912,11.8333333333333
"1089","chr1",206933128,206934515,2.4
"1090","chr9",110136127,110138539,1.8
"1091","chr18",62539681,62550460,3.53333333333333
"1092","chr11",65500883,65501205,3.16666666666667
"1093","chr7",30550636,30562128,3.06666666666667
"1094","chr7",131387120,131399433,2.73333333333333
"1095","chr8",47279862,47294030,5.33333333333333
"1096","chr14",75046376,75049718,5.56666666666667
"1097","chr6",108663455,108664889,6.03333333333333
"1098","chr4",177353308,177360677,5.93333333333333
"1099","chr7",24623666,24680520,1.73333333333333
"1100","chrX",85303406,85308216,3.03333333333333
"1101","chr7",98190728,98194572,6.83333333333333
"1102","chr12",12519862,12521463,2.56666666666667
"1103","chr9",37126312,37147445,3.23333333333333
"1104","chr11",65499651,65499901,2.26666666666667
"1105","chr4",109491327,109494856,2.86666666666667
"1106","chr14",20343076,20343250,6.83333333333333
"1107","chr22",20933779,20934244,7.86666666666667
"1108","chr11",65501239,65501544,2.63333333333333
"1109","chr11",65499745,65499854,4.8
"1110","chr16",47497399,47515601,8.33333333333333
"1111","chr2",159169250,159170805,1.46666666666667
"1112","chr3",149846011,149921227,17.5333333333333
"1113","chr14",34862044,34862322,2.76666666666667
"1114","chr1",114463104,114464388,4.13333333333333
"1115","chrM",7690,7797,5.5
"1116","chrM",11280,11499,17.3
"1117","chr15",25405461,25411971,15.5
"1118","chr21",29326059,29329693,2.23333333333333
"1119","chr1",58506060,58539310,9
"1120","chr1",109100237,109100306,2.86666666666667
"1121","chr8",61680968,61684188,9.33333333333333
"1122","chrM",9290,9514,9.3
"1123","chr18",9931810,9937066,2.63333333333333
"1124","chr14",49586789,49862664,3.5
"1125","chr6",30650994,30651466,5.76666666666667
"1126","chr21",39228500,39229436,2.23333333333333
"1127","chr7",17890363,17897446,1.4
"1128","chr1",247155566,247159813,16.9333333333333
"1129","chr11",34071726,34076642,2.66666666666667
"1130","chr11",65500426,65500601,2.9
"1131","chr10",5785142,5800705,3.83333333333333
"1132","chr20",51674153,51690819,4.23333333333333
"1133","chr14",32090502,32117287,8.23333333333333
"1134","chr5",10415488,10417404,3.73333333333333
"1135","chr2",45546732,45553730,3.26666666666667
"1136","chr1",30992390,31007102,2.66666666666667
"1137","KN538363.1",333595,335821,4.9
"1138","chr1",23030469,23059167,1.9
"1139","chr1",220006106,220007338,1.6
"1140","chrY",2211489,2221229,2.73333333333333
"1141","chr3",11358418,11426926,1.56666666666667
"1142","chr22",22900976,22905025,2.6
"1143","chr1",89133300,89186374,3.13333333333333
"1144","chr5",171183195,171205612,4.5
"1145","chr2",230442937,230450255,3.76666666666667
"1146","chr11",65500530,65500613,2.23333333333333
"1147","chrM",10952,11070,2.06666666666667
"1148","chr11",65501760,65501949,2.83333333333333
"1149","chr16",68121987,68126610,20.8333333333333
"1150","chr17",51263274,51268904,2.96666666666667
"1151","chr2",189791790,189818180,5.23333333333333
"1152","chr15",42827928,42840433,2.33333333333333
"1153","chr1",99993537,99999415,1.5
"1154","chr14",49586719,49862621,4.3
"1155","chr1",160323431,160332557,2.93333333333333
"1156","chr12",111552280,111555919,3.46666666666667
"1157","chr15",41668828,41669958,12.2333333333333
"1158","chr4",73085249,73092300,13.7
"1159","chr11",65500466,65500548,2.63333333333333
"1160","chr9",96522506,96565483,3.56666666666667
"1161","chr1",247157000,247159813,2.03333333333333
"1162","chr4",177353308,177353728,2.23333333333333
"1163","chr9",112574057,112575251,3.3
"1164","chr14",49586765,49862640,3.76666666666667
"1165","chr2",147972739,147975975,2.63333333333333
"1166","chr7",140355668,140369682,1.86666666666667
"1167","chr4",165219934,165263359,3.73333333333333
"1168","chr14",49586764,49862844,6.53333333333333
"1169","chr20",2964272,2965202,6.53333333333333
"1170","chr3",51541498,51552063,5.06666666666667
"1171","chr22",45178238,45178900,3.23333333333333
"1172","chr15",58912563,58916999,2.93333333333333
"1173","chr16",68266593,68275249,2.26666666666667
"1174","chr5",57246300,57251141,5.13333333333333
"1175","chr11",34090179,34092056,1.9
"1176","chrM",9719,9989,2.5
"1177","chr11",65499648,65499728,1.83333333333333
"1178","chr1",117402186,117420649,18.5666666666667
"1179","chr5",95755396,95763620,11
"1180","chrM",3439,3555,3.26666666666667
"1181","chr5",80775694,80792844,2
"1182","chr11",13413530,13421838,3.46666666666667
"1183","chr11",65499609,65499755,4.06666666666667
"1184","chr1",149655699,149669310,3
"1185","chr11",65500483,65500680,2.03333333333333
"1186","chrX",24172715,24179770,2.96666666666667
"1187","chr20",21209594,21209838,4.26666666666667
"1188","chr1",32030298,32033334,1.6
"1189","chr14",102194938,102209862,2.46666666666667
"1190","chr7",100991692,101000595,19.2333333333333
"1191","chr17",1050050,1100735,25.7666666666667
"1192","chrM",6931,7119,27.1
"1193","chr1",147252623,147259918,2.03333333333333
"1194","chr19",50398851,50399484,4.66666666666667
"1195","chr2",61522611,61533903,23
"1196","chr10",126970702,127257429,2.96666666666667
"1197","chr15",90439332,90443478,3.26666666666667
"1198","chr6",130955105,130956499,4
"1199","chr12",46229153,46254936,2.53333333333333
"1200","chr13",28174272,28177935,2.73333333333333
"1201","chr1",155438327,155439068,4.63333333333333
"1202","chr15",94356137,94402019,3.4
"1203","chr2",8908621,8958642,9.16666666666667
"1204","chr4",672478,673368,2.06666666666667
"1205","chr18",36026900,36033837,2.4
"1206","chr14",49853674,49862789,14.6333333333333
"1207","KI270908.1",165256,165882,4.7
"1208","chr19",34430576,34438766,3.23333333333333
"1209","chr9",83677727,83678599,5.06666666666667
"1210","chr21",36338772,36344707,12
"1211","chr11",77619606,77625818,3.83333333333333
"1212","KI270936.1",104236,105141,2.36666666666667
"1213","chr3",49967470,49975392,1.86666666666667
"1214","chr3",134158121,134195182,1.63333333333333
"1215","chr3",197865423,197875775,5.16666666666667
"1216","chr21",41237513,41257326,2.66666666666667
"1217","chr14",102040236,102040673,5.26666666666667
"1218","chrM",9347,9507,3.1
"1219","chrX",140783175,140784659,57.4
"1220","chr21",8212388,8395603,2.2
"1221","chr18",2890561,2892486,1.6
"1222","chr19",17276495,17276909,2.63333333333333
"1223","chr10",124942457,124943307,2.9
"1224","chrM",3598,3789,12.1666666666667
"1225","chr11",130109429,130110661,1.56666666666667
"1226","chr1",116397956,116398756,1.73333333333333
"1227","chr8",131940499,131946633,1.63333333333333
"1228","chr10",101792839,101810314,3.8
"1229","chr12",46239679,46243314,6.1
"1230","chr8",100709133,100713181,2.3
"1231","chr9",95978061,96004701,3.6
"1232","chr1",233198939,233236980,1.76666666666667
"1233","chr3",170122591,170129552,2.76666666666667
"1234","chr7",152309966,152315338,4.96666666666667
"1235","chrM",14907,15068,2.3
"1236","chrM",8133,8273,1.5
"1237","chr17",67945409,67975958,16.4666666666667
"1238","chrM",7139,7278,2.13333333333333
"1239","chr4",128992167,129003876,16.5666666666667
"1240","chrM",8927,9030,3.6
"1241","chr11",65499660,65499712,2.33333333333333
"1242","chr6",44113886,44116628,4.56666666666667
"1243","chr2",200856682,200856985,2.1
"1244","chr3",33684359,33696933,2.63333333333333
"1245","chr15",76274412,76295737,5.16666666666667
"1246","chr6",7181124,7189322,2.33333333333333
"1247","chr17",59839778,59839905,4
"1248","chr2",26364302,26375148,1.53333333333333
"1249","chr15",80098416,80122800,2.6
"1250","chr12",49097566,49098105,2.73333333333333
"1251","chr19",18539371,18539720,3.03333333333333
"1252","chr4",102304317,102315830,6.4
"1253","chr9",35295696,35313989,4.96666666666667
"1254","chr14",45118028,45130790,2.1
"1255","chr11",65499782,65499836,2.96666666666667
"1256","chr11",32927157,32935435,9.26666666666667
"1257","chrM",5901,6057,4.36666666666667
"1258","chr11",65500058,65500413,8.26666666666667
"1259","chr16",84740309,84745673,2.16666666666667
"1260","chr14",49586733,49586864,6.3
"1261","chrX",12975132,12976319,2.86666666666667
"1262","chr7",100991819,100991986,6.63333333333333
"1263","chr6",13579451,13584225,3.4
"1264","chr14",49853846,49862780,41.9333333333333
"1265","chr1",155676548,155679512,8.36666666666667
"1266","chr19",12928342,12928847,13.0666666666667
"1267","chr2",47378953,47379969,3.56666666666667
"1268","chr15",65178934,65180204,1.66666666666667
"1269","chr2",84870225,84870785,5.9
"1270","chr17",47618350,47619164,2.3
"1271","chrM",8134,8274,1.5
"1272","chr9",83678441,83686155,5.36666666666667
"1273","chr4",128074460,128077962,2.3
"1274","chr3",101671130,101672213,2.26666666666667
"1275","chr7",20154193,20161870,2.5
"1276","chr6",87210451,87218731,3.8
"1277","chr10",110964125,110985765,7.5
"1278","chr11",85996826,86003451,9.46666666666667
"1279","chr7",158788004,158799072,4.13333333333333
"1280","chr2",20307978,20327378,1.93333333333333
"1281","chr11",65499640,65499720,2.73333333333333
"1282","chr3",195688533,195689438,5.93333333333333
"1283","chr13",50927407,50949505,2.83333333333333
"1284","chr1",113829592,113834439,5
"1285","chrM",9029,9184,3.2
"1286","chr5",74634684,74636498,4.8
"1287","chr7",24620052,24668660,3.1
"1288","chr2",69348171,69363670,1.9
"1289","chrM",6581,6697,2.93333333333333
"1290","chr7",44645327,44647759,1.7
"1291","chr8",98706467,98707311,8.06666666666667
"1292","chr11",65500864,65501205,4.36666666666667
"1293","chr11",120474560,120477526,3.16666666666667
"1294","chr10",84417771,84425893,7.16666666666667
"1295","chr14",20343080,20343216,2.46666666666667
"1296","chr18",21765772,21779685,12.1333333333333
"1297","chr18",49929512,49937397,3.2
