"","chr","start","end","value"
"647","chr8",100709133,100713181,2.03333333333333
"648","chr12",32598497,32625779,1.8
"649","chr15",25405461,25415842,5.26666666666667
"650","chr18",54271360,54277855,1.63333333333333
"651","chr4",139889357,139890967,6.96666666666667
"652","chr14",91481576,91490802,2.1
"653","chr11",34089395,34092056,1.5
"654","chr3",119863419,119905852,1.6
"655","chr9",83682951,83686155,4.86666666666667
"656","chr13",40826506,40855815,1.93333333333333
"657","chr14",103778745,103797518,8.96666666666667
"658","chr16",53155926,53157541,5.23333333333333
"659","chr1",90937485,90982370,2.83333333333333
"660","chr1",92605307,92625934,1.93333333333333
"661","chr2",71426460,71427414,1.86666666666667
"662","chr2",101281859,101295181,1.7
"663","chr15",94356137,94402019,8.96666666666667
"664","chr10",103091564,103094455,1.6
"665","chr21",46349012,46349820,3.6
"666","chr12",69800209,69801721,33.1333333333333
"667","chr15",63532647,63563008,9.53333333333333
"668","chr15",68141946,68146700,1.86666666666667
"669","chr1",92333391,92380873,9.53333333333333
"670","chr5",14316513,14336727,2.53333333333333
"671","chr9",127444029,127445249,1.73333333333333
"672","chr1",235830226,235833667,1.53333333333333
"673","chr9",96320998,96324169,2.26666666666667
"674","chr3",47425485,47428670,3.96666666666667
"675","chr13",77719532,77753358,3.76666666666667
"676","chr14",34551714,34554912,33.6
"677","chr17",77402059,77402703,2.86666666666667
"678","chr14",32090502,32117287,12.1333333333333
"679","chr15",63532647,63537156,3.56666666666667
"680","chr4",38089932,38103157,7.06666666666667
"681","chr4",76124649,76144473,2.13333333333333
"682","chr19",18537601,18538433,3.26666666666667
"683","chr5",103096541,103097781,4.33333333333333
"684","chr13",48077153,48090418,2.16666666666667
"685","chr1",205616478,205623891,39.0666666666667
"686","chr2",172568741,172596023,3.93333333333333
"687","chr4",7868622,7872080,1.96666666666667
"688","chr19",17276495,17276909,6.33333333333333
"689","chr18",196637,199316,1.9
"690","chr4",76134175,76144473,9.2
"691","chr2",69348171,69363670,2.1
"692","chr1",77631850,77641655,2.63333333333333
"693","chr6",107921797,107929514,2.1
"694","chr14",76166663,76180849,2.73333333333333
"695","chr22",43039780,43046573,1.76666666666667
"696","chr14",22926133,22927660,5.56666666666667
"697","chr4",17960265,17972885,1.86666666666667
"698","chr2",47377014,47379969,10.3333333333333
"699","chr13",24222819,24224582,2.9
"700","chr12",47104113,47108164,1.43333333333333
"701","chr12",28305649,28307749,6.7
"702","chr2",224535528,224557856,4.4
"703","chr8",108449823,108455930,6.6
"704","chr8",47284028,47294030,3.9
"705","chr15",74923648,74929232,2.93333333333333
"706","chr14",80895718,80906081,1.73333333333333
"707","chr14",34862044,34862322,6.16666666666667
"708","chr1",20765377,20773610,1.5
"709","chr2",109564366,109593119,5.03333333333333
"710","chr10",60084602,60085253,2.1
"711","chr4",90308244,90313047,4.5
"712","chr7",92294889,92327900,12.4333333333333
"713","chr22",28514757,28519320,1.6
"714","chr9",128508876,128515639,1.4
"715","chr3",138570318,138572932,9.83333333333333
"716","chr7",8003908,8071131,1.86666666666667
"717","chr9",76067955,76096102,3.2
"718","chr19",21974729,21988909,19.2333333333333
"719","chr3",71493426,71501988,2.03333333333333
"720","chr4",120754553,120811449,5.13333333333333
"721","chr12",56234824,56235700,2.06666666666667
"722","chr15",74923648,74926887,3.2
"723","chr1",31915895,31919658,21.2333333333333
"724","chr1",28459085,28466535,3.23333333333333
"725","chr10",110881233,110887886,4.4
"726","chr8",94159971,94165976,1.86666666666667
"727","chr3",155829688,155834041,3.9
"728","chr1",45087881,45088237,3.7
"729","chr3",67495798,67498295,2.96666666666667
"730","chr1",113834910,113855049,5.66666666666667
"731","chr3",57583898,57584464,3.8
"732","chr2",189719572,189720787,1.86666666666667
"733","chr3",169976946,169988359,14.2333333333333
"734","chr20",35713019,35725155,2.46666666666667
"735","chr1",111147642,111161296,3.13333333333333
"736","chr16",72088987,72090786,3.83333333333333
"737","chr14",49709159,49743805,2.5
"738","chr4",38790070,38791231,3.03333333333333
"739","chr1",110891392,110892533,1.56666666666667
"740","chr19",19640085,19640571,4.9
"741","chr5",139614586,139614966,2.16666666666667
"742","chr9",111570091,111586165,3.83333333333333
"743","chr1",59321536,59378837,4.53333333333333
"744","chr1",24514314,24514567,7
"745","chr22",45178238,45178900,5.16666666666667
"746","chr7",105073619,105077433,4.56666666666667
"747","chr15",40744047,40745259,2.46666666666667
"748","chr4",128997874,129003876,2.23333333333333
"749","chr1",151315573,151316509,2.6
"750","chr2",178535732,178542361,5.96666666666667
"751","chr3",129827803,129832826,1.93333333333333
"752","chr5",109713520,109729513,13.5
"753","chr14",102194938,102209862,5.23333333333333
"754","chr2",61112522,61118116,2.76666666666667
"755","chr9",20923660,20933103,1.83333333333333
"756","chr6",82957312,83044659,1.63333333333333
"757","chr1",66891154,66905375,24.0666666666667
"758","chr16",69370483,69372355,6.1
"759","chr14",39179091,39179462,2.76666666666667
"760","chr1",92605307,92636336,3.56666666666667
"761","chr6",5404542,5431172,2.7
"762","chr2",144208603,144211579,4.53333333333333
"763","chr11",85996826,86031611,12.2666666666667
"764","chr3",183070999,183071357,1.8
"765","chr14",65561337,65561766,10.6666666666667
"766","chr2",214752447,214797117,2.53333333333333
"767","chr15",80970462,80982182,1.86666666666667
"768","chr17",1842803,1853189,3.76666666666667
"769","chr2",54050958,54057360,1.9
"770","chr1",155921375,155921918,2.3
"771","chr16",19616114,19616808,2.06666666666667
"772","chr5",154029489,154034967,5.13333333333333
"773","chr16",11846501,11847806,3.23333333333333
"774","chr8",94664697,94665196,10.5333333333333
"775","chr15",64499293,64500166,50.5333333333333
"776","chr1",231537213,231542611,1.9
"777","chr2",24564295,24593721,3.26666666666667
"778","chr8",42459896,42465917,1.8
"779","chr1",12578718,12579412,3.2
"780","chr9",93471141,93498886,19.3
"781","chr1",1804419,1806538,3.46666666666667
"782","chr3",119500695,119517315,1.83333333333333
"783","chr1",36361221,36362656,2.43333333333333
"784","chr10",7797047,7802854,39.1666666666667
"785","chr11",65430769,65437657,3.6
"786","chr2",226864604,226914351,11.6
"787","chr11",121045674,121060085,14.8
"788","chr16",28166508,28169909,2.33333333333333
"789","chr3",146121112,146124229,11.5
"790","chr8",67287955,67302466,2.4
"791","chr9",85618983,85633374,2.66666666666667
"792","chr2",147972739,147975975,5.03333333333333
"793","chr10",68468123,68470163,7.23333333333333
"794","chr1",247155566,247159813,41.6
"795","chr2",207976651,207977586,8.63333333333333
"796","chr2",229858772,229880128,3.93333333333333
"797","chr1",155676548,155784089,4.93333333333333
"798","chr12",128814775,128815070,3.5
"799","chr10",5785142,5800705,5.9
"800","chr15",89113725,89116521,13.6666666666667
"801","chr2",121757240,121761524,5.73333333333333
"802","chr1",17580553,17588479,3.33333333333333
"803","chr7",135577796,135593192,2.73333333333333
"804","chr3",170171373,170178938,3.66666666666667
"805","chr2",189728660,189744788,8.76666666666667
"806","chr22",29978442,29991670,2.06666666666667
"807","chr3",31576396,31600459,1.5
"808","chr18",12999421,13030608,15.7333333333333
"809","chr3",196391813,196403019,45.4
"810","chr6",111262257,111263946,3.1
"811","chr9",76067955,76107351,4.56666666666667
"812","chr5",128131067,128141981,2.66666666666667
"813","chr5",143054439,143057747,6.63333333333333
"814","chr5",16779545,16783469,1.9
"815","chr3",170122591,170126007,1.96666666666667
"816","chr2",48328561,48346751,3.23333333333333
"817","chr4",25847294,25847864,3.53333333333333
"818","chr12",124419957,124430787,2.4
"819","chr18",49872167,49880455,1.8
"820","chr15",84680713,84691644,6.13333333333333
"821","chr9",135881633,135883078,30.0666666666667
"822","chr17",67891844,67894165,1.76666666666667
"823","chr1",13715541,13749487,1.56666666666667
"824","chr6",24416397,24418578,2.93333333333333
"825","chr7",16258390,16278226,13.1666666666667
"826","chr14",65430216,65455718,2.86666666666667
"827","chr7",155672867,155680908,41.0666666666667
"828","chr15",60442416,60445791,5.26666666666667
"829","chr7",27629371,27649633,7.5
"830","chr4",114619423,114623702,2.1
"831","chr1",30992390,31007102,3.86666666666667
"832","chr7",158788004,158799072,14.1
"833","chr9",20715322,20740340,3
"834","chr2",15488894,15511350,3.13333333333333
"835","chr11",13413530,13445181,4.86666666666667
"836","chr6",89751431,89753622,1.73333333333333
"837","chr4",3086939,3107423,8.8
"838","chr7",155706860,155718443,2.03333333333333
"839","chr1",77801331,77815231,3.53333333333333
"840","chr15",42950262,42966286,2.4
"841","chr4",152411303,152412529,184.466666666667
"842","chr20",56381433,56384324,4.13333333333333
"843","chr17",82763965,82781721,6.2
"844","chr1",204112915,204114605,1.93333333333333
"845","chr1",179120190,179121867,2.73333333333333
"846","chr18",42027443,42049605,5.03333333333333
"847","chr2",205440370,205440672,3.2
"848","chr4",169155480,169156679,3.43333333333333
"849","chr6",36213880,36218010,1.83333333333333
"850","chr2",58221942,58232112,24.4666666666667
"851","chr4",186706563,186709845,16.3666666666667
"852","chr5",112985835,113004077,1.73333333333333
"853","chr2",63856306,63857936,12.4
"854","chr1",8655973,8656441,2.1
"855","chr8",101558419,101558812,5.33333333333333
"856","chr1",52493611,52509712,3.9
"857","chr3",71690010,71710484,2.46666666666667
"858","chr11",86012281,86031611,1.96666666666667
"859","chr7",66240325,66286709,2
"860","chr4",48369849,48383784,13.9333333333333
"861","chr7",149018992,149021147,4.13333333333333
"862","chr3",136464881,136502779,1.86666666666667
"863","chr16",18839698,18842454,2.43333333333333
"864","chr14",23033368,23033674,1.46666666666667
"865","chr7",129014979,129018157,18.5
"866","chr7",105062164,105081797,1.83333333333333
"867","chr7",55982210,55983868,3.13333333333333
"868","chr4",61934840,61998265,6.9
"869","chr2",102657564,102665350,2.53333333333333
"870","chr17",4282798,4296814,9.83333333333333
"871","chr5",177209636,177212195,2.63333333333333
"872","chr10",27142387,27145590,2.36666666666667
"873","chr3",170113360,170149244,1.66666666666667
"874","chr4",73078642,73092300,2.53333333333333
"875","chr3",197130527,197149796,1.5
"876","chr5",50778069,50797233,2.46666666666667
"877","chr5",136147832,136154163,2.4
"878","chr13",28197185,28220378,2.06666666666667
"879","chr16",57164001,57173869,4.8
"880","chr14",96833467,96860735,9.96666666666667
"881","chr3",185437447,185443636,2.63333333333333
"882","chr1",47368469,47375293,1.83333333333333
"883","chr5",79439010,79457018,2.33333333333333
"884","chr8",42906173,42943445,3.4
"885","chr17",51217334,51225209,1.5
"886","chr14",71026117,71036157,2.4
"887","chr7",107773920,107774872,3.46666666666667
"888","chr4",128074460,128098330,1.9
"889","chr4",169002071,169007756,1.96666666666667
"890","chr2",24135119,24147086,7.36666666666667
"891","chr11",17020473,17026982,1.7
"892","chr3",197865423,197871462,1.9
"893","chr11",34071726,34076642,4.8
"894","chr8",37870420,37877551,7.06666666666667
"895","chr7",117530899,117559655,1.4
"896","chr5",95755396,95763620,38.0666666666667
"897","chr1",147252623,147259918,2.93333333333333
"898","chr19",23831597,23833521,11.9
"899","chr15",100330889,100334180,4.06666666666667
"900","chr2",204558024,204559867,1.7
"901","chr5",151790323,151791062,3.13333333333333
"902","chr12",40028301,40048210,2.43333333333333
"903","chr2",120127688,120175004,5.43333333333333
"904","chr6",77271340,77273307,1.8
"905","chr12",94169153,94186473,11.3666666666667
"906","chr12",69589485,69592159,5.66666666666667
"907","chr1",185214507,185231708,6.4
"908","chr2",196912882,196923125,3.93333333333333
"909","chr1",205618957,205620838,1.43333333333333
"910","chr1",63478764,63508570,2.03333333333333
"911","chr19",38141184,38142710,1.8
"912","chr7",127704839,127721400,1.33333333333333
"913","chr2",172558708,172565073,2.1
"914","chr18",13681605,13682105,2.76666666666667
"915","chr13",32535769,32537027,3.06666666666667
"916","chr3",124737568,124744203,2.1
"917","chr17",30484214,30492753,3.36666666666667
"918","chr2",235930765,235968623,3.03333333333333
"919","chr11",61437625,61438113,6.5
"920","chr11",124647365,124648175,2.76666666666667
"921","chr8",60741259,60743097,5.76666666666667
"922","chr6",47503280,47504758,4.8
"923","chr2",199308760,199433514,3.26666666666667
"924","chrX",150736595,150737448,4.03333333333333
"925","chr3",183643480,183651276,4.56666666666667
"926","chr4",105424196,105456745,8.03333333333333
"927","chr8",132722040,132757294,1.8
"928","chr4",55411614,55417985,26
"929","chr4",102304317,102324998,5.7
"930","chr5",141582312,141583615,2.36666666666667
"931","chr4",128074460,128077962,5.8
"932","chrX",107840670,107854704,2.83333333333333
"933","chr1",20969474,20981227,2.4
"934","chr8",130358017,130361771,1.96666666666667
"935","chr19",18539371,18539720,5.93333333333333
"936","chr2",202464809,202467689,10.7333333333333
"937","chr7",130120749,130122202,7.76666666666667
"938","chr3",195381009,195412916,2.06666666666667
"939","chr10",88893871,88905660,4.1
"940","chr10",7220411,7285954,2.03333333333333
"941","chr19",34430576,34434968,7.56666666666667
"942","chr3",172226871,172251541,2.4
"943","chr17",60633853,60648082,2.2
"944","chr11",120476661,120477526,2.46666666666667
"945","chr9",18336332,18362182,2.16666666666667
"946","chr6",130184103,130184623,1.53333333333333
"947","chr12",51055835,51056502,3.9
"948","chr3",8935871,8941804,2.96666666666667
"949","chr4",30920153,30950215,2
"950","chr4",10097711,10103986,7.06666666666667
"951","chr7",140794308,140808995,1.6
"952","chr3",142093061,142101841,2.06666666666667
"953","chr3",158122103,158123991,5.13333333333333
"954","chr17",81855142,81855586,2.7
"955","chr5",73058433,73077493,7.16666666666667
"956","chr5",171910572,171914405,1.7
"957","chr8",22474954,22475624,2.96666666666667
"958","chr9",35228015,35243364,2.46666666666667
"959","chr18",31832084,31839457,1.8
"960","chr10",7276892,7381949,2.5
"961","chr5",74834426,74841679,1.33333333333333
"962","chr5",176289654,176290955,1.36666666666667
"963","chr1",28742403,28743986,2.23333333333333
"964","chr8",18011237,18011827,2.43333333333333
"965","chr10",94441896,94443423,2.1
"966","chr1",151024611,151025673,5.4
"967","chr22",41342529,41343576,2.53333333333333
"968","chr1",32948222,32949774,12.0666666666667
"969","chr6",145888020,145894977,2.7
"970","chr17",69273943,69284072,1.76666666666667
"971","chr17",61984171,61985090,5.2
"972","chr15",92924321,92929091,5.2
"973","chr11",46493608,46508370,1.86666666666667
"974","chr18",32111754,32124845,1.93333333333333
"975","chr12",104991712,104996026,1.73333333333333
"976","chr18",62348168,62349937,18.5333333333333
"977","chrX",107088436,107088839,1.93333333333333
"978","chr3",123931102,123949132,3.5
"979","chr10",98156093,98163397,1.4
"980","chr3",47037666,47067118,5.13333333333333
"981","chr18",12999421,13019206,18.3666666666667
"982","chr7",152309966,152315338,7.83333333333333
"983","chr5",80775694,80792844,5.5
"984","chr5",72861808,72865729,3.16666666666667
"985","chr4",75012425,75013150,3.76666666666667
"986","chr9",33948374,33956146,5.23333333333333
"987","chrX",10566888,10567603,1.96666666666667
"988","chr1",8541214,8557523,7
"989","chr16",11020193,11061022,5.7
"990","chr8",47279862,47294030,4.93333333333333
"991","chr12",28225795,28259442,18.0333333333333
"992","chr5",59180595,59215968,2.6
"993","chr8",92916929,92929574,1.86666666666667
"994","chr10",95381685,95410777,3.4
"995","chr1",232460887,232471528,2.1
"996","chr7",117504253,117559655,2.66666666666667
"997","chr20",63775678,63790790,8.7
"998","chr14",55612019,55619312,2.7
"999","chr3",49335020,49335596,1.96666666666667
"1000","chr2",90082996,90159914,162.366666666667
"1001","chrX",80707427,80719656,3.03333333333333
"1002","chr6",118511298,118566316,3.3
"1003","chr21",39215237,39218660,1.53333333333333
"1004","chr15",90441506,90443478,5.23333333333333
"1005","chr15",80098416,80122800,6.06666666666667
"1006","chr22",41808875,41810291,9.76666666666667
"1007","chr3",57242856,57267792,1.56666666666667
"1008","chr2",54982515,54987698,9.23333333333333
"1009","chr22",38494630,38501280,2.5
"1010","chr7",130039464,130049144,2.66666666666667
"1011","chr7",2229984,2230727,1.73333333333333
"1012","chr11",118786052,118786518,6.2
"1013","chr8",85281230,85281639,2.8
"1014","chr3",138570318,138571356,8.5
"1015","chr1",41070595,41075451,19.2
"1016","chr4",25151960,25159107,1.96666666666667
"1017","chr2",39336920,39337581,2.83333333333333
"1018","chr17",67945409,67975958,39.7
"1019","chr6",107904629,107924932,1.66666666666667
"1020","chr18",58934433,58953799,4.73333333333333
"1021","chr14",99257471,99257839,4.13333333333333
"1022","chr1",155438327,155439068,10.2333333333333
"1023","chr11",62527208,62527396,2.86666666666667
"1024","chr8",130152736,130169067,4.16666666666667
"1025","chr15",41668828,41669958,21.4
"1026","chr7",156966270,156967092,2.7
"1027","chr12",6510279,6510532,3.26666666666667
"1028","chr16",68190768,68191775,1.6
"1029","chr9",126340508,126395697,1.9
"1030","chr1",155721517,155726019,3.36666666666667
"1031","chr9",33948374,33953474,2.93333333333333
"1032","chr15",63529014,63563008,2.43333333333333
"1033","chr12",28255581,28259442,1.7
"1034","chr3",169975608,169988359,1.76666666666667
"1035","chr11",87067694,87091395,2.36666666666667
"1036","chr4",128074460,128082305,1.86666666666667
"1037","chr7",66797374,66805396,2.33333333333333
"1038","chr21",37420299,37421866,3.36666666666667
"1039","chr9",37126312,37147445,8.66666666666667
"1040","chr3",196806579,196807914,1.93333333333333
"1041","chr11",14771937,14789242,5.63333333333333
"1042","chr22",45689712,45718493,2.16666666666667
"1043","chr19",53380722,53385027,2.16666666666667
"1044","chr5",139363759,139364743,6.93333333333333
"1045","chr10",43154897,43158931,2.86666666666667
"1046","chr6",116689320,116705160,2.06666666666667
"1047","chr4",112562371,112585725,2.03333333333333
"1048","chrX",85067127,85074391,2.83333333333333
"1049","chr7",39987599,40002031,8.06666666666667
"1050","chr15",67231814,67236820,7.9
"1051","chr6",145864388,145894977,4.03333333333333
"1052","chr5",140440119,140449305,2.63333333333333
"1053","chr13",32517857,32527532,57.3333333333333
"1054","chr15",62007308,62013992,9.76666666666667
"1055","chr19",50216185,50217771,1.6
"1056","chr18",51054781,51067187,2
"1057","chr2",32377588,32395593,2.76666666666667
"1058","chr16",89418284,89431326,2.46666666666667
"1059","chr17",12054889,12113360,3.2
"1060","chr9",111386377,111391824,15.5
"1061","chr8",67299209,67302466,1.86666666666667
"1062","chr18",79096476,79154555,1.9
"1063","chr15",50300789,50309798,2.03333333333333
"1064","chr6",72295937,72333835,4.46666666666667
"1065","chr15",43398038,43401850,1.46666666666667
"1066","chr13",95161189,95170628,2.1
"1067","chr7",23611171,23611553,11.6666666666667
"1068","chr1",147275354,147285487,2.76666666666667
"1069","chr7",24623663,24668660,2.73333333333333
"1070","chr17",60460663,60462061,1.96666666666667
"1071","chr2",199323803,199433514,4.53333333333333
"1072","chr8",37765526,37766355,9.5
"1073","chr15",72518067,72561549,1.83333333333333
"1074","chr6",87215903,87218731,17.9666666666667
"1075","chr13",100301460,100340259,2.03333333333333
"1076","chr9",107300141,107311737,4.5
"1077","chr5",145438072,145473315,1.83333333333333
"1078","chr8",17713214,17723833,4.16666666666667
"1079","chr11",65500863,65501193,5.73333333333333
"1080","chr5",88220563,88245792,3.1
"1081","chr15",42827928,42840433,6.9
"1082","chr4",151454701,151482648,2.16666666666667
"1083","chr1",32592931,32593754,1.86666666666667
"1084","chr12",32598497,32611283,17.2
"1085","chr3",56627037,56628614,6.76666666666667
"1086","chr18",76849526,76851939,9.03333333333333
"1087","chr7",35010468,35018596,4.03333333333333
"1088","chr13",95983804,95999307,2.9
"1089","chr2",26364302,26375148,3.1
"1090","chr3",3777725,3789074,6.53333333333333
"1091","chr7",66240325,66241270,1.5
"1092","chr13",20731841,20732121,1.96666666666667
"1093","chr4",1900626,1904378,4.13333333333333
"1094","chr5",66053406,66054951,6.2
"1095","chr11",46076754,46092223,5.43333333333333
"1096","chr3",5174017,5174414,11.9
"1097","chr2",203056427,203057453,2.4
"1098","chr3",125313308,125331238,8.36666666666667
"1099","chr8",25407983,25408940,2.8
"1100","chr11",6932094,6955782,2
"1101","chr10",72340789,72341170,2.23333333333333
"1102","chr20",62139075,62140944,6.53333333333333
"1103","chr1",41186121,41194399,1.56666666666667
"1104","chr13",24477701,24478276,1.96666666666667
"1105","chr1",172555869,172557794,1.5
"1106","chr7",16216066,16278226,2.23333333333333
"1107","chr6",136694140,136698682,4.73333333333333
"1108","chr8",28155942,28162078,4.8
"1109","chr22",46974290,46997709,1.9
"1110","chr2",199348701,199433514,9.26666666666667
"1111","chr3",111112030,111126335,3.16666666666667
"1112","chr6",47503280,47554766,2.83333333333333
"1113","chr2",199348701,199381820,2.43333333333333
"1114","chr8",51845661,51861246,1.96666666666667
"1115","chr10",13127745,13136897,4.86666666666667
"1116","chr7",107776452,107783352,2.36666666666667
"1117","chr8",140864312,140890769,9.93333333333333
"1118","chr20",58438945,58441083,4.53333333333333
"1119","chr8",38114192,38121149,1.8
"1120","chr2",20307978,20327378,2.1
"1121","chr3",18378170,18420991,3.53333333333333
"1122","chr18",12999421,13042334,2.76666666666667
"1123","chrX",10063445,10098579,2.63333333333333
"1124","chr13",45516143,45525051,2.56666666666667
"1125","chr19",43523508,43523742,2.83333333333333
"1126","chr4",61934840,61948276,3.23333333333333
"1127","chr3",12312380,12392752,2.36666666666667
"1128","chr10",72715111,72715902,3.2
"1129","chr9",109050283,109064567,2.26666666666667
"1130","chr3",37121492,37149038,1.53333333333333
"1131","chr9",85669485,85712566,2.26666666666667
"1132","chr20",2986765,2988474,2.03333333333333
"1133","chr6",53071057,53076543,3.36666666666667
"1134","chr14",21230319,21234229,24.9
"1135","chr14",39276934,39279537,7.5
"1136","chr1",59339958,59378837,14.7333333333333
"1137","chr20",2947982,2965202,4.96666666666667
"1138","chr8",140818277,140864399,1.66666666666667
"1139","chr16",30664215,30666541,9.3
"1140","chr19",53380722,53384056,2.53333333333333
"1141","chr2",241403828,241418109,1.66666666666667
"1142","chr17",19958014,19958571,3.4
"1143","chr3",101671130,101672213,6.43333333333333
"1144","chr4",1900626,1935262,1.96666666666667
"1145","chr13",108243532,108251316,1.76666666666667
"1146","chr15",77178790,77182040,2.16666666666667
"1147","chr3",43598532,43605863,1.53333333333333
"1148","chr16",88027483,88038011,14
"1149","chrX",102839801,102905737,2.93333333333333
"1150","chr1",28473554,28476291,2.23333333333333
"1151","chr5",77463095,77464809,4.33333333333333
"1152","chr12",89459638,89472275,3.43333333333333
"1153","chr17",67945409,67948306,9.16666666666667
"1154","chr22",31758546,31768863,2.26666666666667
"1155","chr10",5709530,5714207,2.8
"1156","chr14",45118028,45130790,6.33333333333333
"1157","chr1",13715541,13742157,3.23333333333333
"1158","chr18",56756583,56758953,2.76666666666667
"1159","chr2",199308760,199368707,2.36666666666667
"1160","chr10",15821656,15847943,1.53333333333333
"1161","chr17",32362914,32368014,2.9
"1162","chr7",98190728,98194572,9.76666666666667
"1163","chr12",120782655,120810886,1.6
"1164","chr4",25127264,25159107,3.33333333333333
"1165","chr11",68759569,68761687,4.2
"1166","chr19",1271329,1272051,3.6
"1167","chr2",95148885,95153259,5.2
"1168","chr3",101168648,101177102,3.4
"1169","chr12",14423909,14425473,1.96666666666667
"1170","chr10",96544076,96576829,3.56666666666667
"1171","chr1",117911994,117918736,2.8
"1172","chr6",107503657,107506427,1.86666666666667
"1173","chr7",8022483,8071131,2.63333333333333
"1174","chr4",82878730,82881937,2
"1175","chr2",232747615,232761436,1.96666666666667
"1176","chr9",83677727,83686155,2.2
"1177","chr10",126970702,127127764,15.4
"1178","chr15",51451645,51453641,2.2
"1179","chr3",156694020,156696025,1.73333333333333
"1180","chr7",17868407,17875790,8.13333333333333
"1181","chr6",135039573,135042126,4.7
"1182","chr4",109491327,109494856,5.8
"1183","chr10",126970702,127000307,3.7
"1184","chr12",50427762,50441643,4.26666666666667
"1185","chr16",11721577,11736233,1.63333333333333
"1186","chr11",73707420,73718890,4.1
"1187","chr13",99238427,99244624,10.1333333333333
"1188","chr2",226864604,226867318,15.3666666666667
"1189","chr17",31155983,31169997,2.9
"1190","chr5",98868495,98872555,1.56666666666667
"1191","chr12",46239679,46254936,3.93333333333333
"1192","chr2",8888018,8958642,3.33333333333333
"1193","chr9",131506114,131506453,2.13333333333333
"1194","chr9",33960826,33989126,2.66666666666667
"1195","chr4",48369849,48394653,3.1
"1196","chr14",50150008,50153173,1.5
"1197","chr7",102227367,102227669,7.03333333333333
"1198","chr1",8541214,8614686,5.96666666666667
"1199","chr2",99169550,99171429,6.93333333333333
"1200","chr1",35381259,35389082,3.26666666666667
"1201","chr13",49196877,49198574,2.2
"1202","chr8",123077111,123105464,3.53333333333333
"1203","chr1",51405905,51408332,1.96666666666667
"1204","chr14",54702062,54702580,1.83333333333333
"1205","chr1",117402186,117405645,1.83333333333333
"1206","chr11",62638983,62639731,3.36666666666667
"1207","chr5",94909251,94924021,4
"1208","chr10",32565558,32584304,3.6
"1209","chr18",9583117,9595102,8.5
"1210","chr5",57246300,57249576,4.1
"1211","chr10",5794885,5800705,15.1666666666667
"1212","chr7",17868407,17897446,1.9
"1213","chr14",102040236,102040673,12.4333333333333
"1214","chr2",241407537,241413421,4.06666666666667
"1215","chr4",22401431,22402799,4.06666666666667
"1216","chr3",132713126,132716909,1.73333333333333
"1217","chr5",56864734,56865977,11.0666666666667
"1218","chr22",38245935,38248019,1.6
"1219","chr1",29154696,29154910,3.26666666666667
"1220","chr10",35060874,35071339,1.73333333333333
"1221","chrX",17103718,17138961,2.76666666666667
"1222","chr7",8218305,8236005,2.23333333333333
"1223","chr20",41512846,41533570,1.36666666666667
"1224","chr11",129123446,129164427,1.76666666666667
"1225","chr1",54651949,54673186,2.76666666666667
"1226","chr1",230954333,230961303,11.9333333333333
"1227","chr14",32090502,32094386,14.4
"1228","chr2",214767482,214797117,4.76666666666667
"1229","chr2",61113770,61118116,2.86666666666667
"1230","chr8",141253989,141254629,28.3666666666667
"1231","chr5",123532569,123557564,3.43333333333333
"1232","chr11",85990250,86031611,1.56666666666667
"1233","chr2",199368605,199433514,35.2
"1234","chr3",9750945,9751949,4.13333333333333
"1235","chr10",12081472,12091684,1.9
"1236","chr8",69738040,69761875,1.56666666666667
"1237","chr17",48112031,48113401,4.66666666666667
"1238","chr22",33761371,33765953,1.53333333333333
"1239","chr6",7181124,7189322,5.4
"1240","chr17",56848696,56856665,1.36666666666667
"1241","chr19",9652953,9660874,2
"1242","chr3",170122591,170129552,8.66666666666667
"1243","chr1",171523221,171527844,3.1
"1244","chr3",56566594,56567053,1.76666666666667
"1245","chr15",64974602,64983593,5.76666666666667
"1246","chr2",202555252,202556531,2.36666666666667
"1247","chr3",149895473,149921227,2.13333333333333
"1248","chr17",51263274,51268904,6.33333333333333
"1249","chr20",41092472,41101353,10.4
"1250","chr13",60439688,60467379,17.5666666666667
"1251","chr13",95757644,95763953,9.56666666666667
"1252","chr1",66946150,66959743,1.9
"1253","chr3",197866112,197871462,2.66666666666667
"1254","chr3",179413412,179419505,1.66666666666667
"1255","chr9",109050283,109050692,2.5
"1256","chr15",90486954,90492711,3.03333333333333
"1257","chr6",144487548,144493456,3.43333333333333
"1258","chr1",59900965,59916100,3.5
"1259","chr20",3218517,3218994,1.66666666666667
"1260","chr7",92517276,92518255,1.6
"1261","chr11",111754499,111755450,1.33333333333333
"1262","chrX",150592605,150619139,5.8
"1263","chr12",104927973,104928694,9.53333333333333
"1264","chr1",25340474,25351693,2.13333333333333
"1265","chr4",139116649,139139497,4.6
"1266","chr2",61278165,61281242,2.36666666666667
"1267","chr2",230357805,230361697,2.9
"1268","chr11",6941571,6955782,3.23333333333333
"1269","chr15",63553715,63563008,4.66666666666667
"1270","chr2",37101923,37104132,1.53333333333333
"1271","chr5",65988635,66014725,4
"1272","chr1",156333547,156334918,1.8
"1273","chrX",78014662,78020398,2.43333333333333
"1274","chr14",22906195,22911403,9.36666666666667
"1275","chr5",124701014,124701269,5.6
"1276","chr21",39206108,39229436,2.26666666666667
"1277","chr9",99959917,99960155,1.56666666666667
"1278","chr17",42500707,42501304,7.93333333333333
"1279","chr17",56848696,56856625,4.16666666666667
